t,num_station,num_job,event_type
0,0,1,job start
0,1,1,job start
0,2,1,job start
0,3,1,job start
0,4,1,job start
4.161,0,1,job finish
4.161,0,2,job start
4.522,4,1,job finish
4.728,1,1,job finish
4.728,1,2,job start
5.216,3,1,job finish
5.216,4,2,job start
5.41,2,1,job finish
5.41,3,2,job start
5.41,2,2,job start
8.315,3,2,job finish
9.404,0,2,job finish
9.404,0,3,job start
10.074,2,2,job finish
10.074,3,3,job start
10.465,1,2,job finish
10.465,2,3,job start
10.465,1,3,job start
10.812,4,2,job finish
10.812,4,3,job start
12.657,0,3,job finish
12.657,0,4,job start
12.848,4,3,job finish
13.113,2,3,job finish
13.167,3,3,job finish
13.167,4,4,job start
13.167,3,4,job start
14.703,1,3,job finish
14.703,2,4,job start
14.703,1,4,job start
16.447,0,4,job finish
16.447,0,5,job start
17.445,1,4,job finish
17.445,1,5,job start
18.981,0,5,job finish
18.981,0,6,job start
19.183,4,4,job finish
19.984,1,5,job finish
19.984,1,6,job start
20.777,2,4,job finish
20.777,2,5,job start
22.942,3,4,job finish
22.942,4,5,job start
22.942,3,5,job start
23.268,2,5,job finish
23.268,2,6,job start
25.323,4,5,job finish
25.892,3,5,job finish
25.892,4,6,job start
25.892,3,6,job start
25.924,2,6,job finish
27.131,0,6,job finish
27.131,0,7,job start
28.06,1,6,job finish
28.06,2,7,job start
28.06,1,7,job start
28.495,3,6,job finish
28.495,3,7,job start
30.261,0,7,job finish
30.261,0,8,job start
30.61,1,7,job finish
30.61,1,8,job start
30.622,2,7,job finish
30.622,2,8,job start
31.235,3,7,job finish
31.235,3,8,job start
31.453,4,6,job finish
31.453,4,7,job start
33.504,3,8,job finish
33.773,0,8,job finish
33.773,0,9,job start
34.154,2,8,job finish
34.154,3,9,job start
35.172,4,7,job finish
35.172,4,8,job start
35.203,1,8,job finish
35.203,2,9,job start
35.203,1,9,job start
36.071,0,9,job finish
36.071,0,10,job start
37.334,4,8,job finish
37.334,4,9,job start
38.739,0,10,job finish
38.739,0,11,job start
39.78,3,9,job finish
41.023,1,9,job finish
41.023,1,10,job start
41.454,4,9,job finish
41.454,4,10,job start
42.342,2,9,job finish
42.342,3,10,job start
42.342,2,10,job start
42.378,0,11,job finish
42.378,0,12,job start
45.616,0,12,job finish
45.616,0,13,job start
47.507,4,10,job finish
48.033,0,13,job finish
48.033,0,14,job start
48.051,2,10,job finish
48.073,3,10,job finish
48.073,4,11,job start
48.073,3,11,job start
48.222,1,10,job finish
48.222,2,11,job start
48.222,1,11,job start
50.444,0,14,job finish
50.444,0,15,job start
51.985,1,11,job finish
51.985,1,12,job start
54.052,3,11,job finish
54.147,0,15,job finish
54.147,0,16,job start
55.796,4,11,job finish
55.796,4,12,job start
57.085,0,16,job finish
57.085,0,17,job start
57.466,2,11,job finish
57.466,3,12,job start
57.466,2,12,job start
59.595,4,12,job finish
60.783,0,17,job finish
60.848,2,12,job finish
63.179,3,12,job finish
63.179,4,13,job start
63.179,3,13,job start
64.273,1,12,job finish
64.273,2,13,job start
64.273,1,13,job start
64.273,0,18,job start
66.319,0,18,job finish
67.414,3,13,job finish
68.495,2,13,job finish
68.495,3,14,job start
69.072,1,13,job finish
69.072,2,14,job start
69.072,1,14,job start
69.072,0,19,job start
69.206,4,13,job finish
69.206,4,14,job start
71.219,4,14,job finish
72.577,0,19,job finish
72.902,3,14,job finish
72.902,4,15,job start
72.941,1,14,job finish
72.941,1,15,job start
72.941,0,20,job start
73.396,2,14,job finish
73.396,3,15,job start
73.396,2,15,job start
75.56,2,15,job finish
75.608,1,15,job finish
75.608,2,16,job start
75.608,1,16,job start
76.134,0,20,job finish
76.134,0,21,job start
77.117,4,15,job finish
77.311,3,15,job finish
77.311,4,16,job start
77.311,3,16,job start
77.837,2,16,job finish
77.885,1,16,job finish
77.885,2,17,job start
77.885,1,17,job start
78.463,0,21,job finish
78.463,0,22,job start
80.439,4,16,job finish
80.904,3,16,job finish
80.904,4,17,job start
80.904,3,17,job start
81.477,1,17,job finish
81.477,1,18,job start
81.541,2,17,job finish
81.541,2,18,job start
82.871,0,22,job finish
82.871,0,23,job start
