t,num_station,num_job,event_type
0,0,1,job start
0,1,1,job start
0,2,1,job start
0,3,1,job start
0,4,1,job start
2.213,0,1,job finish
2.213,0,2,job start
2.323,3,1,job finish
2.345,1,1,job finish
2.345,1,2,job start
3.452,4,1,job finish
3.452,4,2,job start
4.447,2,1,job finish
4.447,3,2,job start
4.447,2,2,job start
5.388,1,2,job finish
7.409,4,2,job finish
7.502,2,2,job finish
7.502,2,3,job start
11.55,3,2,job finish
11.55,4,3,job start
11.55,3,3,job start
12.313,0,2,job finish
12.313,1,3,job start
12.313,0,3,job start
14.423,0,3,job finish
14.423,0,4,job start
15.211,4,3,job finish
18.077,1,3,job finish
18.077,1,4,job start
18.728,0,4,job finish
18.728,0,5,job start
18.888,2,3,job finish
18.888,2,4,job start
22.115,1,4,job finish
22.115,1,5,job start
22.612,0,5,job finish
22.612,0,6,job start
22.777,2,4,job finish
22.777,2,5,job start
24.552,1,5,job finish
24.552,1,6,job start
24.636,0,6,job finish
24.636,0,7,job start
26.878,1,6,job finish
26.878,1,7,job start
28.881,0,7,job finish
28.881,0,8,job start
29.185,1,7,job finish
29.185,1,8,job start
31.568,1,8,job finish
31.65,2,5,job finish
31.65,2,6,job start
31.689,0,8,job finish
31.689,1,9,job start
31.689,0,9,job start
31.871,3,3,job finish
31.871,4,4,job start
31.871,3,4,job start
34.207,2,6,job finish
34.207,2,7,job start
34.405,0,9,job finish
34.405,0,10,job start
35.431,4,4,job finish
35.634,3,4,job finish
35.634,4,5,job start
35.634,3,5,job start
35.96,1,9,job finish
35.96,1,10,job start
38.398,3,5,job finish
38.398,3,6,job start
39.0,4,5,job finish
39.0,4,6,job start
39.561,2,7,job finish
39.561,2,8,job start
40.767,0,10,job finish
40.767,0,11,job start
43.122,0,11,job finish
43.122,0,12,job start
43.176,1,10,job finish
43.176,1,11,job start
43.599,4,6,job finish
44.037,2,8,job finish
44.037,2,9,job start
45.706,1,11,job finish
45.706,1,12,job start
47.16,2,9,job finish
47.16,2,10,job start
49.203,2,10,job finish
49.203,2,11,job start
49.3,0,12,job finish
49.3,0,13,job start
49.416,3,6,job finish
49.416,4,7,job start
49.416,3,7,job start
51.591,2,11,job finish
51.591,2,12,job start
51.891,1,12,job finish
51.891,1,13,job start
52.287,3,7,job finish
52.287,3,8,job start
53.724,2,12,job finish
53.724,2,13,job start
54.288,0,13,job finish
54.288,0,14,job start
55.296,4,7,job finish
55.296,4,8,job start
55.598,3,8,job finish
55.598,3,9,job start
57.405,2,13,job finish
57.852,1,13,job finish
57.852,2,14,job start
57.852,1,14,job start
58.077,0,14,job finish
58.077,0,15,job start
60.108,4,8,job finish
60.108,4,9,job start
60.38,0,15,job finish
60.38,0,16,job start
60.629,2,14,job finish
61.192,3,9,job finish
61.192,3,10,job start
62.432,1,14,job finish
62.432,2,15,job start
62.432,1,15,job start
63.408,0,16,job finish
63.408,0,17,job start
64.227,4,9,job finish
64.227,4,10,job start
66.112,0,17,job finish
66.112,0,18,job start
66.688,1,15,job finish
66.688,1,16,job start
67.483,3,10,job finish
67.483,3,11,job start
68.234,0,18,job finish
68.234,0,19,job start
70.263,2,15,job finish
70.263,2,16,job start
70.711,1,16,job finish
70.711,1,17,job start
71.097,3,11,job finish
71.097,3,12,job start
73.692,4,10,job finish
73.692,4,11,job start
75.464,1,17,job finish
75.464,1,18,job start
77.359,2,16,job finish
77.359,2,17,job start
77.451,0,19,job finish
77.451,0,20,job start
77.68,4,11,job finish
77.68,4,12,job start
79.862,3,12,job finish
79.862,3,13,job start
80.197,0,20,job finish
80.197,0,21,job start
81.15,4,12,job finish
81.15,4,13,job start
83.445,2,17,job finish
83.445,2,18,job start
83.581,4,13,job finish
83.855,1,18,job finish
83.855,1,19,job start
84.285,3,13,job finish
84.285,4,14,job start
84.285,3,14,job start
84.683,0,21,job finish
84.683,0,22,job start
85.826,2,18,job finish
85.826,2,19,job start
86.545,4,14,job finish
87.088,3,14,job finish
87.088,4,15,job start
87.088,3,15,job start
87.943,0,22,job finish
87.943,0,23,job start
88.896,1,19,job finish
88.896,1,20,job start
88.905,2,19,job finish
88.905,2,20,job start
