,S0,S1,S2,S3,S4,bottleneck
0,0.0,0.0,0.0,0.0,0.0,S0
1,1.0,1.0,1.0,1.0,1.0,S0
2,2.0,2.0,2.0,2.0,2.0,S0
3,3.0,3.0,3.0,3.0,3.0,S0
4,0.2559999999999998,4.0,4.0,4.0,4.0,S1
5,1.2559999999999998,5.0,5.0,5.0,0.8259999999999996,S1
6,2.256,0.819,6.0,6.0,1.8259999999999996,S2
7,3.256,1.819,0.6050000000000004,0.6050000000000004,2.8259999999999996,S0
8,4.256,2.819,1.6050000000000004,1.6050000000000004,3.8259999999999996,S0
9,5.256,3.819,2.6050000000000004,2.6050000000000004,4.826,S0
10,6.256,4.819,3.6050000000000004,3.6050000000000004,5.826,S0
11,7.256,5.819,4.605,4.605,6.826,S0
12,8.256,6.819,5.605,5.605,0.6170000000000009,S0
13,9.256,7.819,6.605,6.605,1.6170000000000009,S0
14,10.256,8.818999999999999,7.605,0.9760000000000009,2.617000000000001,S0
15,11.256,9.818999999999999,8.605,1.9760000000000009,3.617000000000001,S0
16,12.256,10.818999999999999,9.605,2.976000000000001,4.617000000000001,S0
17,13.256,11.818999999999999,10.605,3.976000000000001,0.053999999999998494,S0
18,14.256,12.818999999999999,11.605,4.976000000000001,1.0539999999999985,S0
19,15.256,13.818999999999999,12.605,5.976000000000001,2.0539999999999985,S0
20,16.256,14.818999999999999,13.605,6.976000000000001,3.0539999999999985,S0
21,17.256,15.818999999999999,14.605,7.976000000000001,4.0539999999999985,S0
22,18.256,0.2519999999999989,0.5970000000000013,8.976,5.0539999999999985,S0
23,19.256,1.251999999999999,1.5970000000000013,9.976,6.0539999999999985,S0
24,20.256,2.251999999999999,2.5970000000000013,10.976,7.0539999999999985,S0
25,21.256,3.251999999999999,3.5970000000000013,11.976,0.45700000000000074,S0
26,22.256,4.251999999999999,4.597000000000001,12.976,1.4570000000000007,S0
27,23.256,5.251999999999999,5.597000000000001,13.976,2.4570000000000007,S0
28,24.256,6.251999999999999,6.597000000000001,14.976,3.4570000000000007,S0
29,25.256,7.251999999999999,7.597000000000001,15.976,4.457000000000001,S0
30,26.256,8.251999999999999,8.597000000000001,16.976,5.457000000000001,S0
31,27.256,9.251999999999999,0.43400000000000105,17.976,0.8880000000000017,S0
32,28.256,10.251999999999999,1.434000000000001,18.976,1.8880000000000017,S0
33,29.256,11.251999999999999,2.434000000000001,19.976,2.8880000000000017,S0
34,30.256,12.251999999999999,3.434000000000001,20.976,3.8880000000000017,S0
35,31.256,13.251999999999999,4.434000000000001,21.976,4.888000000000002,S0
36,32.256,14.251999999999999,0.8780000000000001,22.976,5.888000000000002,S0
37,33.256,15.251999999999999,1.8780000000000001,23.976,6.888000000000002,S0
38,34.256,16.252,2.878,24.976,0.5039999999999978,S0
39,35.256,17.252,3.878,25.976,1.5039999999999978,S0
40,36.256,18.252,4.878,26.976,2.503999999999998,S0
41,37.256,19.252,5.878,0.09799999999999898,0.6360000000000028,S0
42,38.256,20.252,6.878,1.097999999999999,1.6360000000000028,S0
43,39.256,21.252,7.878,2.097999999999999,2.636000000000003,S0
44,40.256,22.252,8.878,3.097999999999999,3.636000000000003,S0
