,S0,S1,S2,S3,S4,bottleneck
0,0.0,0.0,0.0,0.0,0.0,S0
1,1.0,1.0,1.0,1.0,1.0,S0
2,2.0,2.0,2.0,2.0,2.0,S0
3,3.0,3.0,3.0,0.10000000000000009,0.10000000000000009,S0
4,0.4860000000000002,4.0,4.0,1.1,1.1,S1
5,1.4860000000000002,5.0,5.0,2.1,2.1,S1
6,2.486,0.3819999999999997,0.3819999999999997,3.1,3.1,S3
7,3.486,1.3819999999999997,1.3819999999999997,4.1,4.1,S3
8,4.486000000000001,2.3819999999999997,2.3819999999999997,5.1,5.1,S3
9,5.486000000000001,3.3819999999999997,3.3819999999999997,0.34999999999999964,6.1,S4
10,6.486000000000001,4.382,4.382,1.3499999999999996,7.1,S4
11,7.486000000000001,5.382,0.21000000000000085,2.3499999999999996,8.1,S4
12,8.486,6.382,1.2100000000000009,3.3499999999999996,9.1,S4
13,9.486,7.382,2.210000000000001,4.35,10.1,S4
14,10.486,8.382,3.210000000000001,5.35,11.1,S4
15,11.486,9.382,4.210000000000001,6.35,12.1,S4
16,12.486,10.382,5.210000000000001,7.35,13.1,S4
17,13.486,11.382,6.210000000000001,8.35,0.6729999999999983,S0
18,14.486,12.382,7.210000000000001,9.35,1.6729999999999983,S0
19,15.486,13.382,8.21,10.35,2.6729999999999983,S0
20,16.486,14.382,9.21,0.19500000000000028,3.6729999999999983,S0
21,17.486,15.382,10.21,1.1950000000000003,4.672999999999998,S0
22,18.486,16.381999999999998,11.21,2.1950000000000003,5.672999999999998,S0
23,19.486,17.381999999999998,0.20899999999999963,3.1950000000000003,6.672999999999998,S0
24,20.486,18.381999999999998,1.2089999999999996,4.195,7.672999999999998,S0
25,21.486,19.381999999999998,2.2089999999999996,5.195,8.672999999999998,S0
26,22.486,20.381999999999998,3.2089999999999996,6.195,0.593,S0
27,23.486,21.381999999999998,4.209,7.195,1.593,S0
28,24.486,22.381999999999998,5.209,8.195,2.593,S0
29,25.486,23.381999999999998,6.209,9.195,3.593,S0
30,26.486,24.381999999999998,7.209,10.195,4.593,S0
31,27.486,25.381999999999998,8.209,11.195,5.593,S0
32,28.486,26.381999999999998,9.209,12.195,6.593,S0
33,29.486,27.381999999999998,0.44700000000000273,13.195,7.593,S0
34,30.486,28.381999999999998,1.4470000000000027,14.195,8.593,S0
35,31.486,29.381999999999998,2.4470000000000027,0.10799999999999699,9.593,S0
36,32.486,30.381999999999998,0.8719999999999999,1.107999999999997,10.593,S0
37,33.486,31.381999999999998,1.8719999999999999,2.107999999999997,11.593,S0
38,34.486,32.382,2.872,0.5570000000000022,12.593,S0
39,35.486,33.382,3.872,1.5570000000000022,13.593,S0
40,36.486,34.382,4.872,2.557000000000002,14.593,S0
41,37.486,35.382,5.872,3.557000000000002,15.593,S0
42,38.486,36.382,6.872,4.557000000000002,16.593,S0
43,39.486,37.382,0.722999999999999,5.557000000000002,17.593,S0
44,40.486,38.382,1.722999999999999,6.557000000000002,18.593,S0
45,41.486,39.382,2.722999999999999,0.2469999999999999,19.593,S0
46,42.486,40.382,3.722999999999999,1.2469999999999999,20.593,S0
47,43.486,41.382,4.722999999999999,2.247,21.593,S0
