t,num_station,num_job,event_type
0,0,1,job start
0,1,1,job start
0,2,1,job start
0,3,1,job start
0,4,1,job start
2.667,1,1,job finish
2.992,0,1,job finish
2.992,1,2,job start
2.992,0,2,job start
3.359,4,1,job finish
3.711,2,1,job finish
3.711,2,2,job start
3.918,3,1,job finish
3.918,4,2,job start
3.918,3,2,job start
5.996,2,2,job finish
6.5,0,2,job finish
6.5,0,3,job start
6.677,3,2,job finish
6.677,3,3,job start
7.747,4,2,job finish
7.747,4,3,job start
8.73,1,2,job finish
8.73,2,3,job start
8.73,1,3,job start
9.483,0,3,job finish
9.483,0,4,job start
10.964,3,3,job finish
11.128,2,3,job finish
11.128,3,4,job start
11.471,1,3,job finish
11.471,2,4,job start
11.471,1,4,job start
13.093,0,4,job finish
13.093,0,5,job start
13.85,1,4,job finish
13.85,1,5,job start
14.309,3,4,job finish
16.228,1,5,job finish
16.588,2,4,job finish
16.588,3,5,job start
16.588,2,5,job start
17.664,4,3,job finish
17.664,4,4,job start
19.263,2,5,job finish
19.263,2,6,job start
19.669,0,5,job finish
19.669,1,6,job start
19.669,0,6,job start
21.315,2,6,job finish
21.594,4,4,job finish
21.594,4,5,job start
21.701,0,6,job finish
21.701,0,7,job start
22.078,3,5,job finish
22.078,3,6,job start
22.425,1,6,job finish
22.425,2,7,job start
22.425,1,7,job start
23.854,4,5,job finish
23.854,4,6,job start
24.183,0,7,job finish
24.183,0,8,job start
24.953,1,7,job finish
24.953,1,8,job start
24.956,2,7,job finish
24.956,2,8,job start
26.615,0,8,job finish
26.615,0,9,job start
27.424,2,8,job finish
28.328,4,6,job finish
28.862,1,8,job finish
28.862,2,9,job start
28.862,1,9,job start
30.25,3,6,job finish
30.25,4,7,job start
30.25,3,7,job start
31.118,2,9,job finish
32.186,0,9,job finish
32.186,0,10,job start
32.225,1,9,job finish
32.225,2,10,job start
32.225,1,10,job start
33.023,3,7,job finish
33.023,3,8,job start
33.638,4,7,job finish
33.638,4,8,job start
34.617,1,10,job finish
35.674,0,10,job finish
35.674,1,11,job start
35.674,0,11,job start
35.887,2,10,job finish
35.887,2,11,job start
36.943,4,8,job finish
37.648,3,8,job finish
37.648,4,9,job start
37.648,3,9,job start
38.589,0,11,job finish
38.589,0,12,job start
40.123,3,9,job finish
40.123,3,10,job start
40.876,1,11,job finish
40.876,1,12,job start
42.13,4,9,job finish
42.13,4,10,job start
42.59,3,10,job finish
42.59,3,11,job start
45.608,2,11,job finish
45.608,2,12,job start
45.647,4,10,job finish
45.647,4,11,job start
46.633,3,11,job finish
46.633,3,12,job start
47.375,0,12,job finish
47.375,0,13,job start
48.338,4,11,job finish
48.338,4,12,job start
49.125,1,12,job finish
49.125,1,13,job start
50.548,0,13,job finish
50.548,0,14,job start
50.737,4,12,job finish
52.02,3,12,job finish
52.02,4,13,job start
52.638,2,12,job finish
52.638,3,13,job start
52.638,2,13,job start
52.938,0,14,job finish
52.938,0,15,job start
54.341,4,13,job finish
55.149,2,13,job finish
55.175,1,13,job finish
55.175,2,14,job start
55.175,1,14,job start
55.461,3,13,job finish
55.461,4,14,job start
55.461,3,14,job start
57.412,2,14,job finish
57.764,4,14,job finish
58.011,3,14,job finish
58.011,4,15,job start
58.011,3,15,job start
60.33,1,14,job finish
60.33,2,15,job start
60.33,1,15,job start
61.019,3,15,job finish
62.654,1,15,job finish
64.532,0,15,job finish
64.532,1,16,job start
64.532,0,16,job start
64.915,2,15,job finish
64.915,3,16,job start
64.915,2,16,job start
65.946,4,15,job finish
65.946,4,16,job start
66.639,0,16,job finish
66.639,0,17,job start
67.388,2,16,job finish
68.085,1,16,job finish
68.085,2,17,job start
68.085,1,17,job start
68.852,0,17,job finish
68.852,0,18,job start
69.015,4,16,job finish
69.801,3,16,job finish
69.801,4,17,job start
69.801,3,17,job start
72.171,1,17,job finish
72.171,1,18,job start
72.436,4,17,job finish
72.445,3,17,job finish
72.445,4,18,job start
73.379,2,17,job finish
73.379,3,18,job start
73.379,2,18,job start
75.105,1,18,job finish
77.281,3,18,job finish
78.285,2,18,job finish
78.285,3,19,job start
78.285,2,19,job start
78.328,0,18,job finish
