t,B0,B1,B2,B3,B4,B5
1,4,0,0,0,0,0
2,5,0,0,0,0,0
3,5,0,0,0,1,0
4,5,0,0,0,1,0
5,4,1,0,0,2,0
6,5,0,0,0,1,1
7,5,0,0,0,1,1
8,5,0,0,0,1,1
9,5,0,0,0,1,1
10,4,1,0,0,0,2
11,5,1,0,0,1,2
12,5,1,0,0,1,2
13,4,1,0,0,0,3
14,5,1,0,0,0,3
15,4,2,0,0,0,3
16,5,2,0,0,0,3
17,5,2,0,0,0,4
18,4,3,0,0,0,4
19,5,2,1,0,0,4
20,5,2,0,0,0,4
21,5,2,0,0,0,4
22,5,1,1,0,0,4
23,5,1,0,1,0,4
24,5,1,0,1,0,4
25,5,1,0,1,0,4
26,4,1,1,1,0,4
27,5,1,0,2,0,4
28,5,1,0,2,0,4
29,4,2,0,2,0,4
30,5,2,0,2,0,4
31,5,1,0,1,1,4
32,5,1,0,1,0,5
33,5,1,0,1,0,5
34,5,0,1,0,1,5
35,5,0,0,1,0,6
36,5,0,0,0,1,6
37,5,0,0,1,0,7
38,5,0,0,0,1,7
39,4,0,0,0,1,7
40,5,0,0,0,1,7
41,5,0,0,0,2,7
42,5,0,0,0,1,8
43,4,1,0,0,1,8
44,5,1,0,0,1,8
45,5,1,0,0,0,9
46,5,1,0,0,1,9
47,5,1,0,0,1,9
48,5,1,0,0,0,10
49,4,2,0,0,0,10
50,5,2,0,0,0,11
51,5,2,0,0,0,11
52,5,1,0,0,0,11
53,5,1,0,0,0,11
54,4,1,1,0,0,11
55,5,1,1,0,0,11
56,4,2,1,0,0,11
57,5,2,0,0,0,11
58,5,1,1,0,0,11
59,4,2,1,0,0,11
60,5,2,1,0,0,11
61,5,2,0,0,0,11
62,5,1,1,0,0,11
63,5,1,1,0,0,11
64,4,1,2,0,0,11
65,5,1,2,0,0,12
66,5,1,2,0,0,12
67,5,1,2,0,0,12
68,4,2,1,1,0,12
69,5,2,1,1,0,12
70,4,3,1,0,0,12
71,5,3,1,0,0,12
72,5,2,1,1,0,12
73,4,3,1,1,0,13
74,5,2,2,1,0,13
75,5,2,2,1,0,13
76,4,3,1,2,0,13
77,5,2,2,1,0,13
78,5,2,1,2,0,13
79,4,3,1,2,0,13
80,5,3,0,3,0,14
81,4,4,0,2,0,14
82,5,4,0,2,0,14
83,5,4,0,3,0,14
84,4,4,0,2,1,14
85,5,4,0,2,1,14
86,4,5,0,2,1,14
87,5,5,0,1,2,14
88,5,5,0,2,2,14
89,5,5,0,2,2,14
90,5,5,0,1,3,14
91,5,5,0,1,3,14
92,4,5,0,1,2,15
93,5,5,0,1,2,15
94,5,5,0,1,2,15
95,5,5,0,1,2,15
96,5,4,1,1,1,16
97,5,4,1,1,1,16
98,4,4,1,2,0,17
99,5,4,1,1,1,17
100,5,4,1,1,1,17
101,4,5,1,1,1,17
102,5,4,2,1,1,17
103,5,4,1,2,1,17
104,5,4,1,1,2,17
105,5,4,1,1,2,17
106,4,4,1,1,3,17
107,5,4,1,1,2,18
108,5,4,1,1,2,18
109,4,5,1,0,3,18
110,5,4,2,0,3,18
111,5,4,2,0,3,18
112,4,4,3,0,3,19
113,5,4,2,0,3,19
114,5,4,2,0,3,19
115,5,4,2,0,3,19
116,5,4,2,0,3,20
117,4,5,2,0,3,20
118,5,5,2,0,3,20
119,5,5,2,0,2,21
120,5,5,1,0,2,21
121,5,4,2,0,2,21
122,5,4,1,0,3,21
123,5,4,1,0,2,22
124,5,4,1,0,2,22
125,4,5,0,1,1,23
126,5,5,0,1,1,23
127,5,5,0,1,1,23
128,5,5,0,1,1,23
129,5,5,0,1,0,24
130,5,4,1,1,0,24
131,5,4,0,1,0,25
132,5,4,0,1,0,25
133,5,4,0,1,0,25
134,4,4,0,1,0,26
135,5,4,0,1,0,26
136,4,5,0,1,0,27
137,5,4,1,1,0,27
138,5,4,0,2,0,27
139,5,4,0,2,0,27
140,5,4,0,1,0,27
141,4,5,0,1,0,27
142,5,4,1,0,0,28
143,5,4,1,0,0,28
144,5,4,0,1,0,28
145,4,5,0,1,0,29
146,5,5,0,2,0,29
147,5,5,0,2,0,29
148,5,5,0,2,0,29
149,5,5,0,2,0,29
150,4,5,0,1,0,29
151,5,5,0,1,0,29
152,5,5,0,1,0,29
153,5,4,1,0,1,29
154,5,4,0,1,1,29
155,5,4,0,1,1,29
156,5,4,0,0,1,30
157,4,5,0,1,1,30
158,5,5,0,1,1,30
159,5,5,0,1,0,31
