,S0,S1,S2,S3,S4,bottleneck
0,0.0,0.0,0.0,0.0,0.0,S0
1,1.0,1.0,1.0,1.0,1.0,S0
2,2.0,2.0,2.0,2.0,2.0,S0
3,3.0,3.0,3.0,3.0,3.0,S0
4,4.0,4.0,4.0,4.0,4.0,S0
5,5.0,5.0,5.0,5.0,5.0,S0
6,6.0,6.0,0.9950000000000001,6.0,6.0,S0
7,7.0,7.0,1.995,0.07699999999999996,0.07699999999999996,S0
8,0.7370000000000001,0.7370000000000001,2.995,1.077,1.077,S2
9,1.737,1.737,3.995,2.077,2.077,S2
10,2.737,2.737,4.995,3.077,3.077,S2
11,3.737,3.737,5.995,4.077,0.9640000000000004,S2
12,4.737,0.2919999999999998,0.9299999999999997,5.077,1.9640000000000004,S3
13,5.737,1.2919999999999998,1.9299999999999997,6.077,2.9640000000000004,S3
14,6.737,2.292,2.9299999999999997,7.077,3.9640000000000004,S3
15,7.737,3.292,3.9299999999999997,8.077,4.964,S3
16,8.737,0.3569999999999993,4.93,9.077,5.964,S3
17,9.737,1.3569999999999993,5.93,10.077,6.964,S3
18,10.737,2.3569999999999993,6.93,11.077,7.964,S3
19,11.737,3.3569999999999993,7.93,12.077,8.964,S3
20,12.737,4.356999999999999,8.93,13.077,9.964,S3
21,13.737,0.7779999999999987,9.93,14.077,10.964,S3
22,14.737,1.7779999999999987,10.93,15.077,11.964,S3
23,15.737,2.7779999999999987,11.93,16.076999999999998,12.964,S3
24,16.737000000000002,3.7779999999999987,12.93,0.1930000000000014,13.964,S0
25,17.737000000000002,4.777999999999999,13.93,1.1930000000000014,14.964,S0
26,18.737000000000002,5.777999999999999,14.93,2.1930000000000014,15.964,S0
27,19.737000000000002,6.777999999999999,15.93,3.1930000000000014,16.964,S0
28,20.737000000000002,7.777999999999999,16.93,4.193000000000001,17.964,S0
29,21.737000000000002,8.777999999999999,17.93,5.193000000000001,18.964,S0
30,22.737000000000002,9.777999999999999,18.93,6.193000000000001,19.964,S0
31,23.737000000000002,10.777999999999999,19.93,7.193000000000001,20.964,S0
32,24.737000000000002,11.777999999999999,20.93,8.193000000000001,21.964,S0
33,25.737000000000002,12.777999999999999,21.93,9.193000000000001,0.7190000000000012,S0
34,26.737000000000002,13.777999999999999,22.93,10.193000000000001,1.7190000000000012,S0
35,27.737000000000002,14.777999999999999,23.93,11.193000000000001,2.719000000000001,S0
36,28.737000000000002,15.777999999999999,24.93,12.193000000000001,3.719000000000001,S0
37,29.737000000000002,16.778,25.93,13.193000000000001,0.44899999999999807,S0
38,30.737000000000002,17.778,26.93,14.193000000000001,1.448999999999998,S0
39,31.737000000000002,18.778,27.93,15.193000000000001,2.448999999999998,S0
40,32.737,19.778,28.93,16.193,3.448999999999998,S0
41,33.737,20.778,29.93,17.193,4.448999999999998,S0
42,34.737,21.778,30.93,18.193,5.448999999999998,S0
43,35.737,22.778,31.93,19.193,6.448999999999998,S0
44,36.737,23.778,32.93,20.193,7.448999999999998,S0
45,37.737,24.778,33.93,21.193,8.448999999999998,S0
46,38.737,25.778,0.1629999999999967,22.193,9.448999999999998,S0
47,39.737,26.778,1.1629999999999967,23.193,10.448999999999998,S0
