,S0,S1,S2,S3,S4,bottleneck
0,0.0,0.0,0.0,0.0,0.0,S0
1,1.0,1.0,1.0,1.0,1.0,S0
2,2.0,2.0,2.0,2.0,2.0,S0
3,0.9889999999999999,0.593,3.0,3.0,3.0,S2
4,1.9889999999999999,1.593,0.7549999999999999,0.7549999999999999,0.839,S0
5,2.989,2.593,1.755,1.755,1.839,S0
6,3.989,3.593,2.755,2.755,2.839,S0
7,4.989,4.593,3.755,3.755,3.839,S0
8,5.989,5.593,4.755,4.755,4.839,S0
9,6.989,0.49600000000000044,5.755,5.755,0.27800000000000047,S0
10,7.989,1.4960000000000004,6.755,6.755,1.2780000000000005,S0
11,8.989,2.4960000000000004,7.755,7.755,2.2780000000000005,S0
12,9.989,3.4960000000000004,8.754999999999999,8.754999999999999,0.7550000000000008,S0
13,10.989,4.496,0.19200000000000017,9.754999999999999,1.7550000000000008,S0
14,11.989,5.496,1.1920000000000002,10.754999999999999,2.755000000000001,S0
15,12.989,6.496,2.192,11.754999999999999,3.755000000000001,S0
16,13.989,7.496,3.192,12.754999999999999,4.755000000000001,S0
17,14.989,8.496,4.192,0.36599999999999966,5.755000000000001,S0
18,15.989,9.496,5.192,1.3659999999999997,6.755000000000001,S0
19,16.989,10.496,6.192,2.3659999999999997,7.755000000000001,S0
20,17.989,11.496,7.192,3.3659999999999997,8.755,S0
21,18.989,12.496,8.192,4.366,9.755,S0
22,19.989,13.496,9.192,5.366,10.755,S0
23,20.989,14.496,10.192,6.366,11.755,S0
24,21.989,15.496,11.192,7.366,0.6280000000000001,S0
25,22.989,16.496000000000002,12.192,8.366,1.6280000000000001,S0
26,23.989,17.496000000000002,13.192,9.366,2.628,S0
27,24.989,18.496000000000002,14.192,10.366,3.628,S0
28,25.989,19.496000000000002,15.192,11.366,4.628,S0
29,26.989,20.496000000000002,16.192,12.366,5.628,S0
30,27.989,21.496000000000002,17.192,13.366,6.628,S0
31,28.989,22.496000000000002,18.192,14.366,7.628,S0
32,29.989,23.496000000000002,19.192,15.366,8.628,S0
33,30.989,24.496000000000002,20.192,16.366,9.628,S0
34,31.989,25.496000000000002,21.192,17.366,10.628,S0
35,32.989,26.496000000000002,22.192,18.366,11.628,S0
36,33.989,27.496000000000002,23.192,19.366,12.628,S0
37,34.989,28.496000000000002,24.192,20.366,13.628,S0
38,35.989,29.496000000000002,25.192,21.366,14.628,S0
39,36.989,30.496000000000002,26.192,22.366,0.6180000000000021,S0
40,37.989,31.496000000000002,27.192,23.366,1.618000000000002,S0
41,38.989,32.496,28.192,24.366,2.618000000000002,S0
42,39.989,33.496,29.192,0.1039999999999992,3.618000000000002,S0
43,40.989,0.08500000000000085,30.192,1.1039999999999992,4.618000000000002,S0
44,41.989,1.0850000000000009,31.192,2.103999999999999,5.618000000000002,S0
45,42.989,2.085000000000001,32.192,3.103999999999999,6.618000000000002,S0
46,43.989,3.085000000000001,33.192,4.103999999999999,0.8530000000000015,S0
47,44.989,4.085000000000001,34.192,5.103999999999999,1.8530000000000015,S0
48,45.989,0.7790000000000035,35.192,6.103999999999999,2.8530000000000015,S0
49,46.989,1.7790000000000035,36.192,7.103999999999999,3.8530000000000015,S0
