t,num_station,num_job,event_type
0,0,1,job start
0,1,1,job start
0,2,1,job start
0,3,1,job start
0,4,1,job start
2.283,1,1,job finish
2.413,2,1,job finish
2.413,2,2,job start
2.916,4,1,job finish
4.94,0,1,job finish
4.94,1,2,job start
4.94,0,2,job start
5.031,3,1,job finish
5.031,4,2,job start
5.031,3,2,job start
7.983,0,2,job finish
7.983,0,3,job start
8.491,2,2,job finish
11.726,0,3,job finish
11.726,0,4,job start
13.434,4,2,job finish
13.92,3,2,job finish
13.92,4,3,job start
13.92,3,3,job start
14.778,1,2,job finish
14.778,2,3,job start
14.778,1,3,job start
16.062,0,4,job finish
16.062,0,5,job start
16.555,4,3,job finish
17.221,2,3,job finish
17.277,3,3,job finish
17.277,4,4,job start
17.277,3,4,job start
18.128,1,3,job finish
18.128,2,4,job start
18.128,1,4,job start
19.984,0,5,job finish
19.984,0,6,job start
20.142,2,4,job finish
20.34,4,4,job finish
22.294,0,6,job finish
22.294,0,7,job start
22.833,1,4,job finish
22.833,2,5,job start
22.833,1,5,job start
25.808,3,4,job finish
25.808,4,5,job start
25.808,3,5,job start
27.55,0,7,job finish
27.55,0,8,job start
28.609,3,5,job finish
29.569,2,5,job finish
29.569,3,6,job start
30.622,0,8,job finish
30.622,0,9,job start
31.935,1,5,job finish
31.935,2,6,job start
31.935,1,6,job start
32.725,3,6,job finish
33.344,4,5,job finish
33.344,4,6,job start
34.254,1,6,job finish
34.254,1,7,job start
37.73,0,9,job finish
37.73,0,10,job start
37.979,2,6,job finish
37.979,3,7,job start
37.979,2,7,job start
39.146,1,7,job finish
39.146,1,8,job start
40.961,0,10,job finish
40.961,0,11,job start
41.503,1,8,job finish
41.503,1,9,job start
41.735,3,7,job finish
42.475,2,7,job finish
42.475,3,8,job start
42.475,2,8,job start
43.475,0,11,job finish
43.475,0,12,job start
43.964,1,9,job finish
43.964,1,10,job start
44.664,4,6,job finish
44.664,4,7,job start
45.876,3,8,job finish
47.241,1,10,job finish
47.241,1,11,job start
47.937,2,8,job finish
47.937,3,9,job start
47.937,2,9,job start
48.102,0,12,job finish
48.102,0,13,job start
48.206,4,7,job finish
48.206,4,8,job start
50.374,3,9,job finish
50.433,0,13,job finish
50.433,0,14,job start
51.265,1,11,job finish
51.265,1,12,job start
53.214,0,14,job finish
53.214,0,15,job start
53.7,4,8,job finish
53.7,4,9,job start
54.331,1,12,job finish
54.331,1,13,job start
55.357,0,15,job finish
55.357,0,16,job start
57.615,1,13,job finish
57.615,1,14,job start
57.628,0,16,job finish
57.628,0,17,job start
58.478,2,9,job finish
58.478,3,10,job start
58.478,2,10,job start
59.458,4,9,job finish
59.458,4,10,job start
60.404,1,14,job finish
60.404,1,15,job start
62.203,3,10,job finish
62.956,2,10,job finish
62.956,3,11,job start
62.956,2,11,job start
64.889,0,17,job finish
64.889,0,18,job start
65.798,4,10,job finish
65.798,4,11,job start
66.297,3,11,job finish
66.446,2,11,job finish
66.446,3,12,job start
66.446,2,12,job start
67.531,0,18,job finish
67.531,0,19,job start
69.415,4,11,job finish
69.415,4,12,job start
70.315,0,19,job finish
70.315,0,20,job start
71.025,2,12,job finish
71.025,2,13,job start
72.467,1,15,job finish
72.467,1,16,job start
72.615,4,12,job finish
73.27,0,20,job finish
73.27,0,21,job start
74.111,2,13,job finish
74.111,2,14,job start
74.794,3,12,job finish
74.794,4,13,job start
74.794,3,13,job start
76.181,0,21,job finish
77.403,1,16,job finish
77.403,1,17,job start
77.403,0,22,job start
77.685,3,13,job finish
77.685,3,14,job start
77.905,2,14,job finish
77.905,2,15,job start
79.635,4,13,job finish
79.635,4,14,job start
79.753,1,17,job finish
79.753,1,18,job start
80.698,3,14,job finish
80.698,3,15,job start
81.49,2,15,job finish
81.49,2,16,job start
81.642,0,22,job finish
81.642,0,23,job start
82.154,4,14,job finish
82.154,4,15,job start
82.271,1,18,job finish
82.271,1,19,job start
83.558,3,15,job finish
83.558,3,16,job start
84.824,2,16,job finish
84.824,2,17,job start
85.262,4,15,job finish
85.262,4,16,job start
86.512,0,23,job finish
86.512,0,24,job start
86.612,3,16,job finish
86.612,3,17,job start
