t,num_station,num_job,event_type
0,0,1,job start
0,1,1,job start
0,2,1,job start
0,3,1,job start
0,4,1,job start
2.916,0,1,job finish
2.916,0,2,job start
2.916,4,1,job finish
3.918,3,1,job finish
3.918,4,2,job start
4.73,2,1,job finish
4.73,3,2,job start
5.045,0,2,job finish
5.045,0,3,job start
5.134,1,1,job finish
5.134,2,2,job start
5.134,1,2,job start
7.138,4,2,job finish
8.079,0,3,job finish
8.079,0,4,job start
8.478,3,2,job finish
8.478,4,3,job start
10.471,2,2,job finish
10.471,3,3,job start
11.0,0,4,job finish
11.0,0,5,job start
11.71,1,2,job finish
11.71,2,3,job start
11.71,1,3,job start
13.114,0,5,job finish
13.114,0,6,job start
14.395,1,3,job finish
14.395,1,4,job start
14.665,2,3,job finish
14.665,2,4,job start
16.092,0,6,job finish
16.092,0,7,job start
16.787,2,4,job finish
16.815,3,3,job finish
16.815,3,4,job start
18.115,4,3,job finish
18.115,4,4,job start
19.529,0,7,job finish
19.529,0,8,job start
21.465,1,4,job finish
21.465,2,5,job start
21.465,1,5,job start
22.742,0,8,job finish
22.742,0,9,job start
23.624,2,5,job finish
23.74,1,5,job finish
23.74,2,6,job start
23.74,1,6,job start
25.362,4,4,job finish
25.881,3,4,job finish
25.881,4,5,job start
25.881,3,5,job start
28.465,1,6,job finish
28.465,1,7,job start
28.527,0,9,job finish
28.527,0,10,job start
28.573,4,5,job finish
32.263,1,7,job finish
32.263,1,8,job start
32.798,2,6,job finish
32.798,2,7,job start
32.806,0,10,job finish
32.806,0,11,job start
34.8,3,5,job finish
34.8,4,6,job start
34.8,3,6,job start
35.31,0,11,job finish
35.31,0,12,job start
36.467,1,8,job finish
36.467,1,9,job start
37.079,4,6,job finish
37.577,0,12,job finish
37.577,0,13,job start
38.797,2,7,job finish
38.797,2,8,job start
38.958,3,6,job finish
38.958,4,7,job start
38.958,3,7,job start
40.63,1,9,job finish
40.63,1,10,job start
40.867,0,13,job finish
40.867,0,14,job start
40.987,4,7,job finish
41.708,3,7,job finish
41.708,4,8,job start
41.708,3,8,job start
43.099,0,14,job finish
43.099,0,15,job start
43.682,1,10,job finish
43.682,1,11,job start
43.989,3,8,job finish
44.968,2,8,job finish
44.968,3,9,job start
44.968,2,9,job start
45.166,0,15,job finish
45.166,0,16,job start
46.978,2,9,job finish
46.978,2,10,job start
47.66,3,9,job finish
47.66,3,10,job start
48.751,1,11,job finish
48.751,1,12,job start
49.943,4,8,job finish
49.943,4,9,job start
50.056,2,10,job finish
50.056,2,11,job start
51.005,0,16,job finish
51.005,0,17,job start
51.036,3,10,job finish
51.036,3,11,job start
53.001,4,9,job finish
53.001,4,10,job start
53.687,2,11,job finish
53.687,2,12,job start
53.972,1,12,job finish
53.972,1,13,job start
54.819,0,17,job finish
54.819,0,18,job start
55.008,4,10,job finish
55.008,4,11,job start
55.655,3,11,job finish
55.655,3,12,job start
56.872,0,18,job finish
57.485,1,13,job finish
57.485,1,14,job start
57.485,0,19,job start
58.164,4,11,job finish
58.164,4,12,job start
59.759,2,12,job finish
59.759,2,13,job start
60.315,4,12,job finish
61.276,0,19,job finish
61.51,3,12,job finish
61.51,4,13,job start
61.51,3,13,job start
61.527,1,14,job finish
61.527,1,15,job start
61.527,0,20,job start
61.915,2,13,job finish
61.915,2,14,job start
64.633,3,13,job finish
64.633,3,14,job start
65.162,1,15,job finish
65.162,1,16,job start
66.111,4,13,job finish
66.111,4,14,job start
67.486,0,20,job finish
67.486,0,21,job start
67.876,2,14,job finish
67.876,2,15,job start
67.953,3,14,job finish
67.953,3,15,job start
67.998,1,16,job finish
67.998,1,17,job start
68.239,4,14,job finish
68.239,4,15,job start
70.398,0,21,job finish
70.398,0,22,job start
70.507,1,17,job finish
70.507,1,18,job start
70.526,4,15,job finish
70.61,2,15,job finish
70.61,2,16,job start
73.763,0,22,job finish
73.763,0,23,job start
73.778,2,16,job finish
73.778,2,17,job start
75.161,1,18,job finish
75.161,1,19,job start
75.505,3,15,job finish
75.505,4,16,job start
75.505,3,16,job start
77.894,0,23,job finish
77.894,0,24,job start
78.289,4,16,job finish
79.33,1,19,job finish
