,S0,S1,S2,S3,S4,bottleneck
0,0.0,0.0,0.0,0.0,0.0,S0
1,1.0,1.0,1.0,1.0,1.0,S0
2,2.0,2.0,2.0,2.0,2.0,S0
3,3.0,3.0,3.0,3.0,3.0,S0
4,4.0,4.0,4.0,4.0,4.0,S0
5,5.0,5.0,5.0,5.0,5.0,S0
6,6.0,6.0,6.0,0.08000000000000007,0.08000000000000007,S0
7,7.0,7.0,7.0,1.08,1.08,S0
8,8.0,8.0,8.0,2.08,2.08,S0
9,0.41000000000000014,9.0,9.0,3.08,3.08,S1
10,1.4100000000000001,10.0,10.0,4.08,4.08,S1
11,2.41,0.7260000000000009,0.7260000000000009,5.08,5.08,S3
12,3.41,1.7260000000000009,1.7260000000000009,6.08,6.08,S3
13,4.41,2.726000000000001,2.726000000000001,7.08,7.08,S3
14,5.41,3.726000000000001,0.9550000000000001,8.08,8.08,S3
15,6.41,4.726000000000001,1.955,9.08,0.9169999999999998,S3
16,7.41,5.726000000000001,2.955,10.08,1.9169999999999998,S3
17,8.41,6.726000000000001,3.955,11.08,2.917,S3
18,9.41,7.726000000000001,0.43700000000000117,12.08,3.917,S3
19,10.41,8.726,1.4370000000000012,13.08,4.917,S3
20,11.41,9.726,2.437000000000001,14.08,5.917,S3
21,12.41,10.726,3.437000000000001,15.08,6.917,S3
22,13.41,11.726,4.437000000000001,16.08,7.917,S3
23,14.41,12.726,5.437000000000001,17.08,8.917,S3
24,15.41,13.726,6.437000000000001,18.08,9.917,S3
25,16.41,14.726,7.437000000000001,19.08,10.917,S3
26,17.41,15.726,8.437000000000001,20.08,0.25400000000000134,S3
27,18.41,16.726,9.437000000000001,21.08,1.2540000000000013,S3
28,19.41,17.726,10.437000000000001,22.08,2.2540000000000013,S3
29,20.41,18.726,11.437000000000001,23.08,3.2540000000000013,S3
30,21.41,19.726,12.437000000000001,24.08,4.254000000000001,S3
31,22.41,20.726,13.437000000000001,25.08,0.04100000000000037,S3
32,23.41,21.726,14.437000000000001,26.08,1.0410000000000004,S3
33,24.41,22.726,15.437000000000001,27.08,2.0410000000000004,S3
34,25.41,23.726,16.437,28.08,3.0410000000000004,S3
35,26.41,24.726,17.437,29.08,4.041,S3
36,27.41,25.726,0.9429999999999978,30.08,5.041,S3
37,28.41,26.726,1.9429999999999978,31.08,6.041,S3
38,29.41,27.726,0.38000000000000256,32.08,7.041,S3
39,30.41,28.726,1.3800000000000026,33.08,8.041,S3
40,31.41,29.726,2.3800000000000026,34.08,0.4170000000000016,S3
41,32.41,0.5120000000000005,3.3800000000000026,35.08,1.4170000000000016,S3
42,33.41,1.5120000000000005,4.380000000000003,36.08,2.4170000000000016,S3
43,34.41,2.5120000000000005,5.380000000000003,37.08,3.4170000000000016,S3
44,35.41,3.5120000000000005,6.380000000000003,38.08,4.417000000000002,S3
45,36.41,4.5120000000000005,7.380000000000003,39.08,0.5739999999999981,S3
46,37.41,5.5120000000000005,8.380000000000003,40.08,1.573999999999998,S3
47,38.41,6.5120000000000005,0.3639999999999972,41.08,2.573999999999998,S3
48,39.41,7.5120000000000005,1.3639999999999972,42.08,3.573999999999998,S3
