t,num_station,num_job,event_type
0,0,1,job start
0,1,1,job start
0,2,1,job start
0,3,1,job start
0,4,1,job start
2.4,2,1,job finish
4.661,1,1,job finish
4.661,2,2,job start
6.4,4,1,job finish
8.747,0,1,job finish
8.747,1,2,job start
8.747,0,2,job start
9.084,2,2,job finish
10.795,0,2,job finish
10.795,0,3,job start
10.811,3,1,job finish
10.811,4,2,job start
10.811,3,2,job start
11.056,1,2,job finish
11.056,2,3,job start
11.056,1,3,job start
12.947,0,3,job finish
12.947,0,4,job start
14.556,1,3,job finish
14.556,1,4,job start
14.752,2,3,job finish
14.752,2,4,job start
14.782,3,2,job finish
14.782,3,3,job start
18.278,2,4,job finish
19.034,4,2,job finish
19.034,4,3,job start
19.359,3,3,job finish
19.359,3,4,job start
20.22,0,4,job finish
20.22,0,5,job start
21.937,1,4,job finish
21.937,2,5,job start
21.937,1,5,job start
22.466,4,3,job finish
22.466,4,4,job start
22.808,3,4,job finish
22.808,3,5,job start
24.079,0,5,job finish
24.079,0,6,job start
24.574,4,4,job finish
24.574,4,5,job start
26.439,0,6,job finish
26.439,0,7,job start
26.924,4,5,job finish
27.428,3,5,job finish
27.428,4,6,job start
28.318,1,5,job finish
28.318,1,6,job start
31.222,4,6,job finish
31.672,2,5,job finish
31.672,3,6,job start
31.672,2,6,job start
31.919,0,7,job finish
31.919,0,8,job start
33.981,0,8,job finish
33.981,0,9,job start
34.036,2,6,job finish
36.987,3,6,job finish
36.987,4,7,job start
36.987,3,7,job start
37.74,0,9,job finish
37.74,0,10,job start
39.937,3,7,job finish
40.083,0,10,job finish
40.083,0,11,job start
42.131,4,7,job finish
42.131,4,8,job start
42.827,0,11,job finish
47.644,1,6,job finish
47.644,2,7,job start
47.644,1,7,job start
47.644,0,12,job start
47.962,4,8,job finish
49.753,2,7,job finish
49.753,3,8,job start
50.993,0,12,job finish
51.604,1,7,job finish
51.604,2,8,job start
51.604,1,8,job start
51.604,0,13,job start
54.285,0,13,job finish
54.95,1,8,job finish
54.95,1,9,job start
54.95,0,14,job start
55.026,3,8,job finish
55.026,4,9,job start
56.974,2,8,job finish
56.974,3,9,job start
56.974,2,9,job start
57.326,0,14,job finish
57.601,4,9,job finish
58.718,1,9,job finish
58.718,1,10,job start
58.718,0,15,job start
59.466,3,9,job finish
59.466,4,10,job start
62.094,2,9,job finish
62.094,3,10,job start
62.094,2,10,job start
62.973,0,15,job finish
63.342,4,10,job finish
64.571,1,10,job finish
64.571,1,11,job start
64.571,0,16,job start
66.288,3,10,job finish
66.288,4,11,job start
68.18,2,10,job finish
68.18,3,11,job start
68.18,2,11,job start
68.817,0,16,job finish
68.902,4,11,job finish
71.686,3,11,job finish
71.686,4,12,job start
71.773,2,11,job finish
71.773,3,12,job start
72.141,1,11,job finish
72.141,2,12,job start
72.141,1,12,job start
72.141,0,17,job start
73.813,4,12,job finish
74.173,0,17,job finish
74.846,1,12,job finish
74.846,1,13,job start
74.846,0,18,job start
75.807,3,12,job finish
75.807,4,13,job start
77.375,1,13,job finish
77.375,1,14,job start
77.837,2,12,job finish
77.837,3,13,job start
77.837,2,13,job start
79.83,1,14,job finish
79.83,1,15,job start
80.396,3,13,job finish
80.457,0,18,job finish
80.457,0,19,job start
81.479,2,13,job finish
81.479,3,14,job start
81.479,2,14,job start
81.955,4,13,job finish
81.955,4,14,job start
82.505,1,15,job finish
82.505,1,16,job start
85.119,4,14,job finish
85.316,2,14,job finish
85.316,2,15,job start
86.326,0,19,job finish
86.326,0,20,job start
86.381,3,14,job finish
86.381,4,15,job start
86.381,3,15,job start
87.46,1,16,job finish
87.46,1,17,job start
88.777,4,15,job finish
89.506,2,15,job finish
89.506,2,16,job start
90.159,0,20,job finish
90.159,0,21,job start
91.199,1,17,job finish
91.199,1,18,job start
92.683,3,15,job finish
92.683,4,16,job start
92.683,3,16,job start
93.489,2,16,job finish
93.489,2,17,job start
93.924,1,18,job finish
93.924,1,19,job start
94.847,4,16,job finish
95.611,0,21,job finish
95.611,0,22,job start
95.613,2,17,job finish
95.613,2,18,job start
96.183,3,16,job finish
96.183,4,17,job start
96.183,3,17,job start
