t,num_station,num_job,event_type
0,0,1,job start
0,1,1,job start
0,2,1,job start
0,3,1,job start
0,4,1,job start
2.398,2,1,job finish
3.225,1,1,job finish
3.225,2,2,job start
3.476,3,1,job finish
3.476,3,2,job start
4.066,0,1,job finish
4.066,1,2,job start
4.066,0,2,job start
5.579,2,2,job finish
6.578,3,2,job finish
6.578,3,3,job start
6.912,1,2,job finish
6.912,2,3,job start
9.741,2,3,job finish
10.093,4,1,job finish
10.093,4,2,job start
11.796,3,3,job finish
11.796,3,4,job start
14.3,4,2,job finish
14.3,4,3,job start
15.531,0,2,job finish
15.531,1,3,job start
15.531,0,3,job start
16.361,3,4,job finish
16.376,4,3,job finish
16.376,4,4,job start
18.698,1,3,job finish
18.698,2,4,job start
19.16,4,4,job finish
19.16,4,5,job start
19.529,0,3,job finish
19.529,1,4,job start
19.529,0,4,job start
21.668,2,4,job finish
21.668,3,5,job start
21.973,4,5,job finish
22.437,0,4,job finish
22.437,0,5,job start
24.184,3,5,job finish
24.184,4,6,job start
25.117,0,5,job finish
25.117,0,6,job start
25.932,1,4,job finish
25.932,2,5,job start
25.932,1,5,job start
27.237,4,6,job finish
27.367,0,6,job finish
27.367,0,7,job start
28.079,2,5,job finish
28.079,3,6,job start
30.424,1,5,job finish
30.424,2,6,job start
30.424,1,6,job start
33.779,2,6,job finish
34.338,3,6,job finish
34.338,4,7,job start
34.338,3,7,job start
34.602,1,6,job finish
34.602,2,7,job start
34.602,1,7,job start
37.714,2,7,job finish
38.381,1,7,job finish
38.381,2,8,job start
38.765,4,7,job finish
39.361,3,7,job finish
39.361,4,8,job start
39.361,3,8,job start
40.133,0,7,job finish
40.133,1,8,job start
40.133,0,8,job start
40.534,2,8,job finish
41.577,4,8,job finish
42.12,3,8,job finish
42.12,4,9,job start
42.12,3,9,job start
42.694,0,8,job finish
42.694,0,9,job start
42.909,1,8,job finish
42.909,2,9,job start
42.909,1,9,job start
46.214,1,9,job finish
46.876,4,9,job finish
47.731,2,9,job finish
47.731,2,10,job start
48.603,3,9,job finish
48.603,4,10,job start
48.603,3,10,job start
48.947,0,9,job finish
48.947,1,10,job start
48.947,0,10,job start
50.769,2,10,job finish
51.135,0,10,job finish
51.135,0,11,job start
51.516,1,10,job finish
51.516,2,11,job start
51.516,1,11,job start
51.932,3,10,job finish
51.932,3,11,job start
53.077,4,10,job finish
53.077,4,11,job start
53.214,0,11,job finish
53.214,0,12,job start
55.233,0,12,job finish
55.233,0,13,job start
56.081,3,11,job finish
57.39,1,11,job finish
57.39,1,12,job start
59.063,2,11,job finish
59.063,3,12,job start
59.063,2,12,job start
59.507,0,13,job finish
59.507,0,14,job start
59.832,4,11,job finish
59.832,4,12,job start
61.849,0,14,job finish
61.849,0,15,job start
62.895,2,12,job finish
64.962,0,15,job finish
64.962,0,16,job start
65.016,4,12,job finish
65.148,3,12,job finish
65.148,4,13,job start
65.148,3,13,job start
67.21,4,13,job finish
67.519,3,13,job finish
67.519,4,14,job start
67.727,0,16,job finish
67.727,0,17,job start
70.311,1,12,job finish
70.311,2,13,job start
70.311,1,13,job start
71.22,4,14,job finish
72.44,2,13,job finish
72.44,3,14,job start
74.798,1,13,job finish
74.798,2,14,job start
74.798,1,14,job start
74.826,0,17,job finish
74.826,0,18,job start
75.611,3,14,job finish
75.611,4,15,job start
76.832,0,18,job finish
76.832,0,19,job start
78.179,2,14,job finish
78.179,3,15,job start
78.702,4,15,job finish
78.906,1,14,job finish
78.906,2,15,job start
78.906,1,15,job start
81.312,0,19,job finish
81.312,0,20,job start
81.368,1,15,job finish
81.368,1,16,job start
81.474,2,15,job finish
81.474,2,16,job start
82.069,3,15,job finish
82.069,4,16,job start
82.069,3,16,job start
83.829,2,16,job finish
85.561,1,16,job finish
85.561,2,17,job start
85.561,1,17,job start
85.561,3,16,job finish
85.561,3,17,job start
85.905,4,16,job finish
85.905,4,17,job start
87.243,0,20,job finish
87.243,0,21,job start
88.277,2,17,job finish
88.695,4,17,job finish
89.117,1,17,job finish
89.117,2,18,job start
89.117,1,18,job start
89.671,0,21,job finish
89.671,0,22,job start
89.816,3,17,job finish
