,S0,S1,S2,S3,S4,bottleneck
0,0.0,0.0,0.0,0.0,0.0,S0
1,1.0,1.0,1.0,1.0,1.0,S0
2,2.0,2.0,2.0,2.0,2.0,S0
3,0.3460000000000001,0.3460000000000001,3.0,3.0,3.0,S2
4,1.346,1.346,0.28100000000000014,4.0,4.0,S3
5,2.346,2.346,1.2810000000000001,5.0,5.0,S3
6,3.346,3.346,2.281,0.5330000000000004,0.37399999999999967,S0
7,4.346,0.35299999999999976,3.281,1.5330000000000004,1.3739999999999997,S0
8,5.346,1.3529999999999998,4.281000000000001,2.5330000000000004,2.3739999999999997,S0
9,6.346,2.3529999999999998,5.281000000000001,3.5330000000000004,3.3739999999999997,S0
10,7.346,3.3529999999999998,6.281000000000001,4.533,0.8019999999999996,S0
11,8.346,4.353,7.281000000000001,5.533,1.8019999999999996,S0
12,9.346,5.353,8.281,0.23399999999999999,2.8019999999999996,S0
13,10.346,6.353,9.281,1.234,3.8019999999999996,S0
14,11.346,7.353,10.281,2.234,4.802,S0
15,12.346,8.353,11.281,3.234,5.802,S0
16,13.346,9.353,12.281,0.9459999999999997,6.802,S0
17,14.346,10.353,13.281,1.9459999999999997,7.802,S0
18,15.346,11.353,14.281,2.9459999999999997,8.802,S0
19,16.346,12.353,15.281,3.9459999999999997,9.802,S0
20,17.346,13.353,16.281,4.946,10.802,S0
21,18.346,14.353,17.281,5.946,11.802,S0
22,19.346,15.353,18.281,0.5079999999999991,12.802,S0
23,20.346,16.353,19.281,1.5079999999999991,13.802,S0
24,21.346,17.353,20.281,2.507999999999999,14.802,S0
25,22.346,18.353,21.281,3.507999999999999,15.802,S0
26,23.346,19.353,22.281,4.507999999999999,16.802,S0
27,24.346,20.353,23.281,0.10000000000000142,17.802,S0
28,25.346,21.353,24.281,1.1000000000000014,18.802,S0
29,26.346,22.353,25.281,2.1000000000000014,19.802,S0
30,27.346,23.353,26.281,3.1000000000000014,20.802,S0
31,28.346,24.353,27.281,4.100000000000001,21.802,S0
32,29.346,25.353,28.281,5.100000000000001,22.802,S0
33,30.346,26.353,29.281,6.100000000000001,23.802,S0
34,31.346,27.353,30.281,7.100000000000001,24.802,S0
35,32.346000000000004,28.353,31.281,8.100000000000001,25.802,S0
36,33.346000000000004,29.353,32.281,9.100000000000001,26.802,S0
37,34.346000000000004,30.353,33.281,10.100000000000001,27.802,S0
38,35.346000000000004,31.353,34.281,11.100000000000001,28.802,S0
39,36.346000000000004,32.353,35.281,12.100000000000001,29.802,S0
40,37.346000000000004,33.353,36.281,13.100000000000001,30.802,S0
41,38.346000000000004,34.353,37.281,14.100000000000001,0.09499999999999886,S0
42,39.346000000000004,35.353,38.281,15.100000000000001,1.0949999999999989,S0
43,40.346000000000004,36.353,39.281,16.1,2.094999999999999,S0
44,41.346000000000004,37.353,40.281,17.1,0.43299999999999983,S0
45,42.346000000000004,38.353,41.281,18.1,1.4329999999999998,S0
46,43.346000000000004,39.353,42.281,19.1,2.433,S0
47,44.346000000000004,40.353,43.281,20.1,3.433,S0
48,45.346000000000004,41.353,44.281,21.1,4.433,S0
49,46.346000000000004,42.353,45.281,22.1,5.433,S0
