t,B0,B1,B2,B3,B4,B5
1,4,0,0,0,0,0
2,5,0,0,0,0,0
3,5,0,1,0,0,0
4,5,0,0,1,0,1
5,5,0,0,1,0,1
6,5,0,0,0,0,1
7,4,0,0,0,0,1
8,5,0,0,1,0,1
9,5,0,0,1,0,1
10,5,0,0,1,0,1
11,5,0,0,1,0,1
12,4,1,0,1,0,1
13,5,1,0,1,0,1
14,5,0,0,0,0,2
15,4,1,0,0,0,2
16,5,1,0,0,0,2
17,5,0,0,1,0,2
18,5,0,0,0,0,3
19,4,1,0,0,0,3
20,5,1,0,0,0,3
21,5,1,0,0,0,3
22,4,2,0,0,0,3
23,5,2,0,0,1,3
24,5,2,0,0,1,3
25,5,2,0,0,1,3
26,5,2,0,0,0,4
27,5,1,0,0,0,4
28,5,1,0,0,1,4
29,5,1,0,0,0,5
30,5,1,0,0,0,5
31,5,1,0,0,0,5
32,5,0,0,0,0,5
33,4,1,0,0,1,5
34,5,0,1,0,0,6
35,5,0,1,0,0,6
36,5,0,1,0,0,6
37,4,0,2,0,0,7
38,5,0,2,0,0,7
39,5,0,1,0,0,7
40,5,0,2,0,0,7
41,5,0,2,0,0,7
42,5,0,1,1,0,7
43,5,0,1,1,0,7
44,4,0,1,1,0,7
45,5,0,1,0,0,7
46,5,0,1,0,0,7
47,5,0,1,0,0,8
48,5,0,1,1,0,8
49,5,0,1,0,0,8
50,5,0,1,0,0,8
51,5,0,1,0,0,8
52,5,0,1,0,1,8
53,4,0,1,0,1,8
54,5,0,0,0,0,9
55,5,0,0,0,0,9
56,5,0,1,0,0,9
57,5,0,0,1,0,9
58,5,0,0,1,0,10
59,5,0,0,0,0,10
60,4,0,0,1,0,10
61,5,0,0,1,0,10
62,5,0,0,1,0,11
63,5,0,0,0,0,11
64,4,0,0,0,0,11
65,5,0,0,0,0,12
66,5,0,0,0,0,12
67,4,0,0,0,0,12
68,5,0,0,0,0,13
69,5,0,0,0,0,13
70,5,0,0,0,0,13
71,5,0,1,0,0,13
72,4,0,1,0,0,13
73,5,0,1,0,0,13
74,5,0,1,0,0,14
75,5,0,1,0,0,14
76,4,1,1,0,0,14
77,5,0,2,0,0,14
78,5,0,1,0,0,14
79,5,0,1,0,0,14
80,4,0,2,0,0,14
81,5,0,2,0,0,14
82,4,0,3,0,0,14
83,5,0,2,0,0,14
84,5,0,2,0,0,14
85,5,0,1,1,0,14
86,5,0,1,1,0,14
87,4,0,2,1,0,14
88,5,0,1,1,0,15
89,5,0,1,1,0,15
90,5,0,1,1,0,16
91,5,0,1,1,0,16
92,5,0,1,0,0,16
93,5,0,0,1,0,16
94,5,0,0,1,0,16
95,4,1,0,1,0,16
96,5,1,0,0,0,17
97,5,1,0,1,0,17
98,4,2,0,0,1,17
99,5,2,0,0,1,17
100,5,2,0,0,1,17
101,5,2,0,0,1,17
102,5,1,0,0,2,17
103,5,1,0,0,1,18
104,4,2,0,0,1,18
105,5,1,0,0,0,19
106,5,1,0,0,0,19
107,5,1,0,0,1,19
108,5,1,0,0,1,19
109,5,1,0,0,1,19
110,5,0,1,0,0,20
111,5,0,0,0,0,20
112,5,0,0,0,0,20
113,5,0,0,1,0,20
114,5,0,0,0,0,21
115,4,1,0,0,0,21
116,5,1,0,0,1,21
117,5,1,0,0,0,22
118,5,1,0,0,0,22
119,4,2,0,0,0,22
120,5,2,0,0,0,23
121,5,2,0,0,0,23
122,5,2,0,0,0,23
123,4,2,0,0,0,23
124,5,2,0,0,0,23
125,5,2,0,0,0,23
126,5,2,0,0,0,23
127,5,2,0,0,0,23
128,5,2,0,0,0,23
129,5,2,0,0,0,23
130,4,3,0,0,0,23
131,5,3,0,0,0,23
132,5,2,0,0,0,23
133,5,2,0,0,0,23
134,5,2,0,0,0,23
135,5,1,1,0,0,24
136,5,1,1,0,0,24
137,4,2,0,0,0,24
138,5,2,0,0,0,24
139,5,1,1,0,0,24
140,5,1,1,0,0,24
141,4,2,1,0,0,24
142,5,1,1,0,0,24
143,5,1,1,0,0,24
144,5,1,1,0,0,24
145,4,1,2,0,0,25
146,5,1,2,0,0,25
147,5,0,2,1,0,25
148,5,0,2,1,0,25
149,4,1,2,0,0,25
150,5,1,2,0,0,25
151,5,0,3,0,0,25
152,5,0,2,1,0,26
153,4,1,2,1,0,26
154,5,0,2,2,0,26
155,5,0,2,2,0,26
156,4,1,2,1,0,26
157,5,1,2,1,0,26
158,5,0,2,2,0,26
159,5,0,2,1,0,27
