t,num_station,num_job,event_type
0,0,1,job start
0,1,1,job start
0,2,1,job start
0,3,1,job start
0,4,1,job start
2.629,3,1,job finish
2.892,4,1,job finish
2.892,4,2,job start
3.152,1,1,job finish
3.16,2,1,job finish
3.16,3,2,job start
3.16,2,2,job start
5.786,0,1,job finish
5.786,1,2,job start
5.786,0,2,job start
6.33,3,2,job finish
6.877,2,2,job finish
6.877,3,3,job start
6.903,4,2,job finish
6.903,4,3,job start
8.674,1,2,job finish
8.674,2,3,job start
8.91,0,2,job finish
8.91,1,3,job start
8.91,0,3,job start
9.24,3,3,job finish
10.787,2,3,job finish
10.787,3,4,job start
11.437,1,3,job finish
11.437,2,4,job start
13.848,0,3,job finish
13.848,1,4,job start
13.848,0,4,job start
13.872,2,4,job finish
14.389,4,3,job finish
14.389,4,4,job start
14.749,3,4,job finish
14.749,3,5,job start
16.727,0,4,job finish
16.727,0,5,job start
17.76,1,4,job finish
17.76,2,5,job start
17.76,1,5,job start
19.736,4,4,job finish
19.736,4,5,job start
19.898,3,5,job finish
21.538,1,5,job finish
22.655,0,5,job finish
22.655,1,6,job start
22.655,0,6,job start
22.706,2,5,job finish
22.706,3,6,job start
22.706,2,6,job start
23.159,4,5,job finish
23.159,4,6,job start
25.099,2,6,job finish
25.681,0,6,job finish
25.681,0,7,job start
26.132,1,6,job finish
26.132,2,7,job start
26.132,1,7,job start
27.447,4,6,job finish
28.986,3,6,job finish
28.986,4,7,job start
28.986,3,7,job start
28.996,2,7,job finish
29.758,0,7,job finish
29.758,0,8,job start
32.623,3,7,job finish
32.623,3,8,job start
32.685,1,7,job finish
32.685,2,8,job start
32.685,1,8,job start
34.16,4,7,job finish
34.16,4,8,job start
34.345,0,8,job finish
34.345,0,9,job start
35.755,1,8,job finish
35.755,1,9,job start
36.122,3,8,job finish
36.482,2,8,job finish
36.482,3,9,job start
36.482,2,9,job start
36.544,4,8,job finish
36.544,4,9,job start
38.129,0,9,job finish
38.129,0,10,job start
38.529,1,9,job finish
38.529,1,10,job start
39.221,4,9,job finish
40.822,3,9,job finish
40.822,4,10,job start
41.101,0,10,job finish
41.101,0,11,job start
41.409,2,9,job finish
41.409,3,10,job start
41.409,2,10,job start
43.693,0,11,job finish
43.693,0,12,job start
45.799,0,12,job finish
45.799,0,13,job start
46.174,1,10,job finish
46.174,1,11,job start
47.848,0,13,job finish
47.848,0,14,job start
47.856,4,10,job finish
47.929,2,10,job finish
47.929,2,11,job start
49.558,1,11,job finish
49.558,1,12,job start
50.38,0,14,job finish
50.38,0,15,job start
51.673,2,11,job finish
51.673,2,12,job start
51.931,3,10,job finish
51.931,4,11,job start
51.931,3,11,job start
53.523,0,15,job finish
53.523,0,16,job start
55.607,1,12,job finish
55.607,1,13,job start
55.821,0,16,job finish
55.821,0,17,job start
55.96,4,11,job finish
56.75,2,12,job finish
56.75,2,13,job start
57.962,0,17,job finish
57.962,0,18,job start
59.646,2,13,job finish
59.971,3,11,job finish
59.971,4,12,job start
59.971,3,12,job start
60.91,0,18,job finish
62.659,1,13,job finish
62.659,2,14,job start
62.659,1,14,job start
62.659,0,19,job start
65.271,3,12,job finish
65.271,3,13,job start
65.618,4,12,job finish
65.618,4,13,job start
68.037,2,14,job finish
68.482,4,13,job finish
68.68,1,14,job finish
68.68,2,15,job start
68.68,1,15,job start
70.51,3,13,job finish
70.51,4,14,job start
70.51,3,14,job start
72.415,2,15,job finish
74.976,4,14,job finish
75.064,0,19,job finish
75.064,0,20,job start
76.039,1,15,job finish
76.039,2,16,job start
76.039,1,16,job start
76.854,3,14,job finish
76.854,4,15,job start
76.854,3,15,job start
77.242,0,20,job finish
77.242,0,21,job start
78.511,1,16,job finish
78.511,1,17,job start
80.551,4,15,job finish
81.101,2,16,job finish
81.101,2,17,job start
84.332,3,15,job finish
84.332,4,16,job start
84.332,3,16,job start
84.417,1,17,job finish
84.417,1,18,job start
84.443,2,17,job finish
84.443,2,18,job start
86.299,0,21,job finish
86.299,0,22,job start
88.161,1,18,job finish
88.161,1,19,job start
89.866,3,16,job finish
89.866,3,17,job start
90.66,1,19,job finish
90.66,1,20,job start
