t,B0,B1,B2,B3,B4,B5
1,4,0,0,0,0,0
2,5,0,0,0,0,0
3,4,1,0,0,0,0
4,5,1,0,1,0,0
5,5,0,0,0,1,0
6,5,0,0,0,0,1
7,5,0,0,0,0,1
8,5,0,0,0,0,2
9,4,1,0,0,0,2
10,5,0,1,0,0,2
11,5,0,1,0,0,2
12,4,1,1,0,0,2
13,5,1,1,0,0,2
14,4,1,1,0,0,2
15,5,1,1,0,0,2
16,5,1,0,1,0,3
17,4,1,1,0,0,3
18,5,1,1,0,0,3
19,5,1,0,1,0,3
20,5,1,0,0,0,4
21,5,1,0,1,0,4
22,5,1,0,1,0,4
23,4,2,0,1,0,4
24,5,1,0,0,1,4
25,4,2,0,0,0,5
26,5,1,0,1,0,5
27,5,1,0,0,1,5
28,4,2,0,0,1,5
29,5,2,0,0,1,5
30,5,2,0,0,1,5
31,4,3,0,0,1,6
32,5,2,0,0,1,6
33,5,2,0,0,0,7
34,5,2,0,0,0,7
35,4,3,0,0,1,7
36,5,3,0,0,1,7
37,5,3,0,0,1,7
38,5,3,0,0,0,8
39,4,4,0,0,0,8
40,5,4,0,0,0,9
41,4,5,0,0,0,9
42,5,5,0,0,0,9
43,5,5,0,0,0,9
44,5,5,0,0,0,9
45,5,5,0,0,0,9
46,5,5,0,0,0,9
47,5,5,0,0,0,9
48,5,5,0,0,0,10
49,5,5,0,0,0,10
50,4,5,0,0,0,10
51,5,5,0,0,0,10
52,5,5,0,0,0,10
53,5,5,0,0,0,10
54,5,5,0,0,0,10
55,5,5,0,0,0,10
56,4,5,0,0,0,10
57,5,5,0,0,0,10
58,5,5,0,0,0,10
59,4,5,1,0,0,10
60,5,5,0,0,0,10
61,5,5,0,0,0,10
62,5,4,1,0,1,10
63,4,5,1,0,0,11
64,5,5,0,0,0,11
65,4,5,1,0,0,11
66,5,5,1,0,0,11
67,5,5,1,0,0,12
68,4,5,2,0,0,12
69,5,5,1,0,0,12
70,5,5,1,0,0,13
71,4,5,2,0,0,13
72,5,5,1,0,0,13
73,5,5,1,0,0,13
74,5,5,1,0,0,13
75,5,5,1,0,0,14
76,5,5,1,0,0,14
77,5,5,0,0,0,14
78,5,5,0,0,0,14
79,4,5,0,1,0,14
80,5,5,0,1,0,15
81,5,5,0,1,0,15
82,5,5,0,2,0,15
83,4,5,0,2,0,15
84,5,5,0,2,0,15
85,5,5,0,2,0,15
86,5,5,0,2,0,15
87,4,5,0,2,0,15
88,5,5,0,2,0,15
89,5,5,0,2,0,15
90,5,5,0,2,0,15
91,5,5,0,2,0,15
92,5,4,1,2,0,15
93,4,5,0,3,0,16
94,5,5,0,3,0,16
95,5,5,0,3,0,16
96,4,5,1,2,0,16
97,5,5,0,3,0,16
98,5,5,0,2,0,17
99,5,5,0,3,0,17
100,4,5,0,3,0,17
101,5,5,0,3,0,17
102,5,5,0,2,0,18
103,5,5,0,2,0,18
104,5,5,0,2,1,18
105,4,5,0,2,1,18
106,5,5,0,2,1,18
107,5,5,0,2,1,18
108,5,5,0,3,0,19
109,4,5,0,2,1,19
110,5,5,0,2,1,19
111,5,5,0,2,1,19
112,5,5,0,2,0,20
113,4,5,0,3,0,20
114,5,5,0,2,1,20
115,5,5,0,2,0,21
116,5,5,0,1,1,21
117,5,5,0,1,1,21
118,5,5,0,1,1,21
119,5,5,0,2,1,21
120,4,5,0,2,1,21
121,5,5,0,2,1,21
122,5,5,0,2,1,21
123,5,4,1,1,2,21
124,4,5,0,2,2,21
125,5,5,0,2,2,21
126,5,5,0,2,2,21
127,5,5,0,1,3,21
128,4,5,1,1,3,21
129,5,5,1,0,4,21
130,5,5,1,0,4,21
131,5,5,0,1,3,22
132,5,5,0,1,3,22
133,5,5,0,1,3,22
134,5,5,0,1,4,22
135,5,5,0,1,3,23
136,5,5,0,1,3,23
137,5,5,0,0,3,24
138,4,5,0,0,3,24
139,5,5,0,0,4,24
140,5,5,0,0,4,24
141,4,5,1,0,4,24
142,5,5,1,0,3,25
143,5,5,1,0,3,25
144,5,4,1,0,3,25
145,5,4,1,0,2,26
146,5,4,1,0,2,26
147,5,4,1,0,3,26
148,5,4,0,0,3,26
149,5,4,0,0,3,26
150,4,5,0,1,3,26
151,5,5,0,0,3,27
152,5,5,0,0,3,27
153,4,5,0,0,2,28
154,5,5,0,0,2,28
155,5,5,0,0,3,28
156,5,5,0,0,3,28
157,4,5,0,0,2,29
158,5,5,0,0,2,29
159,5,5,0,0,2,29
