,S0,S1,S2,S3,S4,bottleneck
0,0.0,0.0,0.0,0.0,0.0,S0
1,1.0,1.0,1.0,1.0,1.0,S0
2,2.0,2.0,2.0,2.0,2.0,S0
3,3.0,3.0,3.0,3.0,3.0,S0
4,0.7770000000000001,0.7770000000000001,4.0,4.0,0.09600000000000009,S2
5,1.7770000000000001,1.7770000000000001,0.7389999999999999,0.7389999999999999,1.096,S0
6,2.777,2.777,1.7389999999999999,1.7389999999999999,2.096,S0
7,3.777,3.777,2.739,2.739,3.096,S0
8,4.777,4.777,3.739,0.8239999999999998,0.8369999999999997,S0
9,5.777,0.09999999999999964,4.739,1.8239999999999998,1.8369999999999997,S0
10,6.777,1.0999999999999996,5.739,2.824,2.8369999999999997,S0
11,7.777,2.0999999999999996,6.739,3.824,3.8369999999999997,S0
12,8.777000000000001,3.0999999999999996,7.739,4.824,0.7940000000000005,S0
13,9.777000000000001,4.1,8.739,0.8179999999999996,1.7940000000000005,S0
14,10.777000000000001,5.1,9.739,1.8179999999999996,2.7940000000000005,S0
15,11.777000000000001,6.1,0.3330000000000002,2.8179999999999996,3.7940000000000005,S0
16,12.777000000000001,0.7390000000000008,1.3330000000000002,3.8179999999999996,4.7940000000000005,S0
17,13.777000000000001,1.7390000000000008,2.333,4.818,5.7940000000000005,S0
18,14.777000000000001,2.7390000000000008,3.333,5.818,0.9579999999999984,S0
19,15.777000000000001,3.7390000000000008,4.333,6.818,1.9579999999999984,S0
20,16.777,4.739000000000001,5.333,7.818,2.9579999999999984,S0
21,17.777,5.739000000000001,6.333,8.818,0.9430000000000014,S0
22,18.777,6.739000000000001,7.333,9.818,1.9430000000000014,S0
23,19.777,7.739000000000001,8.333,10.818,2.9430000000000014,S0
24,20.777,8.739,9.333,11.818,0.3569999999999993,S0
25,21.777,9.739,0.42299999999999827,12.818,1.3569999999999993,S0
26,22.777,10.739,1.4229999999999983,13.818,2.3569999999999993,S0
27,23.777,11.739,2.4229999999999983,0.33399999999999963,3.3569999999999993,S0
28,24.777,12.739,0.6209999999999987,1.3339999999999996,4.356999999999999,S0
29,25.777,13.739,1.6209999999999987,2.3339999999999996,5.356999999999999,S0
30,26.777,14.739,2.6209999999999987,3.3339999999999996,6.356999999999999,S0
31,27.777,15.739,0.3309999999999995,4.334,7.356999999999999,S0
32,28.777,16.739,1.3309999999999995,5.334,8.357,S0
33,29.777,17.739,2.3309999999999995,6.334,9.357,S0
34,30.777,18.739,3.3309999999999995,7.334,0.18999999999999773,S0
35,31.777,19.739,4.3309999999999995,8.334,1.1899999999999977,S0
36,32.777,20.739,0.3370000000000033,9.334,2.1899999999999977,S0
37,33.777,21.739,1.3370000000000033,10.334,3.1899999999999977,S0
38,34.777,22.739,2.3370000000000033,11.334,4.189999999999998,S0
39,35.777,23.739,3.3370000000000033,12.334,5.189999999999998,S0
40,36.777,24.739,4.337000000000003,13.334,0.8089999999999975,S0
41,37.777,25.739,5.337000000000003,14.334,1.8089999999999975,S0
42,38.777,26.739,0.07399999999999807,15.334,2.8089999999999975,S0
43,39.777,27.739,1.073999999999998,16.334,3.8089999999999975,S0
44,40.777,28.739,2.073999999999998,17.334,4.8089999999999975,S0
