,S0,S1,S2,S3,S4,bottleneck
0,0.0,0.0,0.0,0.0,0.0,S0
1,1.0,1.0,1.0,1.0,1.0,S0
2,2.0,2.0,2.0,2.0,2.0,S0
3,3.0,3.0,3.0,3.0,3.0,S0
4,4.0,4.0,0.9660000000000002,4.0,4.0,S0
5,5.0,5.0,1.9660000000000002,5.0,5.0,S0
6,6.0,6.0,2.966,6.0,6.0,S0
7,7.0,7.0,3.966,7.0,7.0,S0
8,8.0,8.0,4.966,0.9089999999999998,0.9089999999999998,S0
9,9.0,9.0,5.966,1.9089999999999998,1.9089999999999998,S0
10,10.0,10.0,6.966,2.909,2.909,S0
11,0.35299999999999976,0.35299999999999976,7.966,3.909,3.909,S2
12,1.3529999999999998,1.3529999999999998,8.966000000000001,4.909,4.909,S2
13,2.3529999999999998,2.3529999999999998,9.966000000000001,5.909,5.909,S2
14,3.3529999999999998,3.3529999999999998,10.966000000000001,6.909,6.909,S2
15,4.353,4.353,11.966000000000001,7.909,7.909,S2
16,5.353,5.353,12.966000000000001,8.908999999999999,8.908999999999999,S2
17,6.353,6.353,0.19399999999999906,9.908999999999999,9.908999999999999,S3
18,7.353,7.353,1.193999999999999,10.908999999999999,10.908999999999999,S3
19,8.353,8.353,2.193999999999999,11.908999999999999,11.908999999999999,S3
20,9.353,0.07700000000000173,3.193999999999999,12.908999999999999,12.908999999999999,S3
21,10.353,1.0770000000000017,4.193999999999999,13.908999999999999,13.908999999999999,S3
22,11.353,2.0770000000000017,5.193999999999999,14.908999999999999,14.908999999999999,S3
23,12.353,3.0770000000000017,6.193999999999999,0.20899999999999963,15.908999999999999,S4
24,13.353,4.077000000000002,7.193999999999999,1.2089999999999996,16.909,S4
25,14.353,5.077000000000002,8.193999999999999,2.2089999999999996,17.909,S4
26,15.353,6.077000000000002,9.193999999999999,3.2089999999999996,18.909,S4
27,16.353,7.077000000000002,10.193999999999999,4.209,0.5710000000000015,S0
28,17.353,8.077000000000002,11.193999999999999,0.48100000000000165,1.5710000000000015,S0
29,18.353,9.077000000000002,12.193999999999999,1.4810000000000016,2.5710000000000015,S0
30,19.353,10.077000000000002,13.193999999999999,2.4810000000000016,3.5710000000000015,S0
31,20.353,11.077000000000002,14.193999999999999,3.4810000000000016,4.5710000000000015,S0
32,21.353,12.077000000000002,15.193999999999999,0.39199999999999946,5.5710000000000015,S0
33,22.353,13.077000000000002,16.194,1.3919999999999995,6.5710000000000015,S0
34,23.353,14.077000000000002,17.194,2.3919999999999995,7.5710000000000015,S0
35,24.353,15.077000000000002,18.194,3.3919999999999995,8.571000000000002,S0
36,25.353,16.077,0.2560000000000002,4.3919999999999995,9.571000000000002,S0
37,26.353,17.077,1.2560000000000002,5.3919999999999995,0.18900000000000006,S0
38,27.353,18.077,2.2560000000000002,6.3919999999999995,1.189,S0
39,28.353,19.077,3.2560000000000002,7.3919999999999995,2.189,S0
40,29.353,20.077,4.256,8.392,0.21099999999999852,S0
41,30.353,21.077,5.256,9.392,1.2109999999999985,S0
42,31.353,22.077,0.9840000000000018,10.392,2.2109999999999985,S0
43,32.353,23.077,1.9840000000000018,11.392,3.2109999999999985,S0
