t,num_station,num_job,event_type
0,0,1,job start
0,1,1,job start
0,2,1,job start
0,3,1,job start
0,4,1,job start
2.448,1,1,job finish
2.949,2,1,job finish
2.949,2,2,job start
3.257,0,1,job finish
3.257,1,2,job start
3.257,0,2,job start
3.638,3,1,job finish
3.638,3,2,job start
4.508,4,1,job finish
4.508,4,2,job start
5.038,2,2,job finish
5.698,0,2,job finish
5.698,0,3,job start
6.95,1,2,job finish
6.95,2,3,job start
6.95,1,3,job start
8.041,3,2,job finish
8.041,3,3,job start
8.232,4,2,job finish
8.232,4,3,job start
8.266,0,3,job finish
8.266,0,4,job start
11.124,2,3,job finish
11.236,3,3,job finish
11.236,3,4,job start
11.539,4,3,job finish
11.539,4,4,job start
11.789,0,4,job finish
11.789,0,5,job start
14.124,3,4,job finish
14.145,0,5,job finish
14.145,0,6,job start
14.67,4,4,job finish
14.67,4,5,job start
18.085,1,3,job finish
18.085,2,4,job start
18.085,1,4,job start
18.84,4,5,job finish
20.168,2,4,job finish
20.168,3,5,job start
21.707,0,6,job finish
21.707,0,7,job start
24.161,1,4,job finish
24.161,2,5,job start
24.161,1,5,job start
26.527,0,7,job finish
26.527,0,8,job start
26.759,2,5,job finish
27.17,1,5,job finish
27.17,2,6,job start
27.17,1,6,job start
27.599,3,5,job finish
27.599,4,6,job start
27.599,3,6,job start
28.925,0,8,job finish
28.925,0,9,job start
30.427,2,6,job finish
31.436,3,6,job finish
31.436,3,7,job start
32.012,4,6,job finish
32.012,4,7,job start
32.014,1,6,job finish
32.014,2,7,job start
32.014,1,7,job start
32.901,0,9,job finish
32.901,0,10,job start
35.401,0,10,job finish
35.401,0,11,job start
35.889,4,7,job finish
36.746,1,7,job finish
36.746,1,8,job start
37.134,2,7,job finish
37.134,2,8,job start
38.408,0,11,job finish
38.408,0,12,job start
38.515,3,7,job finish
38.515,4,8,job start
38.515,3,8,job start
40.563,4,8,job finish
40.936,2,8,job finish
43.066,1,8,job finish
43.066,2,9,job start
43.066,1,9,job start
43.09,3,8,job finish
43.09,4,9,job start
43.09,3,9,job start
44.445,0,12,job finish
44.445,0,13,job start
45.405,4,9,job finish
45.534,2,9,job finish
45.56,3,9,job finish
45.56,4,10,job start
45.56,3,10,job start
46.942,1,9,job finish
46.942,2,10,job start
46.942,1,10,job start
48.041,0,13,job finish
48.041,0,14,job start
48.715,4,10,job finish
48.846,3,10,job finish
48.846,4,11,job start
49.308,1,10,job finish
49.308,1,11,job start
50.378,2,10,job finish
50.378,3,11,job start
50.378,2,11,job start
52.311,0,14,job finish
52.311,0,15,job start
52.352,4,11,job finish
53.126,1,11,job finish
53.126,1,12,job start
54.049,3,11,job finish
54.049,4,12,job start
56.413,1,12,job finish
56.413,1,13,job start
56.479,4,12,job finish
57.448,0,15,job finish
57.448,0,16,job start
60.611,1,13,job finish
60.611,1,14,job start
61.366,2,11,job finish
61.366,3,12,job start
61.366,2,12,job start
63.381,0,16,job finish
63.381,0,17,job start
63.398,2,12,job finish
63.398,2,13,job start
63.879,1,14,job finish
63.879,1,15,job start
64.951,3,12,job finish
64.951,4,13,job start
64.951,3,13,job start
65.607,2,13,job finish
65.607,2,14,job start
66.312,1,15,job finish
66.312,1,16,job start
67.64,3,13,job finish
67.64,3,14,job start
67.732,0,17,job finish
67.732,0,18,job start
68.0,4,13,job finish
68.0,4,14,job start
70.466,3,14,job finish
70.632,4,14,job finish
70.632,4,15,job start
71.559,1,16,job finish
71.559,1,17,job start
72.83,2,14,job finish
72.83,3,15,job start
72.83,2,15,job start
73.116,4,15,job finish
75.337,2,15,job finish
75.337,2,16,job start
75.56,0,18,job finish
75.56,0,19,job start
77.84,3,15,job finish
77.84,4,16,job start
77.84,3,16,job start
78.594,1,17,job finish
78.594,1,18,job start
80.279,2,16,job finish
80.279,2,17,job start
81.062,1,18,job finish
81.062,1,19,job start
81.478,0,19,job finish
81.478,0,20,job start
83.411,3,16,job finish
83.411,3,17,job start
83.944,0,20,job finish
83.944,0,21,job start
84.915,4,16,job finish
84.915,4,17,job start
85.854,2,17,job finish
85.854,2,18,job start
85.989,0,21,job finish
85.989,0,22,job start
