t,num_station,num_job,event_type
0,0,1,job start
0,1,1,job start
0,2,1,job start
0,3,1,job start
0,4,1,job start
2.386,4,1,job finish
3.796,0,1,job finish
3.796,0,2,job start
4.157,1,1,job finish
4.157,1,2,job start
6.752,3,1,job finish
6.752,4,2,job start
7.634,0,2,job finish
7.634,0,3,job start
8.585,1,2,job finish
8.585,1,3,job start
9.445,4,2,job finish
10.676,0,3,job finish
10.676,0,4,job start
10.707,2,1,job finish
10.707,3,2,job start
10.707,2,2,job start
11.13,1,3,job finish
11.13,1,4,job start
12.733,0,4,job finish
12.733,0,5,job start
13.713,3,2,job finish
13.713,4,3,job start
14.28,2,2,job finish
14.28,3,3,job start
14.28,2,3,job start
15.688,1,4,job finish
15.688,1,5,job start
15.801,4,3,job finish
15.993,0,5,job finish
15.993,0,6,job start
16.563,2,3,job finish
16.563,2,4,job start
16.704,3,3,job finish
16.704,4,4,job start
16.704,3,4,job start
18.331,0,6,job finish
18.331,0,7,job start
18.878,1,5,job finish
18.878,1,6,job start
19.276,3,4,job finish
20.561,4,4,job finish
20.561,4,5,job start
20.622,2,4,job finish
20.622,3,5,job start
20.622,2,5,job start
20.844,0,7,job finish
20.844,0,8,job start
21.362,1,6,job finish
21.362,1,7,job start
23.448,4,5,job finish
24.147,2,5,job finish
24.147,2,6,job start
24.967,0,8,job finish
24.967,0,9,job start
26.51,3,5,job finish
26.51,4,6,job start
26.51,3,6,job start
27.182,1,7,job finish
27.182,1,8,job start
29.025,4,6,job finish
29.441,2,6,job finish
29.441,2,7,job start
30.195,3,6,job finish
30.195,4,7,job start
30.195,3,7,job start
30.321,0,9,job finish
30.321,0,10,job start
31.441,2,7,job finish
31.441,2,8,job start
32.728,4,7,job finish
33.075,3,7,job finish
33.075,4,8,job start
33.075,3,8,job start
33.353,1,8,job finish
33.353,1,9,job start
33.392,0,10,job finish
33.392,0,11,job start
35.662,1,9,job finish
35.662,1,10,job start
36.135,3,8,job finish
37.789,0,11,job finish
37.789,0,12,job start
38.437,4,8,job finish
38.437,4,9,job start
39.771,2,8,job finish
39.771,3,9,job start
39.771,2,9,job start
40.861,4,9,job finish
41.621,1,10,job finish
41.621,1,11,job start
42.202,0,12,job finish
42.202,0,13,job start
43.169,2,9,job finish
43.169,2,10,job start
44.261,3,9,job finish
44.261,4,10,job start
44.261,3,10,job start
44.601,1,11,job finish
44.601,1,12,job start
46.517,0,13,job finish
46.517,0,14,job start
47.274,3,10,job finish
48.696,1,12,job finish
48.696,1,13,job start
49.37,2,10,job finish
49.37,3,11,job start
49.37,2,11,job start
50.015,0,14,job finish
50.015,0,15,job start
51.085,1,13,job finish
51.085,1,14,job start
51.631,2,11,job finish
51.631,2,12,job start
52.031,4,10,job finish
52.031,4,11,job start
53.802,2,12,job finish
53.802,2,13,job start
54.317,4,11,job finish
55.719,0,15,job finish
55.719,0,16,job start
56.15,1,14,job finish
56.15,1,15,job start
56.397,3,11,job finish
56.397,4,12,job start
56.397,3,12,job start
57.612,2,13,job finish
57.612,2,14,job start
57.884,0,16,job finish
57.884,0,17,job start
58.918,4,12,job finish
59.423,3,12,job finish
59.423,4,13,job start
59.423,3,13,job start
59.657,2,14,job finish
59.657,2,15,job start
62.189,4,13,job finish
62.847,1,15,job finish
62.847,1,16,job start
63.047,2,15,job finish
63.047,2,16,job start
64.187,0,17,job finish
64.187,0,18,job start
65.372,1,16,job finish
65.372,1,17,job start
65.57,2,16,job finish
65.57,2,17,job start
67.389,3,13,job finish
67.389,4,14,job start
67.389,3,14,job start
67.747,2,17,job finish
68.616,1,17,job finish
68.616,2,18,job start
68.616,1,18,job start
69.458,4,14,job finish
70.247,3,14,job finish
70.247,4,15,job start
70.247,3,15,job start
71.366,0,18,job finish
71.366,0,19,job start
72.27,4,15,job finish
72.443,2,18,job finish
72.952,3,15,job finish
72.952,4,16,job start
72.952,3,16,job start
73.527,1,18,job finish
73.527,2,19,job start
73.527,1,19,job start
75.664,3,16,job finish
75.664,3,17,job start
75.707,0,19,job finish
75.707,0,20,job start
77.567,2,19,job finish
77.819,0,20,job finish
77.819,0,21,job start
78.562,3,17,job finish
