t,num_station,num_job,event_type
0,0,1,job start
0,1,1,job start
0,2,1,job start
0,3,1,job start
0,4,1,job start
2.172,2,1,job finish
2.398,3,1,job finish
2.398,3,2,job start
2.651,4,1,job finish
2.651,4,2,job start
4.611,1,1,job finish
4.611,2,2,job start
5.061,0,1,job finish
5.061,1,2,job start
5.061,0,2,job start
7.022,4,2,job finish
8.164,3,2,job finish
8.164,4,3,job start
8.246,1,2,job finish
10.426,2,2,job finish
10.426,3,3,job start
10.426,2,3,job start
11.115,0,2,job finish
11.115,1,3,job start
11.115,0,3,job start
11.122,4,3,job finish
13.183,3,3,job finish
13.183,4,4,job start
13.623,2,3,job finish
13.623,3,4,job start
14.472,0,3,job finish
14.472,0,4,job start
15.8,1,3,job finish
15.8,2,4,job start
15.8,1,4,job start
15.878,3,4,job finish
17.971,0,4,job finish
17.971,0,5,job start
18.063,2,4,job finish
18.063,3,5,job start
18.94,4,4,job finish
18.94,4,5,job start
20.043,0,5,job finish
20.043,0,6,job start
21.376,4,5,job finish
23.17,0,6,job finish
23.17,0,7,job start
25.845,0,7,job finish
25.845,0,8,job start
28.598,3,5,job finish
28.598,4,6,job start
29.821,0,8,job finish
29.821,0,9,job start
30.936,4,6,job finish
31.07,1,4,job finish
31.07,2,5,job start
31.07,1,5,job start
33.082,0,9,job finish
33.082,0,10,job start
33.882,1,5,job finish
33.882,1,6,job start
34.822,2,5,job finish
34.822,3,6,job start
34.822,2,6,job start
37.443,3,6,job finish
37.443,4,7,job start
39.477,4,7,job finish
39.888,0,10,job finish
39.888,0,11,job start
40.188,1,6,job finish
40.188,1,7,job start
41.146,2,6,job finish
41.146,3,7,job start
41.146,2,7,job start
41.929,0,11,job finish
41.929,0,12,job start
43.614,2,7,job finish
44.055,3,7,job finish
44.055,4,8,job start
44.055,3,8,job start
44.478,0,12,job finish
46.581,3,8,job finish
46.99,4,8,job finish
46.99,4,9,job start
49.032,4,9,job finish
56.385,1,7,job finish
56.385,2,8,job start
56.385,1,8,job start
56.385,0,13,job start
58.412,2,8,job finish
58.412,3,9,job start
60.294,1,8,job finish
60.294,2,9,job start
60.294,1,9,job start
63.4,3,9,job finish
63.4,4,10,job start
64.051,2,9,job finish
64.051,3,10,job start
64.804,0,13,job finish
64.804,0,14,job start
66.336,1,9,job finish
66.336,2,10,job start
66.336,1,10,job start
66.99,0,14,job finish
66.99,0,15,job start
68.179,3,10,job finish
69.067,2,10,job finish
69.067,3,11,job start
69.097,0,15,job finish
69.239,4,10,job finish
69.239,4,11,job start
69.729,1,10,job finish
69.729,2,11,job start
69.729,1,11,job start
69.729,0,16,job start
71.432,4,11,job finish
71.824,3,11,job finish
71.824,4,12,job start
74.132,1,11,job finish
74.132,1,12,job start
74.958,2,11,job finish
74.958,3,12,job start
74.958,2,12,job start
75.156,4,12,job finish
77.624,2,12,job finish
77.943,0,16,job finish
77.943,0,17,job start
78.234,3,12,job finish
78.234,4,13,job start
78.234,3,13,job start
81.247,3,13,job finish
81.873,4,13,job finish
81.873,4,14,job start
83.488,0,17,job finish
87.198,1,12,job finish
87.198,2,13,job start
87.198,1,13,job start
87.198,0,18,job start
87.332,4,14,job finish
89.881,0,18,job finish
90.115,2,13,job finish
90.115,3,14,job start
90.838,1,13,job finish
90.838,2,14,job start
90.838,1,14,job start
90.838,0,19,job start
93.159,3,14,job finish
93.159,4,15,job start
93.235,0,19,job finish
94.816,1,14,job finish
94.816,1,15,job start
94.816,0,20,job start
95.999,4,15,job finish
97.173,1,15,job finish
97.173,1,16,job start
97.429,0,20,job finish
97.429,0,21,job start
99.793,2,14,job finish
99.793,3,15,job start
99.793,2,15,job start
100.967,1,16,job finish
100.967,1,17,job start
103.121,2,15,job finish
103.121,2,16,job start
104.541,3,15,job finish
104.541,4,16,job start
104.541,3,16,job start
105.342,2,16,job finish
105.342,2,17,job start
105.887,1,17,job finish
105.887,1,18,job start
107.005,3,16,job finish
107.005,3,17,job start
109.148,4,16,job finish
109.148,4,17,job start
109.341,0,21,job finish
109.341,0,22,job start
109.398,2,17,job finish
109.398,2,18,job start
111.806,2,18,job finish
112.316,4,17,job finish
