,S0,S1,S2,S3,S4,bottleneck
0,0.0,0.0,0.0,0.0,0.0,S0
1,1.0,1.0,1.0,1.0,1.0,S0
2,2.0,2.0,2.0,2.0,2.0,S0
3,0.2370000000000001,0.2370000000000001,0.262,3.0,3.0,S3
4,1.237,1.237,1.262,4.0,4.0,S3
5,2.237,2.237,2.262,5.0,5.0,S3
6,3.237,3.237,3.262,6.0,6.0,S3
7,4.237,4.237,4.2620000000000005,0.43400000000000016,0.43400000000000016,S2
8,5.237,0.9279999999999999,5.2620000000000005,1.4340000000000002,1.4340000000000002,S2
9,6.237,1.928,6.2620000000000005,2.434,2.434,S2
10,7.237,2.928,7.2620000000000005,3.434,3.434,S2
11,8.237,3.928,8.262,4.434,4.434,S2
12,9.237,4.928,0.7910000000000004,5.434,5.434,S0
13,10.237,5.928,1.7910000000000004,6.434,6.434,S0
14,11.237,6.928,2.7910000000000004,7.434,7.434,S0
15,12.237,7.928,0.9870000000000001,8.434000000000001,8.434000000000001,S0
16,13.237,8.928,1.987,9.434000000000001,9.434000000000001,S0
17,14.237,9.928,2.987,10.434000000000001,10.434000000000001,S0
18,15.237,10.928,3.987,11.434000000000001,11.434000000000001,S0
19,16.237000000000002,0.01699999999999946,0.9699999999999989,12.434000000000001,12.434000000000001,S0
20,17.237000000000002,1.0169999999999995,1.9699999999999989,13.434000000000001,13.434000000000001,S0
21,18.237000000000002,2.0169999999999995,2.969999999999999,14.434000000000001,14.434000000000001,S0
22,19.237000000000002,3.0169999999999995,3.969999999999999,15.434000000000001,0.45899999999999963,S0
23,20.237000000000002,4.0169999999999995,4.969999999999999,16.434,1.4589999999999996,S0
24,21.237000000000002,5.0169999999999995,5.969999999999999,17.434,2.4589999999999996,S0
25,22.237000000000002,6.0169999999999995,6.969999999999999,18.434,3.4589999999999996,S0
26,23.237000000000002,0.7289999999999992,7.969999999999999,19.434,0.5820000000000007,S0
27,24.237000000000002,1.7289999999999992,8.969999999999999,20.434,1.5820000000000007,S0
28,25.237000000000002,2.728999999999999,9.969999999999999,21.434,2.5820000000000007,S0
29,26.237000000000002,3.728999999999999,10.969999999999999,22.434,3.5820000000000007,S0
30,27.237000000000002,4.728999999999999,0.4579999999999984,23.434,4.582000000000001,S0
31,28.237000000000002,5.728999999999999,1.4579999999999984,24.434,5.582000000000001,S0
32,29.237000000000002,6.728999999999999,2.4579999999999984,25.434,6.582000000000001,S0
33,30.237000000000002,7.728999999999999,3.4579999999999984,26.434,7.582000000000001,S0
34,31.237000000000002,8.729,4.457999999999998,27.434,0.8100000000000023,S0
35,32.237,0.4399999999999977,5.457999999999998,28.434,1.8100000000000023,S0
36,33.237,1.4399999999999977,6.457999999999998,29.434,0.20700000000000074,S0
37,34.237,2.4399999999999977,7.457999999999998,30.434,1.2070000000000007,S0
38,35.237,3.4399999999999977,0.41799999999999926,31.434,2.2070000000000007,S0
39,36.237,4.439999999999998,1.4179999999999993,32.434,3.2070000000000007,S0
40,37.237,5.439999999999998,2.4179999999999993,33.434,4.207000000000001,S0
41,38.237,0.490000000000002,3.4179999999999993,34.434,5.207000000000001,S0
42,39.237,1.490000000000002,4.417999999999999,35.434,6.207000000000001,S0
