,S0,S1,S2,S3,S4,bottleneck
0,0.0,0.0,0.0,0.0,0.0,S0
1,1.0,1.0,1.0,1.0,1.0,S0
2,2.0,2.0,2.0,2.0,2.0,S0
3,3.0,3.0,3.0,0.45699999999999985,3.0,S0
4,0.7250000000000001,4.0,4.0,1.4569999999999999,0.0040000000000000036,S1
5,1.725,0.18599999999999994,0.18599999999999994,2.457,1.004,S3
6,2.725,1.186,1.186,3.457,2.004,S3
7,3.725,2.186,2.186,4.457,3.004,S3
8,4.725,3.186,3.186,5.457,4.004,S3
9,5.725,4.186,4.186,6.457,5.004,S3
10,6.725,5.186,5.186,0.41999999999999993,6.004,S0
11,7.725,0.17999999999999972,6.186,1.42,7.004,S0
12,8.725,1.1799999999999997,7.186,2.42,8.004,S0
13,9.725,2.1799999999999997,8.186,3.42,9.004,S0
14,10.725,3.1799999999999997,9.186,4.42,10.004,S0
15,11.725,4.18,0.26699999999999946,5.42,0.9580000000000002,S0
16,12.725,5.18,1.2669999999999995,6.42,1.9580000000000002,S0
17,13.725,6.18,2.2669999999999995,7.42,2.958,S0
18,14.725,7.18,3.2669999999999995,8.42,3.958,S0
19,15.725,8.18,4.2669999999999995,9.42,4.958,S0
20,16.725,9.18,5.2669999999999995,10.42,5.958,S0
21,17.725,10.18,6.2669999999999995,11.42,6.958,S0
22,18.725,11.18,7.2669999999999995,12.42,7.958,S0
23,19.725,12.18,8.267,13.42,8.958,S0
24,20.725,13.18,9.267,14.42,9.958,S0
25,21.725,14.18,10.267,15.42,10.958,S0
26,22.725,15.18,11.267,16.42,11.958,S0
27,23.725,0.6449999999999996,12.267,17.42,0.8490000000000002,S0
28,24.725,1.6449999999999996,13.267,18.42,1.8490000000000002,S0
29,25.725,2.6449999999999996,14.267,19.42,2.849,S0
30,26.725,3.6449999999999996,15.267,20.42,3.849,S0
31,27.725,4.645,16.267,21.42,4.849,S0
32,28.725,5.645,17.267,22.42,5.849,S0
33,29.725,6.645,18.267,23.42,6.849,S0
34,30.725,7.645,19.267,24.42,0.40400000000000347,S0
35,31.725,8.645,20.267,25.42,1.4040000000000035,S0
36,32.725,0.6580000000000013,21.267,26.42,2.4040000000000035,S0
37,33.725,1.6580000000000013,22.267,27.42,3.4040000000000035,S0
38,34.725,2.6580000000000013,23.267,28.42,0.11299999999999955,S0
39,35.725,3.6580000000000013,24.267,29.42,1.1129999999999995,S0
40,36.725,4.658000000000001,25.267,30.42,2.1129999999999995,S0
41,37.725,5.658000000000001,0.7209999999999965,31.42,3.1129999999999995,S0
42,38.725,6.658000000000001,1.7209999999999965,32.42,4.1129999999999995,S0
43,39.725,7.658000000000001,2.7209999999999965,33.42,5.1129999999999995,S0
44,40.725,8.658000000000001,3.7209999999999965,34.42,6.1129999999999995,S0
45,41.725,9.658000000000001,4.7209999999999965,0.8599999999999994,7.1129999999999995,S0
46,42.725,10.658000000000001,5.7209999999999965,1.8599999999999994,8.113,S0
47,43.725,11.658000000000001,6.7209999999999965,2.8599999999999994,9.113,S0
48,44.725,12.658000000000001,7.7209999999999965,3.8599999999999994,10.113,S0
49,45.725,13.658000000000001,8.720999999999997,4.859999999999999,11.113,S0
