,S0,S1,S2,S3,S4,bottleneck
0,0.0,0.0,0.0,0.0,0.0,S0
1,1.0,1.0,1.0,1.0,1.0,S0
2,2.0,2.0,2.0,2.0,2.0,S0
3,3.0,3.0,3.0,3.0,3.0,S0
4,0.08199999999999985,0.08199999999999985,4.0,4.0,4.0,S2
5,1.0819999999999999,1.0819999999999999,0.6379999999999999,0.6070000000000002,0.6070000000000002,S0
6,2.082,2.082,1.638,1.6070000000000002,1.6070000000000002,S0
7,3.082,3.082,2.638,2.607,2.607,S0
8,4.082,4.082,3.638,3.607,3.607,S0
9,5.082,5.082,4.638,4.607,4.607,S0
10,6.082,6.082,0.8650000000000002,5.607,0.9260000000000002,S0
11,7.082,7.082,1.8650000000000002,6.607,1.9260000000000002,S0
12,8.082,8.082,2.865,7.607,2.926,S0
13,9.082,9.082,3.865,8.607,3.926,S0
14,10.082,0.5389999999999997,0.8149999999999995,9.607,4.926,S0
15,11.082,1.5389999999999997,1.8149999999999995,10.607,5.926,S0
16,12.082,2.5389999999999997,2.8149999999999995,0.6319999999999997,6.926,S0
17,13.082,3.5389999999999997,0.3230000000000004,1.6319999999999997,7.926,S0
18,14.082,4.539,1.3230000000000004,2.6319999999999997,8.926,S0
19,15.082,0.18400000000000105,2.3230000000000004,3.6319999999999997,9.926,S0
20,16.082,1.184000000000001,3.3230000000000004,4.632,10.926,S0
21,17.082,2.184000000000001,4.323,0.45700000000000074,11.926,S0
22,18.082,3.184000000000001,5.323,1.4570000000000007,12.926,S0
23,19.082,4.184000000000001,6.323,2.4570000000000007,13.926,S0
24,20.082,5.184000000000001,7.323,3.4570000000000007,14.926,S0
25,21.082,6.184000000000001,8.323,4.457000000000001,15.926,S0
26,22.082,7.184000000000001,0.6230000000000011,5.457000000000001,16.926000000000002,S0
27,23.082,8.184000000000001,1.623000000000001,6.457000000000001,17.926000000000002,S0
28,24.082,9.184000000000001,2.623000000000001,7.457000000000001,18.926000000000002,S0
29,25.082,10.184000000000001,3.623000000000001,0.2579999999999991,19.926000000000002,S0
30,26.082,11.184000000000001,4.623000000000001,1.2579999999999991,20.926000000000002,S0
31,27.082,12.184000000000001,0.7519999999999989,2.257999999999999,21.926000000000002,S0
32,28.082,13.184000000000001,1.751999999999999,3.257999999999999,22.926000000000002,S0
33,29.082,14.184000000000001,2.751999999999999,4.257999999999999,23.926000000000002,S0
34,30.082,15.184000000000001,0.03300000000000125,5.257999999999999,24.926000000000002,S0
35,31.082,16.184,1.0330000000000013,6.257999999999999,25.926000000000002,S0
36,32.082,17.184,2.0330000000000013,7.257999999999999,26.926000000000002,S0
37,33.082,18.184,3.0330000000000013,8.258,27.926000000000002,S0
38,34.082,19.184,4.033000000000001,9.258,0.018000000000000682,S0
39,35.082,20.184,5.033000000000001,10.258,1.0180000000000007,S0
40,36.082,21.184,6.033000000000001,11.258,2.0180000000000007,S0
41,37.082,22.184,7.033000000000001,12.258,3.0180000000000007,S0
42,38.082,23.184,8.033000000000001,13.258,4.018000000000001,S0
43,39.082,24.184,9.033000000000001,14.258,5.018000000000001,S0
44,40.082,25.184,0.865000000000002,15.258,0.3719999999999999,S0
