,S0,S1,S2,S3,S4,bottleneck
0,0.0,0.0,0.0,0.0,0.0,S0
1,1.0,1.0,1.0,1.0,1.0,S0
2,2.0,2.0,2.0,2.0,2.0,S0
3,3.0,3.0,3.0,3.0,3.0,S0
4,0.746,4.0,4.0,4.0,4.0,S1
5,1.746,5.0,5.0,5.0,5.0,S1
6,2.746,6.0,6.0,6.0,6.0,S1
7,3.746,0.7300000000000004,0.7300000000000004,7.0,7.0,S3
8,4.746,1.7300000000000004,1.7300000000000004,8.0,8.0,S3
9,5.746,2.7300000000000004,2.7300000000000004,9.0,9.0,S3
10,6.746,3.7300000000000004,3.7300000000000004,10.0,10.0,S3
11,7.746,4.73,0.3000000000000007,11.0,11.0,S3
12,8.746,5.73,1.3000000000000007,0.7560000000000002,0.7560000000000002,S0
13,9.746,6.73,2.3000000000000007,1.7560000000000002,1.7560000000000002,S0
14,10.746,7.73,3.3000000000000007,2.7560000000000002,2.7560000000000002,S0
15,11.746,8.73,4.300000000000001,3.7560000000000002,3.7560000000000002,S0
16,12.746,9.73,5.300000000000001,4.756,4.756,S0
17,13.746,10.73,6.300000000000001,5.756,5.756,S0
18,14.746,11.73,7.300000000000001,6.756,6.756,S0
19,15.746,12.73,8.3,7.756,7.756,S0
20,16.746,13.73,9.3,8.756,8.756,S0
21,17.746,14.73,10.3,9.756,9.756,S0
22,18.746,15.73,11.3,10.756,10.756,S0
23,19.746,16.73,12.3,11.756,11.756,S0
24,20.746,17.73,13.3,12.756,12.756,S0
25,21.746,18.73,14.3,13.756,13.756,S0
26,22.746,19.73,15.3,0.08500000000000085,14.756,S0
27,23.746,20.73,16.3,1.0850000000000009,15.756,S0
28,24.746,21.73,17.3,2.085000000000001,16.756,S0
29,25.746,22.73,18.3,3.085000000000001,17.756,S0
30,26.746,23.73,19.3,4.085000000000001,18.756,S0
31,27.746,24.73,20.3,5.085000000000001,19.756,S0
32,28.746,25.73,21.3,6.085000000000001,20.756,S0
33,29.746,26.73,22.3,7.085000000000001,21.756,S0
34,30.746,27.73,23.3,8.085,22.756,S0
35,31.746,28.73,24.3,9.085,0.0799999999999983,S0
36,32.746,29.73,25.3,10.085,1.0799999999999983,S0
37,33.746,30.73,26.3,11.085,2.0799999999999983,S0
38,34.746,31.73,27.3,12.085,3.0799999999999983,S0
39,35.746,32.730000000000004,28.3,0.5910000000000011,4.079999999999998,S0
40,36.746,33.730000000000004,29.3,1.591000000000001,5.079999999999998,S0
41,37.746,34.730000000000004,30.3,2.591000000000001,6.079999999999998,S0
42,38.746,35.730000000000004,31.3,3.591000000000001,0.5150000000000006,S0
43,39.746,36.730000000000004,32.3,0.4059999999999988,1.5150000000000006,S0
44,40.746,37.730000000000004,33.3,1.4059999999999988,2.5150000000000006,S0
45,41.746,38.730000000000004,34.3,2.405999999999999,3.5150000000000006,S0
46,42.746,39.730000000000004,35.3,0.4590000000000032,4.515000000000001,S0
47,43.746,40.730000000000004,36.3,1.4590000000000032,5.515000000000001,S0
48,44.746,41.730000000000004,37.3,2.459000000000003,6.515000000000001,S0
49,45.746,42.730000000000004,38.3,3.459000000000003,7.515000000000001,S0
