t,B0,B1,B2,B3,B4,B5
1,4,0,0,0,0,0
2,5,0,0,0,0,0
3,5,0,0,0,0,0
4,4,1,0,0,0,1
5,5,1,0,0,0,1
6,5,1,0,0,0,2
7,5,1,0,0,0,2
8,5,1,0,0,0,2
9,4,1,0,0,0,2
10,5,1,0,0,0,2
11,5,0,0,0,0,2
12,5,0,0,0,0,2
13,5,0,0,0,0,2
14,5,0,1,0,0,2
15,5,0,1,0,0,2
16,5,0,1,0,0,3
17,5,0,1,0,0,3
18,4,0,0,0,0,3
19,5,0,0,0,0,3
20,5,0,0,1,0,3
21,5,0,0,0,1,3
22,5,0,0,0,1,3
23,5,0,0,0,1,3
24,5,0,0,1,0,4
25,5,0,0,1,0,4
26,5,0,0,1,0,5
27,4,0,0,0,0,5
28,5,0,0,0,0,5
29,5,0,0,0,0,5
30,4,0,0,0,0,5
31,5,0,0,0,0,5
32,5,0,0,1,0,5
33,5,0,0,1,0,5
34,5,0,0,1,0,5
35,5,0,0,1,0,5
36,5,0,0,0,1,5
37,4,0,0,0,1,5
38,5,0,0,0,1,5
39,5,0,0,1,1,5
40,4,1,0,0,1,6
41,5,1,0,0,1,6
42,5,1,0,0,2,6
43,5,1,0,0,1,7
44,5,1,0,0,1,7
45,5,0,0,0,1,7
46,5,0,0,0,1,7
47,4,1,0,0,1,7
48,5,0,0,0,1,7
49,5,0,0,0,1,7
50,5,0,0,0,2,7
51,4,1,0,0,2,7
52,5,0,1,0,1,8
53,4,1,0,0,1,8
54,5,0,1,0,1,8
55,4,1,0,1,1,8
56,5,1,0,1,1,8
57,4,2,0,1,1,8
58,5,1,1,1,0,9
59,5,1,1,0,1,9
60,5,1,0,1,1,9
61,5,0,1,1,1,9
62,5,0,1,1,0,10
63,5,0,1,1,0,10
64,5,0,1,1,0,10
65,5,0,1,2,0,11
66,4,0,1,1,0,11
67,5,0,1,1,0,11
68,5,0,1,0,0,12
69,5,0,2,0,0,12
70,4,0,2,0,0,12
71,5,0,1,1,0,13
72,5,0,1,1,0,13
73,4,1,1,1,0,13
74,5,0,2,1,0,13
75,5,0,1,2,0,13
76,5,0,1,2,0,13
77,5,0,1,2,0,13
78,5,0,1,3,0,13
79,5,0,1,2,0,13
80,5,0,0,3,0,13
81,5,0,0,3,0,13
82,5,0,0,2,0,14
83,5,0,0,3,0,14
84,5,0,0,3,0,15
85,4,0,0,3,0,15
86,5,0,0,2,0,15
87,5,0,0,2,0,15
88,4,1,0,2,0,15
89,5,0,0,2,0,16
90,5,0,0,2,0,16
91,4,1,0,3,0,16
92,5,0,0,3,0,16
93,4,1,0,3,0,16
94,5,1,0,3,0,16
95,5,0,0,4,0,16
96,5,0,0,4,0,16
97,5,0,0,4,0,16
98,5,0,0,5,0,16
99,5,0,0,5,0,16
100,5,0,0,4,0,16
101,4,0,0,4,0,16
102,5,0,0,4,0,16
103,5,0,0,4,0,17
104,5,0,0,3,0,17
105,4,0,1,3,0,17
106,5,0,0,4,0,17
107,5,0,0,4,0,18
108,5,0,1,3,0,18
109,5,0,1,3,0,18
110,5,0,1,3,0,18
111,5,0,1,3,0,18
112,5,0,0,3,0,19
113,4,0,0,3,0,19
114,5,0,0,3,0,19
115,5,0,0,2,1,19
116,4,1,0,3,0,20
117,5,1,0,3,0,20
118,4,2,0,3,0,20
119,5,2,0,3,0,20
120,5,2,0,3,0,20
121,5,2,0,2,1,20
122,5,2,0,2,1,20
123,5,1,0,2,1,20
124,5,1,0,1,2,20
125,5,1,0,1,2,20
126,4,2,0,1,2,20
127,5,2,0,1,2,20
128,5,2,0,1,1,21
129,5,1,0,2,1,21
130,5,1,0,2,1,21
131,5,1,0,2,1,21
132,4,2,0,2,1,22
133,5,1,0,2,1,22
134,5,1,0,2,1,22
135,5,1,0,1,2,22
136,5,0,0,2,1,23
137,4,1,0,2,1,23
138,5,1,0,2,1,23
139,4,2,0,3,1,23
140,5,1,0,3,1,23
141,5,1,0,3,0,24
142,4,2,0,4,0,24
143,5,1,0,4,0,24
144,5,1,0,3,1,24
145,5,1,0,3,1,24
146,4,2,0,4,0,25
147,5,2,0,3,1,25
148,5,2,0,3,1,25
149,4,3,0,3,1,25
150,5,2,0,3,1,25
151,4,3,0,3,1,25
152,5,3,0,2,2,25
153,5,2,0,3,1,26
154,4,3,0,3,1,26
155,5,3,0,3,1,26
156,5,3,0,3,1,27
157,4,4,0,3,1,27
158,5,4,0,3,1,27
159,5,4,0,2,1,28
