t,num_station,num_job,event_type
0,0,1,job start
0,1,1,job start
0,2,1,job start
0,3,1,job start
0,4,1,job start
2.201,0,1,job finish
2.201,0,2,job start
2.572,4,1,job finish
3.007,2,1,job finish
3.667,3,1,job finish
3.667,4,2,job start
3.667,3,2,job start
4.337,1,1,job finish
4.337,2,2,job start
4.337,1,2,job start
5.341,0,2,job finish
5.341,0,3,job start
6.516,4,2,job finish
9.354,3,2,job finish
9.354,4,3,job start
10.205,2,2,job finish
10.205,3,3,job start
11.418,0,3,job finish
11.418,0,4,job start
11.629,1,2,job finish
11.629,2,3,job start
11.629,1,3,job start
12.559,4,3,job finish
12.904,3,3,job finish
12.904,4,4,job start
13.849,0,4,job finish
13.849,0,5,job start
14.298,1,3,job finish
14.298,1,4,job start
15.76,4,4,job finish
16.044,0,5,job finish
16.044,0,6,job start
17.848,2,3,job finish
17.848,3,4,job start
17.848,2,4,job start
18.517,1,4,job finish
18.517,1,5,job start
20.86,0,6,job finish
20.86,0,7,job start
21.072,2,4,job finish
21.072,2,5,job start
22.79,3,4,job finish
22.79,4,5,job start
22.79,3,5,job start
24.369,2,5,job finish
24.61,0,7,job finish
24.61,0,8,job start
25.963,1,5,job finish
25.963,2,6,job start
25.963,1,6,job start
26.853,4,5,job finish
27.099,3,5,job finish
27.099,4,6,job start
27.099,3,6,job start
29.026,0,8,job finish
29.026,0,9,job start
29.574,2,6,job finish
30.912,3,6,job finish
30.912,3,7,job start
31.281,4,6,job finish
31.281,4,7,job start
31.382,0,9,job finish
31.382,0,10,job start
32.008,1,6,job finish
32.008,2,7,job start
32.008,1,7,job start
33.618,4,7,job finish
34.114,0,10,job finish
34.114,0,11,job start
34.436,3,7,job finish
34.436,4,8,job start
36.161,2,7,job finish
36.161,3,8,job start
37.852,1,7,job finish
37.852,2,8,job start
37.852,1,8,job start
39.978,0,11,job finish
39.978,0,12,job start
40.174,4,8,job finish
41.569,2,8,job finish
42.053,0,12,job finish
42.053,0,13,job start
42.129,3,8,job finish
42.129,4,9,job start
42.129,3,9,job start
43.73,1,8,job finish
43.73,2,9,job start
43.73,1,9,job start
46.004,3,9,job finish
46.977,0,13,job finish
46.977,0,14,job start
47.706,4,9,job finish
47.706,4,10,job start
49.998,1,9,job finish
49.998,1,10,job start
50.676,0,14,job finish
50.676,0,15,job start
51.638,4,10,job finish
53.766,0,15,job finish
54.105,1,10,job finish
54.105,1,11,job start
54.105,0,16,job start
56.252,0,16,job finish
56.694,1,11,job finish
56.694,1,12,job start
56.694,0,17,job start
59.091,1,12,job finish
59.091,1,13,job start
60.131,2,9,job finish
60.131,3,10,job start
60.131,2,10,job start
61.296,0,17,job finish
61.296,0,18,job start
63.532,1,13,job finish
63.532,1,14,job start
64.453,2,10,job finish
64.453,2,11,job start
66.016,3,10,job finish
66.016,4,11,job start
66.016,3,11,job start
66.233,0,18,job finish
66.233,0,19,job start
69.693,4,11,job finish
70.713,1,14,job finish
70.713,1,15,job start
70.791,0,19,job finish
70.791,0,20,job start
71.661,2,11,job finish
71.661,2,12,job start
71.921,3,11,job finish
71.921,4,12,job start
71.921,3,12,job start
73.412,1,15,job finish
73.412,1,16,job start
74.575,2,12,job finish
74.575,2,13,job start
75.713,0,20,job finish
75.713,0,21,job start
76.655,4,12,job finish
78.082,0,21,job finish
78.096,2,13,job finish
78.096,2,14,job start
78.374,3,12,job finish
78.374,4,13,job start
78.374,3,13,job start
78.417,1,16,job finish
78.417,1,17,job start
78.417,0,22,job start
81.434,2,14,job finish
81.434,2,15,job start
81.941,3,13,job finish
81.941,3,14,job start
83.492,2,15,job finish
83.492,2,16,job start
84.212,4,13,job finish
84.212,4,14,job start
84.235,3,14,job finish
84.235,3,15,job start
84.936,1,17,job finish
84.936,1,18,job start
86.125,2,16,job finish
86.125,2,17,job start
86.228,4,14,job finish
86.228,4,15,job start
86.647,3,15,job finish
86.647,3,16,job start
88.665,0,22,job finish
88.665,0,23,job start
88.802,2,17,job finish
88.802,2,18,job start
89.091,3,16,job finish
89.091,3,17,job start
89.581,4,15,job finish
89.581,4,16,job start
90.768,1,18,job finish
90.768,1,19,job start
