,S0,S1,S2,S3,S4,bottleneck
0,0.0,0.0,0.0,0.0,0.0,S0
1,1.0,1.0,1.0,1.0,1.0,S0
2,2.0,2.0,2.0,2.0,2.0,S0
3,3.0,3.0,3.0,3.0,3.0,S0
4,4.0,4.0,4.0,4.0,4.0,S0
5,5.0,5.0,5.0,5.0,0.3860000000000001,S0
6,0.9390000000000001,0.9390000000000001,0.6120000000000001,0.6120000000000001,1.3860000000000001,S4
7,1.939,1.939,1.612,1.612,2.386,S4
8,2.939,2.939,2.612,2.612,3.386,S4
9,3.939,3.939,3.612,3.612,4.386,S4
10,4.939,0.8870000000000005,4.612,4.612,5.386,S4
11,5.939,1.8870000000000005,5.612,5.612,0.2530000000000001,S0
12,6.939,2.8870000000000005,6.612,0.15199999999999925,1.2530000000000001,S0
13,7.939,3.8870000000000005,7.612,1.1519999999999992,2.253,S0
14,8.939,4.8870000000000005,8.612,2.1519999999999992,3.253,S0
15,9.939,5.8870000000000005,9.612,3.1519999999999992,4.253,S0
16,10.939,0.4770000000000003,10.612,4.151999999999999,5.253,S0
17,11.939,1.4770000000000003,11.612,5.151999999999999,6.253,S0
18,12.939,2.4770000000000003,12.612,6.151999999999999,7.253,S0
19,13.939,3.4770000000000003,13.612,7.151999999999999,8.253,S0
20,14.939,4.477,14.612,8.152,9.253,S0
21,15.939,5.477,15.612,9.152,10.253,S0
22,16.939,6.477,16.612000000000002,0.9269999999999996,11.253,S0
23,17.939,7.477,17.612000000000002,1.9269999999999996,12.253,S0
24,18.939,8.477,18.612000000000002,2.9269999999999996,0.661999999999999,S0
25,19.939,9.477,19.612000000000002,0.8790000000000013,1.661999999999999,S0
26,20.939,10.477,20.612000000000002,1.8790000000000013,2.661999999999999,S0
27,21.939,11.477,21.612000000000002,2.8790000000000013,3.661999999999999,S0
28,22.939,0.8359999999999985,22.612000000000002,3.8790000000000013,4.661999999999999,S0
29,23.939,1.8359999999999985,23.612000000000002,4.879000000000001,5.661999999999999,S0
30,24.939,2.8359999999999985,0.4400000000000013,5.879000000000001,6.661999999999999,S0
31,25.939,3.8359999999999985,1.4400000000000013,6.879000000000001,7.661999999999999,S0
32,26.939,4.8359999999999985,2.4400000000000013,7.879000000000001,8.661999999999999,S0
33,27.939,5.8359999999999985,3.4400000000000013,0.7999999999999972,9.661999999999999,S0
34,28.939,6.8359999999999985,4.440000000000001,1.7999999999999972,10.661999999999999,S0
35,29.939,7.8359999999999985,0.8699999999999974,2.799999999999997,11.661999999999999,S0
36,30.939,8.835999999999999,1.8699999999999974,3.799999999999997,12.661999999999999,S0
37,31.939,9.835999999999999,2.8699999999999974,4.799999999999997,13.661999999999999,S0
38,32.939,10.835999999999999,3.8699999999999974,0.24399999999999977,14.661999999999999,S0
39,33.939,11.835999999999999,4.869999999999997,1.2439999999999998,15.661999999999999,S0
40,34.939,12.835999999999999,5.869999999999997,2.2439999999999998,16.662,S0
41,35.939,13.835999999999999,6.869999999999997,3.2439999999999998,17.662,S0
42,36.939,14.835999999999999,7.869999999999997,4.244,18.662,S0
43,37.939,15.835999999999999,0.2839999999999989,5.244,19.662,S0
44,38.939,16.836,1.283999999999999,6.244,20.662,S0
