t,num_station,num_job,event_type
0,0,1,job start
0,1,1,job start
0,2,1,job start
0,3,1,job start
0,4,1,job start
2.328,4,1,job finish
3.458,2,1,job finish
3.48,1,1,job finish
3.48,2,2,job start
6.406,0,1,job finish
6.406,1,2,job start
6.406,0,2,job start
8.154,2,2,job finish
9.312,1,2,job finish
9.312,2,3,job start
9.785,3,1,job finish
9.785,4,2,job start
9.785,3,2,job start
11.053,0,2,job finish
11.053,1,3,job start
11.053,0,3,job start
12.434,4,2,job finish
14.346,2,3,job finish
14.759,0,3,job finish
14.759,0,4,job start
16.473,1,3,job finish
16.473,2,4,job start
16.473,1,4,job start
18.642,3,2,job finish
18.642,4,3,job start
18.642,3,3,job start
18.97,2,4,job finish
19.17,0,4,job finish
19.17,0,5,job start
21.312,4,3,job finish
21.627,0,5,job finish
21.627,0,6,job start
22.908,3,3,job finish
22.908,4,4,job start
22.908,3,4,job start
23.287,1,4,job finish
23.287,2,5,job start
23.287,1,5,job start
25.326,2,5,job finish
25.644,4,4,job finish
25.803,0,6,job finish
25.803,0,7,job start
25.858,3,4,job finish
25.858,4,5,job start
25.858,3,5,job start
28.282,0,7,job finish
28.282,0,8,job start
28.614,4,5,job finish
29.464,3,5,job finish
29.464,4,6,job start
29.464,3,6,job start
30.377,0,8,job finish
30.377,0,9,job start
32.534,0,9,job finish
32.534,0,10,job start
32.881,1,5,job finish
32.881,2,6,job start
32.881,1,6,job start
33.863,4,6,job finish
35.412,2,6,job finish
35.753,1,6,job finish
35.753,2,7,job start
35.753,1,7,job start
35.955,0,10,job finish
35.955,0,11,job start
35.977,3,6,job finish
35.977,4,7,job start
35.977,3,7,job start
38.724,4,7,job finish
39.402,2,7,job finish
39.905,0,11,job finish
39.905,0,12,job start
42.265,1,7,job finish
42.265,2,8,job start
42.265,1,8,job start
43.482,3,7,job finish
43.482,4,8,job start
43.482,3,8,job start
43.823,0,12,job finish
43.823,0,13,job start
46.248,0,13,job finish
46.49,4,8,job finish
47.129,2,8,job finish
51.882,3,8,job finish
51.882,4,9,job start
51.882,3,9,job start
52.581,1,8,job finish
52.581,2,9,job start
52.581,1,9,job start
52.581,0,14,job start
54.234,3,9,job finish
54.762,2,9,job finish
54.762,3,10,job start
55.516,1,9,job finish
55.516,2,10,job start
55.516,1,10,job start
56.296,4,9,job finish
56.296,4,10,job start
57.19,0,14,job finish
57.19,0,15,job start
57.84,1,10,job finish
57.84,1,11,job start
58.473,2,10,job finish
58.473,2,11,job start
58.713,4,10,job finish
59.576,3,10,job finish
59.576,4,11,job start
59.576,3,11,job start
60.42,1,11,job finish
60.42,1,12,job start
61.06,2,11,job finish
61.06,2,12,job start
62.439,3,11,job finish
62.439,3,12,job start
63.711,0,15,job finish
63.711,0,16,job start
64.314,1,12,job finish
64.314,1,13,job start
64.895,4,11,job finish
64.895,4,12,job start
69.284,2,12,job finish
69.284,2,13,job start
69.535,0,16,job finish
69.535,0,17,job start
70.116,3,12,job finish
70.116,3,13,job start
71.66,2,13,job finish
71.696,0,17,job finish
71.696,0,18,job start
71.895,1,13,job finish
71.895,2,14,job start
71.895,1,14,job start
72.398,4,12,job finish
72.398,4,13,job start
75.167,2,14,job finish
75.511,0,18,job finish
75.511,0,19,job start
76.033,4,13,job finish
76.286,1,14,job finish
76.286,2,15,job start
76.286,1,15,job start
78.452,3,13,job finish
78.452,4,14,job start
78.452,3,14,job start
78.948,0,19,job finish
78.948,0,20,job start
81.309,3,14,job finish
81.309,3,15,job start
82.11,4,14,job finish
82.11,4,15,job start
82.526,0,20,job finish
83.018,2,15,job finish
83.561,3,15,job finish
83.561,3,16,job start
84.712,1,15,job finish
84.712,2,16,job start
84.712,1,16,job start
84.712,0,21,job start
86.942,4,15,job finish
86.942,4,16,job start
87.082,1,16,job finish
87.082,1,17,job start
87.463,0,21,job finish
87.463,0,22,job start
88.844,3,16,job finish
89.475,2,16,job finish
89.475,3,17,job start
89.475,2,17,job start
91.736,4,16,job finish
91.736,4,17,job start
92.033,3,17,job finish
92.062,1,17,job finish
92.062,1,18,job start
93.579,0,22,job finish
93.579,0,23,job start
93.801,4,17,job finish
