,S0,S1,S2,S3,S4,bottleneck
0,0.0,0.0,0.0,0.0,0.0,S0
1,1.0,1.0,1.0,1.0,1.0,S0
2,2.0,2.0,2.0,2.0,2.0,S0
3,3.0,3.0,3.0,3.0,3.0,S0
4,4.0,4.0,0.11699999999999999,4.0,4.0,S0
5,5.0,5.0,1.117,5.0,5.0,S0
6,6.0,6.0,2.117,6.0,6.0,S0
7,7.0,7.0,3.117,7.0,7.0,S0
8,8.0,8.0,4.117,0.2809999999999997,0.2809999999999997,S0
9,9.0,9.0,5.117,1.2809999999999997,1.2809999999999997,S0
10,10.0,10.0,6.117,2.2809999999999997,2.2809999999999997,S0
11,0.7680000000000007,0.7680000000000007,7.117,3.2809999999999997,3.2809999999999997,S2
12,1.7680000000000007,1.7680000000000007,8.117,4.281,4.281,S2
13,2.7680000000000007,2.7680000000000007,9.117,5.281,5.281,S2
14,3.7680000000000007,3.7680000000000007,10.117,6.281,6.281,S2
15,4.768000000000001,4.768000000000001,11.117,7.281,7.281,S2
16,5.768000000000001,5.768000000000001,0.46000000000000085,8.280999999999999,8.280999999999999,S3
17,6.768000000000001,6.768000000000001,1.4600000000000009,9.280999999999999,0.9579999999999984,S3
18,7.768000000000001,7.768000000000001,2.460000000000001,10.280999999999999,1.9579999999999984,S3
19,8.768,8.768,3.460000000000001,11.280999999999999,2.9579999999999984,S3
20,9.768,0.5399999999999991,4.460000000000001,0.23999999999999844,3.9579999999999984,S0
21,10.768,1.5399999999999991,5.460000000000001,1.2399999999999984,4.957999999999998,S0
22,11.768,2.539999999999999,6.460000000000001,2.2399999999999984,5.957999999999998,S0
23,12.768,3.539999999999999,7.460000000000001,3.2399999999999984,6.957999999999998,S0
24,13.768,4.539999999999999,8.46,4.239999999999998,0.5019999999999989,S0
25,14.768,5.539999999999999,9.46,5.239999999999998,1.501999999999999,S0
26,15.768,6.539999999999999,0.8079999999999998,6.239999999999998,2.501999999999999,S0
27,16.768,7.539999999999999,1.8079999999999998,7.239999999999998,3.501999999999999,S0
28,17.768,8.54,2.808,8.239999999999998,4.501999999999999,S0
29,18.768,9.54,3.808,0.6589999999999989,5.501999999999999,S0
30,19.768,10.54,4.808,1.658999999999999,6.501999999999999,S0
31,20.768,11.54,5.808,2.658999999999999,0.20400000000000063,S0
32,21.768,12.54,6.808,3.658999999999999,1.2040000000000006,S0
33,22.768,13.54,7.808,4.658999999999999,2.2040000000000006,S0
34,23.768,14.54,8.808,5.658999999999999,3.2040000000000006,S0
35,24.768,15.54,9.808,6.658999999999999,4.204000000000001,S0
36,25.768,16.54,10.808,7.658999999999999,5.204000000000001,S0
37,26.768,17.54,11.808,8.658999999999999,6.204000000000001,S0
38,27.768,18.54,12.808,9.658999999999999,7.204000000000001,S0
39,28.768,19.54,13.808,10.658999999999999,8.204,S0
40,29.768,20.54,14.808,11.658999999999999,9.204,S0
41,30.768,21.54,0.9669999999999987,12.658999999999999,10.204,S0
42,31.768,22.54,1.9669999999999987,13.658999999999999,11.204,S0
43,32.768,23.54,2.9669999999999987,0.921999999999997,12.204,S0
44,0.5330000000000013,24.54,0.5330000000000013,1.921999999999997,13.204,S1
