t,num_station,num_job,event_type
0,0,1,job start
0,1,1,job start
0,2,1,job start
0,3,1,job start
0,4,1,job start
2.034,4,1,job finish
2.079,2,1,job finish
3.052,1,1,job finish
3.052,2,2,job start
5.52,0,1,job finish
5.52,1,2,job start
5.52,0,2,job start
6.971,3,1,job finish
6.971,4,2,job start
6.971,3,2,job start
8.024,0,2,job finish
8.024,0,3,job start
9.573,3,2,job finish
10.309,1,2,job finish
10.309,1,3,job start
10.353,0,3,job finish
10.353,0,4,job start
10.71,4,2,job finish
10.71,4,3,job start
11.392,2,2,job finish
11.392,3,3,job start
11.392,2,3,job start
13.169,0,4,job finish
13.169,0,5,job start
13.637,1,3,job finish
13.637,1,4,job start
13.819,3,3,job finish
14.253,2,3,job finish
14.253,3,4,job start
14.253,2,4,job start
16.421,0,5,job finish
16.421,0,6,job start
17.052,4,3,job finish
17.052,4,4,job start
18.053,3,4,job finish
18.628,2,4,job finish
18.628,3,5,job start
19.767,4,4,job finish
19.767,4,5,job start
20.495,0,6,job finish
20.495,0,7,job start
21.08,1,4,job finish
21.08,2,5,job start
21.08,1,5,job start
21.991,3,5,job finish
22.891,0,7,job finish
22.891,0,8,job start
23.097,4,5,job finish
23.097,4,6,job start
24.495,2,5,job finish
24.495,3,6,job start
25.164,0,8,job finish
25.164,0,9,job start
26.557,1,5,job finish
26.557,2,6,job start
26.557,1,6,job start
27.483,4,6,job finish
28.673,0,9,job finish
28.673,0,10,job start
28.68,3,6,job finish
28.68,4,7,job start
29.185,1,6,job finish
29.185,1,7,job start
30.598,2,6,job finish
30.598,3,7,job start
30.598,2,7,job start
31.513,0,10,job finish
31.513,0,11,job start
33.073,1,7,job finish
33.073,1,8,job start
33.216,2,7,job finish
33.216,2,8,job start
33.273,3,7,job finish
33.273,3,8,job start
34.327,0,11,job finish
34.327,0,12,job start
35.593,4,7,job finish
35.593,4,8,job start
36.087,1,8,job finish
36.087,1,9,job start
37.2,2,8,job finish
37.2,2,9,job start
37.881,4,8,job finish
39.233,1,9,job finish
39.233,1,10,job start
40.779,0,12,job finish
40.779,0,13,job start
41.156,3,8,job finish
41.156,4,9,job start
41.156,3,9,job start
41.485,1,10,job finish
41.485,1,11,job start
43.696,2,9,job finish
43.696,2,10,job start
44.515,1,11,job finish
44.515,1,12,job start
45.093,0,13,job finish
45.093,0,14,job start
46.063,3,9,job finish
46.063,3,10,job start
47.666,2,10,job finish
47.666,2,11,job start
49.11,0,14,job finish
49.11,0,15,job start
49.632,4,9,job finish
49.632,4,10,job start
49.754,1,12,job finish
49.754,1,13,job start
50.565,3,10,job finish
50.565,3,11,job start
50.948,2,11,job finish
50.948,2,12,job start
52.552,0,15,job finish
52.552,0,16,job start
53.011,4,10,job finish
53.011,4,11,job start
53.228,2,12,job finish
53.228,2,13,job start
54.638,1,13,job finish
54.638,1,14,job start
55.503,0,16,job finish
55.503,0,17,job start
56.264,4,11,job finish
57.928,0,17,job finish
57.928,0,18,job start
58.296,2,13,job finish
58.296,2,14,job start
59.498,1,14,job finish
59.498,1,15,job start
59.511,3,11,job finish
59.511,4,12,job start
59.511,3,12,job start
60.765,2,14,job finish
60.765,2,15,job start
63.267,1,15,job finish
63.267,1,16,job start
64.634,4,12,job finish
65.093,2,15,job finish
65.093,2,16,job start
65.642,1,16,job finish
65.642,1,17,job start
67.276,2,16,job finish
67.276,2,17,job start
69.4,0,18,job finish
69.4,0,19,job start
69.581,2,17,job finish
70.699,1,17,job finish
70.699,1,18,job start
71.203,3,12,job finish
71.203,4,13,job start
71.203,3,13,job start
71.203,2,18,job start
73.513,2,18,job finish
75.071,4,13,job finish
75.195,1,18,job finish
75.195,1,19,job start
78.281,3,13,job finish
78.281,4,14,job start
78.281,3,14,job start
78.281,2,19,job start
78.38,0,19,job finish
78.38,0,20,job start
79.918,1,19,job finish
79.918,1,20,job start
80.644,4,14,job finish
80.849,0,20,job finish
80.849,0,21,job start
81.235,2,19,job finish
81.783,3,14,job finish
81.783,4,15,job start
81.783,3,15,job start
81.783,2,20,job start
84.271,3,15,job finish
84.271,3,16,job start
84.792,4,15,job finish
84.792,4,16,job start
