t,B0,B1,B2,B3,B4,B5
1,4,0,0,0,0,0
2,5,0,0,0,0,0
3,4,1,0,0,0,1
4,5,1,0,0,0,1
5,5,0,0,0,0,2
6,4,1,0,0,0,2
7,5,1,0,0,0,2
8,4,2,0,0,0,2
9,5,2,0,0,0,2
10,5,2,0,0,0,2
11,4,3,0,0,0,2
12,5,3,0,0,0,2
13,4,4,0,0,0,2
14,5,3,0,0,0,2
15,5,3,0,0,0,2
16,5,3,0,0,1,2
17,4,4,0,0,1,2
18,5,3,0,0,0,3
19,5,3,0,0,0,3
20,4,3,1,0,0,3
21,5,3,1,0,0,3
22,4,4,1,0,1,3
23,5,4,1,0,1,3
24,5,4,0,0,1,3
25,4,4,1,0,0,4
26,5,4,0,1,0,4
27,5,4,0,0,1,4
28,4,4,1,0,0,5
29,5,4,0,1,0,5
30,4,5,0,0,1,5
31,5,5,0,0,0,6
32,5,5,0,0,1,6
33,5,5,0,0,1,6
34,4,5,0,0,1,6
35,5,5,0,0,1,6
36,5,5,0,0,1,7
37,4,5,0,0,1,7
38,5,5,0,0,0,8
39,5,5,0,0,0,8
40,5,5,0,0,1,8
41,4,5,1,0,1,8
42,5,5,1,0,0,9
43,5,5,0,0,0,9
44,5,5,0,0,0,9
45,5,5,0,0,0,10
46,5,5,0,0,0,10
47,4,5,0,0,0,10
48,5,5,0,0,0,10
49,5,5,0,0,0,11
50,5,5,0,0,0,11
51,5,4,1,0,0,11
52,5,4,1,0,0,11
53,5,4,1,0,0,11
54,5,3,1,0,0,11
55,5,3,1,0,0,11
56,5,3,1,0,0,11
57,5,2,2,0,0,12
58,5,2,2,0,0,12
59,5,2,2,0,0,12
60,4,3,1,1,0,12
61,5,3,1,1,0,12
62,5,3,1,1,0,12
63,4,3,2,1,0,12
64,5,3,2,0,0,12
65,5,3,2,0,0,12
66,5,2,3,0,0,12
67,5,2,3,0,1,12
68,5,2,3,0,1,12
69,5,1,3,0,1,12
70,5,1,3,0,1,12
71,5,0,3,1,1,12
72,5,0,3,1,1,12
73,4,1,3,1,1,12
74,5,1,2,2,1,12
75,4,1,3,2,1,12
76,5,1,3,2,0,13
77,5,1,2,3,0,13
78,5,1,2,3,0,13
79,4,1,3,3,0,13
80,5,1,3,3,0,13
81,4,2,3,3,0,13
82,5,1,3,3,0,14
83,5,1,3,3,0,14
84,5,1,3,2,1,14
85,5,1,3,2,1,14
86,5,0,4,2,1,14
87,4,1,4,2,0,15
88,5,1,4,2,0,15
89,5,0,5,2,0,16
90,5,0,5,1,0,16
91,4,1,4,2,0,16
92,5,1,4,2,0,16
93,5,0,4,3,0,16
94,5,0,4,3,0,16
95,4,0,5,2,1,16
96,5,0,4,3,0,17
97,4,1,4,2,1,17
98,5,0,5,2,1,17
99,5,0,5,2,1,17
100,5,0,5,2,0,18
101,4,1,5,2,0,18
102,5,1,5,2,0,18
103,5,0,5,2,1,18
104,4,1,5,2,0,19
105,5,1,5,2,0,19
106,5,1,5,1,1,19
107,5,1,4,2,1,19
108,5,1,4,1,2,19
109,5,0,4,2,1,20
110,4,1,4,1,2,20
111,5,1,4,1,2,20
112,4,1,4,2,2,20
113,5,1,4,1,3,20
114,5,1,3,2,3,20
115,5,1,3,2,3,20
116,5,1,3,2,2,21
117,5,1,3,1,3,21
118,4,2,2,2,3,21
119,5,2,2,2,3,21
120,5,1,3,1,4,21
121,5,1,3,1,4,21
122,5,1,3,1,3,22
123,5,0,3,2,3,22
124,5,0,3,1,4,22
125,5,0,2,2,4,22
126,5,0,3,2,4,22
127,5,0,3,2,4,22
128,5,0,3,2,3,23
129,5,0,2,2,4,23
130,4,0,2,2,4,23
131,5,0,2,2,4,23
132,4,1,2,2,4,23
133,5,1,2,1,5,23
134,5,0,3,1,5,23
135,4,1,3,1,5,23
136,5,1,3,0,5,24
137,5,1,3,0,5,24
138,5,0,4,0,5,24
139,5,0,4,0,5,24
140,4,1,4,0,5,24
141,5,0,4,0,5,25
142,5,0,4,0,5,25
143,5,0,4,0,4,26
144,5,0,4,0,4,26
145,4,1,4,0,5,26
146,5,0,4,0,4,27
147,5,0,4,0,4,27
148,5,0,3,1,3,28
149,5,0,4,1,3,28
150,5,0,4,1,3,28
151,4,0,3,2,2,29
152,5,0,3,1,3,29
153,5,0,3,1,3,29
154,5,0,3,1,2,30
155,4,1,3,0,3,30
156,5,1,3,0,3,30
157,5,0,4,0,3,30
158,5,0,4,0,4,30
159,4,1,4,0,3,31
