,S0,S1,S2,S3,S4,bottleneck
0,0.0,0.0,0.0,0.0,0.0,S0
1,1.0,1.0,1.0,1.0,1.0,S0
2,2.0,2.0,2.0,2.0,2.0,S0
3,0.5489999999999999,3.0,3.0,3.0,0.14000000000000012,S1
4,1.549,0.06300000000000017,0.06300000000000017,0.96,1.1400000000000001,S0
5,2.549,1.0630000000000002,1.0630000000000002,1.96,2.14,S0
6,3.549,2.063,2.063,2.96,3.14,S0
7,4.5489999999999995,3.063,3.063,3.96,4.140000000000001,S0
8,5.5489999999999995,4.063000000000001,4.063000000000001,4.96,5.140000000000001,S0
9,6.5489999999999995,5.063000000000001,5.063000000000001,5.96,6.140000000000001,S0
10,7.5489999999999995,6.063000000000001,6.063000000000001,6.96,7.140000000000001,S0
11,8.549,7.063000000000001,0.3960000000000008,7.96,0.9380000000000006,S0
12,9.549,8.063,1.3960000000000008,8.96,1.9380000000000006,S0
13,10.549,9.063,2.396000000000001,9.96,2.9380000000000006,S0
14,11.549,10.063,3.396000000000001,10.96,3.9380000000000006,S0
15,12.549,11.063,4.396000000000001,0.44200000000000017,4.938000000000001,S0
16,13.549,12.063,5.396000000000001,1.4420000000000002,5.938000000000001,S0
17,14.549,13.063,6.396000000000001,2.442,6.938000000000001,S0
18,15.549,14.063,7.396000000000001,3.442,0.6490000000000009,S0
19,16.549,15.063,8.396,0.7570000000000014,1.649000000000001,S0
20,17.549,16.063,9.396,1.7570000000000014,2.649000000000001,S0
21,18.549,17.063,10.396,2.7570000000000014,3.649000000000001,S0
22,19.549,18.063,0.4009999999999998,3.7570000000000014,0.36799999999999855,S0
23,20.549,19.063,1.4009999999999998,4.7570000000000014,1.3679999999999986,S0
24,21.549,20.063,2.401,5.7570000000000014,2.3679999999999986,S0
25,22.549,21.063,0.8219999999999992,6.7570000000000014,3.3679999999999986,S0
26,23.549,22.063,1.8219999999999992,7.7570000000000014,4.3679999999999986,S0
27,24.549,23.063,2.821999999999999,8.757000000000001,5.3679999999999986,S0
28,25.549,24.063,3.821999999999999,9.757000000000001,6.3679999999999986,S0
29,26.549,25.063,4.821999999999999,10.757000000000001,0.8140000000000001,S0
30,27.549,26.063,5.821999999999999,11.757000000000001,1.814,S0
31,28.549,27.063,6.821999999999999,12.757000000000001,0.33200000000000074,S0
32,29.549,28.063,7.821999999999999,13.757000000000001,1.3320000000000007,S0
33,30.549,29.063,0.6739999999999995,14.757000000000001,2.3320000000000007,S0
34,31.549,30.063,1.6739999999999995,15.757000000000001,3.3320000000000007,S0
35,32.549,31.063,2.6739999999999995,16.757,4.332000000000001,S0
36,33.549,32.063,3.6739999999999995,17.757,0.9410000000000025,S0
37,34.549,33.063,4.6739999999999995,0.8590000000000018,1.9410000000000025,S0
38,35.549,34.063,0.8860000000000028,1.8590000000000018,2.9410000000000025,S0
39,36.549,35.063,1.8860000000000028,2.8590000000000018,3.9410000000000025,S0
40,37.549,36.063,2.886000000000003,3.8590000000000018,4.9410000000000025,S0
41,38.549,37.063,3.886000000000003,4.859000000000002,5.9410000000000025,S0
42,39.549,38.063,4.886000000000003,5.859000000000002,6.9410000000000025,S0
