,S0,S1,S2,S3,S4,bottleneck
0,0.0,0.0,0.0,0.0,0.0,S0
1,1.0,1.0,1.0,1.0,1.0,S0
2,2.0,2.0,2.0,2.0,2.0,S0
3,3.0,3.0,3.0,0.2490000000000001,3.0,S0
4,4.0,4.0,4.0,1.249,0.9550000000000001,S0
5,0.524,0.524,0.7050000000000001,2.249,1.955,S3
6,1.524,1.524,1.705,3.249,2.955,S3
7,2.524,2.524,2.705,4.2490000000000006,3.955,S3
8,3.524,3.524,3.705,5.2490000000000006,4.955,S3
9,4.524,4.524,0.8529999999999998,6.2490000000000006,5.955,S3
10,5.524,5.524,1.8529999999999998,7.2490000000000006,0.5519999999999996,S3
11,6.524,6.524,2.8529999999999998,8.249,1.5519999999999996,S3
12,7.524,0.26099999999999923,3.8529999999999998,9.249,2.5519999999999996,S3
13,8.524000000000001,1.2609999999999992,4.853,10.249,0.8350000000000009,S3
14,9.524000000000001,2.2609999999999992,5.853,11.249,1.8350000000000009,S3
15,10.524000000000001,3.2609999999999992,6.853,12.249,2.835000000000001,S3
16,11.524000000000001,4.260999999999999,0.28500000000000014,13.249,3.835000000000001,S3
17,12.524000000000001,5.260999999999999,1.2850000000000001,14.249,4.835000000000001,S3
18,13.524000000000001,6.260999999999999,2.285,15.249,5.835000000000001,S3
19,14.524000000000001,7.260999999999999,3.285,16.249,6.835000000000001,S3
20,15.524000000000001,8.261,4.285,17.249,7.835000000000001,S3
21,16.524,9.261,5.285,18.249,8.835,S3
22,17.524,10.261,6.285,19.249,9.835,S3
23,18.524,11.261,7.285,20.249,10.835,S3
24,19.524,12.261,8.285,21.249,11.835,S3
25,20.524,13.261,9.285,22.249,12.835,S3
26,21.524,14.261,10.285,23.249,13.835,S3
27,22.524,15.261,11.285,24.249,0.9009999999999998,S3
28,23.524,16.261,12.285,25.249,1.9009999999999998,S3
29,24.524,17.261,13.285,26.249,2.901,S3
30,25.524,18.261,14.285,27.249,3.901,S3
31,26.524,19.261,15.285,28.249,4.901,S3
32,27.524,20.261,16.285,29.249,5.901,S3
33,28.524,21.261,17.285,30.249,6.901,S3
34,29.524,22.261,18.285,31.249,7.901,S3
35,30.524,23.261,19.285,32.249,8.901,S3
36,31.524,24.261,20.285,33.249,0.09899999999999665,S3
37,32.524,25.261,21.285,34.249,1.0989999999999966,S3
38,33.524,26.261,22.285,35.249,2.0989999999999966,S3
39,34.524,27.261,23.285,36.249,3.0989999999999966,S3
40,35.524,28.261,24.285,37.249,4.098999999999997,S3
41,36.524,29.261,25.285,38.249,5.098999999999997,S3
42,37.524,30.261,26.285,39.249,6.098999999999997,S3
43,38.524,31.261,27.285,40.249,7.098999999999997,S3
44,39.524,32.260999999999996,28.285,41.249,8.098999999999997,S3
45,40.524,33.260999999999996,29.285,42.249,9.098999999999997,S3
46,41.524,34.260999999999996,30.285,43.249,10.098999999999997,S3
47,42.524,35.260999999999996,31.285,0.7689999999999984,11.098999999999997,S0
48,43.524,36.260999999999996,32.285,1.7689999999999984,12.098999999999997,S0
49,44.524,37.260999999999996,33.285,2.7689999999999984,13.098999999999997,S0
50,45.524,38.260999999999996,34.285,3.7689999999999984,14.098999999999997,S0
