t,B0,B1,B2,B3,B4,B5
1,4,0,0,0,0,0
2,5,0,0,0,0,0
3,5,0,0,0,0,1
4,4,0,1,0,0,1
5,5,0,0,0,0,1
6,5,0,0,0,0,1
7,5,0,0,0,0,1
8,4,1,0,1,0,1
9,5,1,0,1,0,2
10,5,0,0,0,0,2
11,5,0,0,0,0,2
12,5,0,0,0,0,2
13,5,0,0,0,1,2
14,4,0,0,0,1,2
15,5,0,0,0,1,2
16,5,0,0,0,2,2
17,5,0,0,0,1,3
18,5,0,0,0,2,3
19,4,0,0,0,2,3
20,5,0,0,0,2,3
21,5,0,0,0,1,4
22,5,0,0,0,1,4
23,4,1,0,0,1,4
24,5,1,0,0,1,4
25,5,1,0,0,2,4
26,4,1,0,0,2,4
27,5,1,0,0,1,5
28,5,1,0,0,1,5
29,5,1,0,0,1,5
30,4,2,0,0,0,6
31,5,1,0,0,0,6
32,4,2,0,0,0,6
33,5,2,0,0,0,6
34,5,1,0,1,0,6
35,5,1,0,1,0,6
36,5,1,0,1,0,7
37,5,1,0,1,0,7
38,4,2,0,1,0,7
39,5,2,0,1,0,7
40,5,2,0,1,0,7
41,5,2,0,1,0,7
42,5,2,0,1,0,8
43,5,2,0,1,0,8
44,5,1,0,0,0,8
45,5,1,0,0,0,8
46,4,2,0,0,0,8
47,5,2,0,0,0,9
48,4,3,0,0,0,9
49,5,2,1,0,0,9
50,5,2,1,0,0,9
51,4,3,1,0,0,9
52,5,2,2,0,0,10
53,5,2,1,0,0,10
54,5,2,1,0,0,10
55,5,2,1,0,0,10
56,5,1,2,0,0,10
57,4,2,1,0,0,10
58,5,1,2,0,0,10
59,5,1,2,0,0,10
60,5,1,2,0,0,11
61,5,0,2,0,0,11
62,5,0,2,0,0,12
63,4,0,3,0,0,12
64,5,0,3,0,0,12
65,5,0,2,0,0,12
66,4,1,2,0,0,12
67,5,1,2,0,0,12
68,5,1,2,0,0,13
69,4,1,3,0,0,13
70,5,1,3,0,0,13
71,5,0,4,0,0,13
72,4,1,4,0,0,13
73,5,1,3,0,0,13
74,5,0,4,0,0,14
75,5,0,3,1,0,14
76,5,0,3,0,0,14
77,4,0,4,0,0,14
78,5,0,4,0,0,14
79,5,0,4,0,0,14
80,5,0,4,1,0,15
81,5,0,4,1,0,15
82,4,0,3,1,0,15
83,5,0,3,1,0,15
84,5,0,3,1,0,16
85,5,0,3,2,0,16
86,5,0,3,2,0,16
87,4,0,3,2,0,16
88,5,0,3,2,0,16
89,5,0,3,2,0,16
90,5,0,3,2,0,16
91,4,0,2,3,0,17
92,5,0,2,3,0,17
93,5,0,2,3,0,17
94,5,0,1,3,0,17
95,4,0,2,3,0,17
96,5,0,2,3,0,17
97,4,1,2,3,0,18
98,5,0,3,3,0,18
99,5,0,2,3,0,18
100,4,1,2,3,0,18
101,5,1,2,3,0,19
102,5,0,3,3,0,19
103,5,0,3,3,0,19
104,4,1,2,4,0,19
105,5,0,3,4,0,19
106,5,0,3,3,0,19
107,4,1,3,3,0,19
108,5,1,2,4,0,19
109,5,1,2,4,0,20
110,4,2,2,4,0,20
111,5,1,3,4,0,20
112,5,1,2,5,0,20
113,5,1,2,5,0,20
114,4,1,3,5,0,20
115,5,1,3,5,0,20
116,4,2,3,4,0,20
117,5,2,2,5,0,20
118,5,2,2,5,0,20
119,5,1,3,5,0,20
120,5,1,3,5,0,20
121,4,2,3,5,0,20
122,5,1,4,5,0,20
123,5,1,4,5,0,21
124,4,2,4,5,0,21
125,5,2,4,5,0,21
126,5,2,3,5,0,21
127,5,2,3,5,0,21
128,4,2,4,5,0,21
129,5,2,4,5,0,21
130,5,2,3,5,1,21
131,4,3,3,5,1,21
132,5,3,3,5,0,22
133,5,3,3,4,1,22
134,4,3,3,5,1,22
135,5,3,3,5,1,22
136,5,3,3,5,0,23
137,4,4,3,5,0,23
138,5,3,4,5,0,23
139,4,4,4,5,0,24
140,5,4,4,5,0,24
141,5,4,4,5,0,24
142,5,4,4,5,0,24
143,4,4,5,5,0,24
144,5,4,5,5,0,24
145,4,5,4,5,0,24
146,5,5,4,5,0,24
147,5,4,5,4,1,24
148,4,5,5,4,1,24
149,5,5,5,4,0,25
150,5,5,4,5,0,25
151,5,5,4,5,0,26
152,5,5,3,5,0,26
153,5,5,3,5,0,26
154,4,5,4,5,0,26
155,5,5,4,5,0,26
156,5,5,3,5,1,26
157,5,5,3,5,0,27
158,4,5,4,5,0,27
159,5,5,4,5,0,27
