t,num_station,num_job,event_type
0,0,1,job start
0,1,1,job start
0,2,1,job start
0,3,1,job start
0,4,1,job start
2.363,1,1,job finish
2.438,3,1,job finish
4.104,2,1,job finish
4.104,3,2,job start
4.104,2,2,job start
5.275,4,1,job finish
5.275,4,2,job start
6.997,3,2,job finish
7.053,2,2,job finish
7.053,3,3,job start
7.567,4,2,job finish
7.567,4,3,job start
9.285,0,1,job finish
9.285,1,2,job start
9.285,0,2,job start
10.669,3,3,job finish
11.809,0,2,job finish
11.809,0,3,job start
12.228,1,2,job finish
12.228,2,3,job start
12.228,1,3,job start
14.416,4,3,job finish
14.416,4,4,job start
16.677,1,3,job finish
17.367,2,3,job finish
17.367,3,4,job start
17.367,2,4,job start
20.085,3,4,job finish
20.089,2,4,job finish
20.089,3,5,job start
20.424,0,3,job finish
20.424,1,4,job start
20.424,0,4,job start
21.147,4,4,job finish
21.147,4,5,job start
22.402,3,5,job finish
23.402,4,5,job finish
23.402,4,6,job start
23.708,0,4,job finish
23.708,0,5,job start
25.7,4,6,job finish
27.514,1,4,job finish
27.514,2,5,job start
27.514,1,5,job start
29.81,2,5,job finish
29.81,3,6,job start
30.355,0,5,job finish
30.355,0,6,job start
30.784,1,5,job finish
30.784,2,6,job start
30.784,1,6,job start
32.625,3,6,job finish
32.625,4,7,job start
33.691,1,6,job finish
36.3,2,6,job finish
36.3,3,7,job start
36.3,2,7,job start
38.387,2,7,job finish
39.307,4,7,job finish
40.282,3,7,job finish
40.282,4,8,job start
40.282,3,8,job start
41.039,0,6,job finish
41.039,1,7,job start
41.039,0,7,job start
42.575,4,8,job finish
44.095,0,7,job finish
44.095,0,8,job start
44.918,1,7,job finish
44.918,2,8,job start
44.918,1,8,job start
46.927,3,8,job finish
46.927,4,9,job start
47.576,0,8,job finish
47.576,0,9,job start
48.648,2,8,job finish
48.648,3,9,job start
49.828,0,9,job finish
49.828,0,10,job start
51.597,4,9,job finish
52.259,1,8,job finish
52.259,2,9,job start
52.259,1,9,job start
54.365,2,9,job finish
55.242,1,9,job finish
55.242,2,10,job start
55.242,1,10,job start
56.041,0,10,job finish
56.041,0,11,job start
56.333,3,9,job finish
56.333,4,10,job start
56.333,3,10,job start
58.93,1,10,job finish
58.93,1,11,job start
59.183,3,10,job finish
59.332,0,11,job finish
59.332,0,12,job start
60.259,2,10,job finish
60.259,3,11,job start
60.259,2,11,job start
60.714,4,10,job finish
60.714,4,11,job start
63.043,1,11,job finish
63.043,1,12,job start
64.101,3,11,job finish
64.269,0,12,job finish
64.269,0,13,job start
65.197,4,11,job finish
65.197,4,12,job start
65.754,2,11,job finish
65.754,3,12,job start
65.754,2,12,job start
66.92,1,12,job finish
66.92,1,13,job start
67.803,4,12,job finish
68.867,3,12,job finish
68.867,4,13,job start
69.027,2,12,job finish
69.027,3,13,job start
69.027,2,13,job start
69.794,0,13,job finish
69.794,0,14,job start
72.699,1,13,job finish
72.699,1,14,job start
73.137,2,13,job finish
73.137,2,14,job start
73.404,3,13,job finish
73.404,3,14,job start
74.218,0,14,job finish
74.218,0,15,job start
75.848,2,14,job finish
77.066,3,14,job finish
77.066,3,15,job start
77.847,4,13,job finish
77.847,4,14,job start
78.499,1,14,job finish
78.499,2,15,job start
78.499,1,15,job start
80.048,3,15,job finish
80.834,2,15,job finish
80.834,3,16,job start
82.028,4,14,job finish
82.028,4,15,job start
83.278,3,16,job finish
83.665,1,15,job finish
83.665,2,16,job start
84.309,4,15,job finish
84.309,4,16,job start
85.017,0,15,job finish
85.017,1,16,job start
85.017,0,16,job start
87.331,2,16,job finish
87.331,3,17,job start
87.559,1,16,job finish
87.559,2,17,job start
88.195,0,16,job finish
88.195,1,17,job start
88.195,0,17,job start
89.391,4,16,job finish
89.391,4,17,job start
90.625,2,17,job finish
91.907,4,17,job finish
92.215,1,17,job finish
92.215,2,18,job start
95.108,2,18,job finish
96.656,0,17,job finish
96.656,1,18,job start
96.656,0,18,job start
97.941,3,17,job finish
97.941,4,18,job start
97.941,3,18,job start
100.195,3,18,job finish
100.195,3,19,job start
100.513,0,18,job finish
100.513,0,19,job start
100.813,4,18,job finish
