,S0,S1,S2,S3,S4,bottleneck
0,0.0,0.0,0.0,0.0,0.0,S0
1,1.0,1.0,1.0,1.0,1.0,S0
2,2.0,2.0,2.0,2.0,2.0,S0
3,3.0,3.0,3.0,0.33599999999999985,3.0,S0
4,4.0,4.0,4.0,1.3359999999999999,4.0,S0
5,5.0,5.0,5.0,2.336,5.0,S0
6,0.5289999999999999,6.0,6.0,3.336,0.532,S1
7,1.529,0.9850000000000003,0.9850000000000003,4.336,1.532,S3
8,2.529,1.9850000000000003,1.9850000000000003,5.336,2.532,S3
9,3.529,2.9850000000000003,2.9850000000000003,6.336,3.532,S3
10,4.529,3.9850000000000003,3.9850000000000003,7.336,4.532,S3
11,5.529,4.985,4.985,8.336,5.532,S3
12,6.529,5.985,5.985,0.22499999999999964,6.532,S4
13,7.529,6.985,6.985,1.2249999999999996,7.532,S4
14,8.529,7.985,7.985,2.2249999999999996,8.532,S4
15,9.529,8.985,0.05799999999999983,3.2249999999999996,9.532,S4
16,10.529,9.985,1.0579999999999998,4.225,10.532,S4
17,11.529,10.985,2.058,5.225,11.532,S4
18,12.529,11.985,3.058,6.225,0.18700000000000117,S0
19,13.529,12.985,4.058,7.225,1.1870000000000012,S0
20,14.529,13.985,0.23100000000000165,8.225,2.187000000000001,S0
21,15.529,14.985,1.2310000000000016,9.225,3.187000000000001,S0
22,16.529,15.985,2.2310000000000016,10.225,4.187000000000001,S0
23,17.529,16.985,3.2310000000000016,11.225,5.187000000000001,S0
24,18.529,17.985,4.231000000000002,12.225,6.187000000000001,S0
25,19.529,18.985,5.231000000000002,0.5040000000000013,7.187000000000001,S0
26,20.529,19.985,6.231000000000002,1.5040000000000013,8.187000000000001,S0
27,21.529,20.985,7.231000000000002,2.5040000000000013,9.187000000000001,S0
28,22.529,21.985,8.231000000000002,3.5040000000000013,10.187000000000001,S0
29,23.529,22.985,9.231000000000002,4.504000000000001,11.187000000000001,S0
30,24.529,23.985,10.231000000000002,5.504000000000001,12.187000000000001,S0
31,25.529,24.985,11.231000000000002,6.504000000000001,13.187000000000001,S0
32,26.529,25.985,12.231000000000002,7.504000000000001,14.187000000000001,S0
33,27.529,26.985,13.231000000000002,8.504000000000001,15.187000000000001,S0
34,28.529,27.985,14.231000000000002,9.504000000000001,16.187,S0
35,29.529,28.985,15.231000000000002,10.504000000000001,17.187,S0
36,30.529,29.985,16.231,11.504000000000001,18.187,S0
37,31.529,30.985,17.231,0.5889999999999986,19.187,S0
38,32.528999999999996,31.985,18.231,1.5889999999999986,20.187,S0
39,33.528999999999996,32.985,19.231,2.5889999999999986,21.187,S0
40,34.528999999999996,33.985,20.231,3.5889999999999986,22.187,S0
41,35.528999999999996,34.985,21.231,4.588999999999999,23.187,S0
42,36.528999999999996,35.985,22.231,5.588999999999999,24.187,S0
43,37.528999999999996,36.985,23.231,0.10699999999999932,25.187,S0
44,38.528999999999996,37.985,24.231,1.1069999999999993,26.187,S0
45,39.528999999999996,38.985,25.231,2.1069999999999993,27.187,S0
46,40.528999999999996,39.985,26.231,3.1069999999999993,28.187,S0
47,41.528999999999996,40.985,27.231,4.106999999999999,29.187,S0
