,S0,S1,S2,S3,S4,bottleneck
0,0.0,0.0,0.0,0.0,0.0,S0
1,1.0,1.0,1.0,1.0,1.0,S0
2,2.0,2.0,2.0,2.0,2.0,S0
3,0.1549999999999998,3.0,3.0,3.0,3.0,S1
4,1.1549999999999998,4.0,4.0,4.0,4.0,S1
5,2.155,0.7389999999999999,0.7389999999999999,5.0,5.0,S3
6,3.155,1.7389999999999999,1.7389999999999999,6.0,6.0,S3
7,4.154999999999999,2.739,2.739,7.0,7.0,S3
8,5.154999999999999,3.739,3.739,0.952,0.952,S0
9,6.154999999999999,4.739,4.739,1.952,1.952,S0
10,7.154999999999999,5.739,5.739,2.952,2.952,S0
11,8.155,6.739,6.739,3.952,3.952,S0
12,9.155,7.739,7.739,4.952,4.952,S0
13,10.155,8.739,8.739,5.952,5.952,S0
14,11.155,9.739,9.739,6.952,6.952,S0
15,12.155,10.739,10.739,7.952,0.26699999999999946,S0
16,13.155,0.22799999999999976,11.739,8.952,1.2669999999999995,S0
17,14.155,1.2279999999999998,12.739,9.952,2.2669999999999995,S0
18,15.155,2.2279999999999998,13.739,10.952,3.2669999999999995,S0
19,16.155,3.2279999999999998,0.7850000000000001,11.952,4.2669999999999995,S0
20,17.155,4.228,1.7850000000000001,12.952,5.2669999999999995,S0
21,18.155,5.228,2.785,13.952,6.2669999999999995,S0
22,19.155,6.228,3.785,14.952,7.2669999999999995,S0
23,20.155,0.30799999999999983,4.785,15.952,8.267,S0
24,21.155,1.3079999999999998,5.785,16.951999999999998,9.267,S0
25,22.155,2.308,6.785,17.951999999999998,10.267,S0
26,23.155,3.308,7.785,18.951999999999998,11.267,S0
27,24.155,0.6870000000000012,8.785,0.48900000000000077,12.267,S0
28,25.155,1.6870000000000012,9.785,1.4890000000000008,13.267,S0
29,26.155,2.687000000000001,10.785,2.4890000000000008,14.267,S0
30,27.155,3.687000000000001,11.785,3.4890000000000008,0.062000000000001165,S0
31,28.155,0.9789999999999992,12.785,0.6069999999999993,1.0620000000000012,S0
32,29.155,1.9789999999999992,13.785,1.6069999999999993,2.062000000000001,S0
33,30.155,2.978999999999999,14.785,2.6069999999999993,3.062000000000001,S0
34,31.155,3.978999999999999,15.785,0.2469999999999999,0.847999999999999,S0
35,32.155,4.978999999999999,16.785,1.2469999999999999,1.847999999999999,S0
36,33.155,5.978999999999999,0.30299999999999727,2.247,2.847999999999999,S0
37,34.155,6.978999999999999,1.3029999999999973,3.247,3.847999999999999,S0
38,35.155,7.978999999999999,2.3029999999999973,4.247,4.847999999999999,S0
39,36.155,8.979,3.3029999999999973,5.247,5.847999999999999,S0
40,37.155,9.979,4.302999999999997,6.247,6.847999999999999,S0
41,38.155,10.979,5.302999999999997,7.247,7.847999999999999,S0
42,39.155,11.979,6.302999999999997,0.5409999999999968,8.847999999999999,S0
43,40.155,12.979,7.302999999999997,1.5409999999999968,9.847999999999999,S0
44,41.155,13.979,8.302999999999997,2.540999999999997,10.847999999999999,S0
45,42.155,14.979,9.302999999999997,3.540999999999997,11.847999999999999,S0
46,43.155,15.979,10.302999999999997,4.540999999999997,12.847999999999999,S0
