t,num_station,num_job,event_type
0,0,1,job start
0,1,1,job start
0,2,1,job start
0,3,1,job start
0,4,1,job start
2.105,0,1,job finish
2.105,0,2,job start
3.851,4,1,job finish
4.056,2,1,job finish
4.811,1,1,job finish
4.811,2,2,job start
4.811,1,2,job start
5.34,0,2,job finish
5.34,0,3,job start
6.619,3,1,job finish
6.619,4,2,job start
6.619,3,2,job start
8.246,2,2,job finish
9.797,1,2,job finish
9.797,2,3,job start
9.797,1,3,job start
10.392,3,2,job finish
10.392,3,3,job start
10.607,0,3,job finish
10.607,0,4,job start
10.842,4,2,job finish
10.842,4,3,job start
12.03,2,3,job finish
12.866,3,3,job finish
12.866,3,4,job start
13.626,4,3,job finish
13.626,4,4,job start
14.057,1,3,job finish
14.057,2,4,job start
14.057,1,4,job start
15.387,0,4,job finish
15.387,0,5,job start
16.223,2,4,job finish
17.804,1,4,job finish
17.804,2,5,job start
17.804,1,5,job start
18.209,3,4,job finish
18.209,3,5,job start
19.29,4,4,job finish
19.29,4,5,job start
20.102,2,5,job finish
20.971,3,5,job finish
20.971,3,6,job start
22.126,0,5,job finish
22.126,0,6,job start
23.334,4,5,job finish
23.334,4,6,job start
24.817,1,5,job finish
24.817,2,6,job start
24.817,1,6,job start
24.894,3,6,job finish
25.654,0,6,job finish
25.654,0,7,job start
26.284,4,6,job finish
26.284,4,7,job start
27.103,1,6,job finish
27.103,1,7,job start
29.209,4,7,job finish
30.092,2,6,job finish
30.092,3,7,job start
30.092,2,7,job start
30.7,0,7,job finish
30.7,0,8,job start
31.439,1,7,job finish
31.439,1,8,job start
33.965,0,8,job finish
33.965,0,9,job start
34.545,3,7,job finish
34.545,4,8,job start
35.768,1,8,job finish
35.768,1,9,job start
36.651,0,9,job finish
36.651,0,10,job start
38.862,1,9,job finish
38.862,1,10,job start
39.569,0,10,job finish
39.569,0,11,job start
42.841,0,11,job finish
42.841,0,12,job start
44.679,2,7,job finish
44.679,3,8,job start
44.679,2,8,job start
44.758,4,8,job finish
44.854,1,10,job finish
44.854,1,11,job start
45.537,0,12,job finish
45.537,0,13,job start
47.277,3,8,job finish
47.277,4,9,job start
48.427,2,8,job finish
48.427,3,9,job start
48.427,2,9,job start
48.551,1,11,job finish
48.551,1,12,job start
50.021,0,13,job finish
50.021,0,14,job start
50.949,3,9,job finish
51.464,1,12,job finish
51.464,1,13,job start
52.042,2,9,job finish
52.042,3,10,job start
52.042,2,10,job start
52.476,4,9,job finish
52.476,4,10,job start
54.576,1,13,job finish
54.576,1,14,job start
54.728,0,14,job finish
54.728,0,15,job start
55.192,2,10,job finish
55.192,2,11,job start
55.431,4,10,job finish
55.596,3,10,job finish
55.596,4,11,job start
55.596,3,11,job start
56.895,1,14,job finish
56.895,1,15,job start
56.977,0,15,job finish
56.977,0,16,job start
58.329,2,11,job finish
58.329,2,12,job start
58.993,4,11,job finish
59.022,0,16,job finish
59.022,0,17,job start
60.104,1,15,job finish
60.104,1,16,job start
62.224,2,12,job finish
62.224,2,13,job start
63.794,1,16,job finish
63.794,1,17,job start
64.293,0,17,job finish
64.293,0,18,job start
64.762,2,13,job finish
64.762,2,14,job start
65.326,3,11,job finish
65.326,4,12,job start
65.326,3,12,job start
66.945,2,14,job finish
66.945,2,15,job start
67.121,1,17,job finish
67.121,1,18,job start
68.645,3,12,job finish
68.645,3,13,job start
69.675,4,12,job finish
69.675,4,13,job start
71.472,3,13,job finish
71.472,3,14,job start
72.233,1,18,job finish
72.811,0,18,job finish
72.811,1,19,job start
72.811,0,19,job start
72.891,4,13,job finish
72.891,4,14,job start
75.352,1,19,job finish
75.839,3,14,job finish
75.839,3,15,job start
76.123,4,14,job finish
76.123,4,15,job start
76.594,2,15,job finish
76.594,2,16,job start
79.047,2,16,job finish
79.047,2,17,job start
79.188,3,15,job finish
79.188,3,16,job start
79.735,0,19,job finish
79.735,1,20,job start
79.735,0,20,job start
80.182,4,15,job finish
80.182,4,16,job start
81.699,2,17,job finish
81.699,2,18,job start
82.841,4,16,job finish
83.907,2,18,job finish
83.907,2,19,job start
85.485,0,20,job finish
85.485,0,21,job start
87.578,2,19,job finish
