t,num_station,num_job,event_type
0,0,1,job start
0,1,1,job start
0,2,1,job start
0,3,1,job start
0,4,1,job start
2.16,0,1,job finish
2.16,0,2,job start
2.38,4,1,job finish
3.609,1,1,job finish
3.609,1,2,job start
3.857,2,1,job finish
3.857,2,2,job start
4.389,0,2,job finish
4.389,0,3,job start
6.097,1,2,job finish
6.097,1,3,job start
6.581,0,3,job finish
6.581,0,4,job start
8.162,3,1,job finish
8.162,4,2,job start
8.162,3,2,job start
9.549,0,4,job finish
9.549,0,5,job start
10.731,3,2,job finish
11.651,1,3,job finish
11.651,1,4,job start
11.739,2,2,job finish
11.739,3,3,job start
11.739,2,3,job start
14.059,4,2,job finish
14.059,4,3,job start
14.53,3,3,job finish
15.274,2,3,job finish
15.274,3,4,job start
15.274,2,4,job start
16.616,4,3,job finish
16.616,4,4,job start
17.311,0,5,job finish
17.311,0,6,job start
18.262,3,4,job finish
19.404,1,4,job finish
19.404,1,5,job start
20.134,0,6,job finish
20.134,0,7,job start
21.114,2,4,job finish
21.114,3,5,job start
21.114,2,5,job start
21.691,4,4,job finish
21.691,4,5,job start
22.839,1,5,job finish
22.839,1,6,job start
23.794,2,5,job finish
23.794,2,6,job start
24.264,3,5,job finish
24.264,3,6,job start
25.88,4,5,job finish
25.88,4,6,job start
26.256,1,6,job finish
26.256,1,7,job start
26.557,3,6,job finish
27.093,2,6,job finish
27.093,3,7,job start
27.093,2,7,job start
28.866,4,6,job finish
28.866,4,7,job start
29.712,0,7,job finish
29.712,0,8,job start
30.784,2,7,job finish
32.288,1,7,job finish
32.288,2,8,job start
32.288,1,8,job start
34.21,0,8,job finish
34.21,0,9,job start
34.701,1,8,job finish
34.701,1,9,job start
37.358,0,9,job finish
37.358,0,10,job start
37.429,1,9,job finish
37.429,1,10,job start
38.054,2,8,job finish
38.054,2,9,job start
38.111,3,7,job finish
38.111,3,8,job start
38.229,4,7,job finish
38.229,4,8,job start
40.077,0,10,job finish
40.077,0,11,job start
40.593,2,9,job finish
40.593,2,10,job start
41.235,4,8,job finish
42.267,0,11,job finish
42.267,0,12,job start
42.268,1,10,job finish
42.268,1,11,job start
44.315,3,8,job finish
44.315,4,9,job start
44.315,3,9,job start
44.904,0,12,job finish
44.904,0,13,job start
46.464,4,9,job finish
47.184,3,9,job finish
47.184,4,10,job start
47.184,3,10,job start
47.984,1,11,job finish
47.984,1,12,job start
49.12,2,10,job finish
49.12,2,11,job start
50.463,0,13,job finish
50.463,0,14,job start
50.772,4,10,job finish
50.791,1,12,job finish
50.791,1,13,job start
53.268,3,10,job finish
53.268,4,11,job start
53.268,3,11,job start
54.151,0,14,job finish
54.151,0,15,job start
54.813,1,13,job finish
54.813,1,14,job start
55.278,4,11,job finish
55.826,2,11,job finish
55.826,2,12,job start
56.231,3,11,job finish
56.231,4,12,job start
56.231,3,12,job start
56.75,0,15,job finish
56.75,0,16,job start
58.561,4,12,job finish
61.282,1,14,job finish
61.282,1,15,job start
62.76,0,16,job finish
62.76,0,17,job start
65.87,0,17,job finish
65.87,0,18,job start
66.638,3,12,job finish
66.638,4,13,job start
67.129,1,15,job finish
67.129,1,16,job start
68.006,2,12,job finish
68.006,3,13,job start
68.006,2,13,job start
68.819,4,13,job finish
69.686,0,18,job finish
69.686,0,19,job start
70.698,2,13,job finish
70.698,2,14,job start
70.892,3,13,job finish
70.892,4,14,job start
70.892,3,14,job start
73.032,1,16,job finish
73.032,1,17,job start
74.213,3,14,job finish
75.43,2,14,job finish
75.43,3,15,job start
75.43,2,15,job start
75.547,4,14,job finish
75.547,4,15,job start
75.681,0,19,job finish
75.681,0,20,job start
77.7,3,15,job finish
78.048,4,15,job finish
78.048,4,16,job start
78.453,1,17,job finish
78.453,1,18,job start
80.897,2,15,job finish
80.897,3,16,job start
80.897,2,16,job start
80.913,0,20,job finish
80.913,0,21,job start
81.922,4,16,job finish
83.965,3,16,job finish
83.965,4,17,job start
84.215,2,16,job finish
84.215,3,17,job start
84.215,2,17,job start
85.025,0,21,job finish
85.025,0,22,job start
85.223,1,18,job finish
85.223,1,19,job start
86.548,3,17,job finish
86.734,2,17,job finish
