,S0,S1,S2,S3,S4,bottleneck
0,0.0,0.0,0.0,0.0,0.0,S0
1,1.0,1.0,1.0,1.0,1.0,S0
2,2.0,2.0,2.0,2.0,2.0,S0
3,0.722,3.0,3.0,3.0,3.0,S1
4,1.722,4.0,4.0,4.0,4.0,S1
5,2.722,5.0,5.0,5.0,0.43400000000000016,S1
6,3.722,0.8339999999999996,0.3179999999999996,0.3179999999999996,1.4340000000000002,S0
7,4.7219999999999995,1.8339999999999996,1.3179999999999996,1.3179999999999996,2.434,S0
8,5.7219999999999995,2.8339999999999996,2.3179999999999996,2.3179999999999996,3.434,S0
9,6.7219999999999995,3.8339999999999996,3.3179999999999996,3.3179999999999996,0.6790000000000003,S0
10,7.7219999999999995,4.834,4.318,4.318,1.6790000000000003,S0
11,8.722,5.834,5.318,5.318,2.6790000000000003,S0
12,9.722,6.834,6.318,0.9309999999999992,3.6790000000000003,S0
13,10.722,7.834,7.318,1.9309999999999992,4.679,S0
14,11.722,8.834,8.318,2.930999999999999,5.679,S0
15,12.722,9.834,0.5180000000000007,0.5519999999999996,0.5969999999999995,S0
16,13.722,10.834,1.5180000000000007,1.5519999999999996,1.5969999999999995,S0
17,14.722,11.834,2.5180000000000007,2.5519999999999996,2.5969999999999995,S0
18,15.722,12.834,3.5180000000000007,3.5519999999999996,3.5969999999999995,S0
19,16.722,13.834,4.518000000000001,4.552,4.5969999999999995,S0
20,17.722,14.834,5.518000000000001,5.552,5.5969999999999995,S0
21,18.722,15.834,6.518000000000001,6.552,6.5969999999999995,S0
22,19.722,16.834,7.518000000000001,7.552,7.5969999999999995,S0
23,20.722,17.834,8.518,0.7280000000000015,8.597,S0
24,21.722,18.834,9.518,1.7280000000000015,9.597,S0
25,22.722,19.834,10.518,2.7280000000000015,10.597,S0
26,23.722,20.834,11.518,3.7280000000000015,11.597,S0
27,24.722,21.834,12.518,4.7280000000000015,0.5530000000000008,S0
28,25.722,22.834,13.518,5.7280000000000015,1.5530000000000008,S0
29,26.722,23.834,14.518,6.7280000000000015,2.553000000000001,S0
30,27.722,24.834,15.518,7.7280000000000015,3.553000000000001,S0
31,28.722,25.834,16.518,0.09100000000000108,4.553000000000001,S0
32,29.722,26.834,17.518,1.091000000000001,5.553000000000001,S0
33,30.722,27.834,18.518,2.091000000000001,6.553000000000001,S0
34,31.722,28.834,19.518,3.091000000000001,7.553000000000001,S0
35,32.722,29.834,20.518,4.091000000000001,8.553,S0
36,33.722,30.834,21.518,5.091000000000001,9.553,S0
37,34.722,31.834,22.518,6.091000000000001,10.553,S0
38,35.722,32.834,23.518,7.091000000000001,11.553,S0
39,36.722,33.834,24.518,8.091000000000001,0.3019999999999996,S0
40,37.722,34.834,25.518,9.091000000000001,1.3019999999999996,S0
41,38.722,35.834,0.19899999999999807,10.091000000000001,2.3019999999999996,S0
42,39.722,36.834,1.198999999999998,11.091000000000001,3.3019999999999996,S0
43,40.722,37.834,2.198999999999998,12.091000000000001,4.302,S0
44,41.722,38.834,0.11999999999999744,13.091000000000001,5.302,S0
45,42.722,39.834,1.1199999999999974,14.091000000000001,6.302,S0
46,43.722,40.834,2.1199999999999974,15.091000000000001,7.302,S0
