,S0,S1,S2,S3,S4,bottleneck
0,0.0,0.0,0.0,0.0,0.0,S0
1,1.0,1.0,1.0,1.0,1.0,S0
2,2.0,2.0,2.0,2.0,2.0,S0
3,3.0,3.0,3.0,0.14100000000000001,0.45199999999999996,S0
4,0.42300000000000004,4.0,4.0,1.141,1.452,S1
5,1.423,5.0,5.0,2.141,2.452,S1
6,2.423,6.0,6.0,3.141,3.452,S1
7,3.423,7.0,7.0,4.141,4.452,S1
8,4.423,0.8860000000000001,0.8860000000000001,5.141,5.452,S4
9,5.423,1.8860000000000001,1.8860000000000001,6.141,0.9030000000000005,S3
10,6.423,2.886,2.886,7.141,1.9030000000000005,S3
11,7.423,3.886,3.886,0.7739999999999991,2.9030000000000005,S0
12,8.423,4.886,4.886,1.7739999999999991,3.9030000000000005,S0
13,9.423,5.886,5.886,2.773999999999999,4.9030000000000005,S0
14,10.423,6.886,6.886,3.773999999999999,0.9819999999999993,S0
15,11.423,7.886,7.886,4.773999999999999,1.9819999999999993,S0
16,12.423,8.886,8.886,5.773999999999999,2.9819999999999993,S0
17,13.423,9.886,9.886,6.773999999999999,3.9819999999999993,S0
18,14.423,10.886,10.886,7.773999999999999,4.981999999999999,S0
19,15.423,11.886,0.1960000000000015,8.774,5.981999999999999,S0
20,16.423000000000002,12.886,1.1960000000000015,9.774,0.48799999999999955,S0
21,17.423000000000002,13.886,2.1960000000000015,10.774,1.4879999999999995,S0
22,18.423000000000002,14.886,3.1960000000000015,11.774,2.4879999999999995,S0
23,19.423000000000002,15.886,4.1960000000000015,12.774,3.4879999999999995,S0
24,20.423000000000002,16.886,5.1960000000000015,13.774,4.4879999999999995,S0
25,21.423000000000002,17.886,6.1960000000000015,14.774,5.4879999999999995,S0
26,22.423000000000002,18.886,7.1960000000000015,15.774,6.4879999999999995,S0
27,23.423000000000002,19.886,8.196000000000002,16.774,7.4879999999999995,S0
28,24.423000000000002,20.886,9.196000000000002,17.774,8.488,S0
29,25.423000000000002,21.886,10.196000000000002,0.8939999999999984,9.488,S0
30,26.423000000000002,22.886,11.196000000000002,1.8939999999999984,10.488,S0
31,27.423000000000002,23.886,12.196000000000002,2.8939999999999984,11.488,S0
32,28.423000000000002,24.886,13.196000000000002,3.8939999999999984,12.488,S0
33,29.423000000000002,25.886,14.196000000000002,4.893999999999998,13.488,S0
34,30.423000000000002,26.886,15.196000000000002,5.893999999999998,14.488,S0
35,31.423000000000002,27.886,16.196,6.893999999999998,15.488,S0
36,32.423,28.886,17.196,7.893999999999998,16.488,S0
37,33.423,29.886,18.196,8.893999999999998,17.488,S0
38,34.423,30.886,19.196,9.893999999999998,18.488,S0
39,35.423,31.886,20.196,10.893999999999998,19.488,S0
40,36.423,32.886,21.196,11.893999999999998,20.488,S0
41,37.423,33.886,22.196,12.893999999999998,21.488,S0
42,38.423,34.886,23.196,13.893999999999998,22.488,S0
43,39.423,35.886,24.196,14.893999999999998,23.488,S0
44,40.423,36.886,25.196,15.893999999999998,24.488,S0
45,41.423,37.886,26.196,16.894,25.488,S0
46,42.423,38.886,27.196,17.894,26.488,S0
47,43.423,39.886,28.196,18.894,27.488,S0
