,S0,S1,S2,S3,S4,bottleneck
0,0.0,0.0,0.0,0.0,0.0,S0
1,1.0,1.0,1.0,1.0,1.0,S0
2,2.0,2.0,2.0,2.0,2.0,S0
3,3.0,3.0,3.0,3.0,3.0,S0
4,4.0,4.0,4.0,4.0,4.0,S0
5,5.0,5.0,5.0,5.0,5.0,S0
6,6.0,6.0,0.6970000000000001,0.6980000000000004,0.6980000000000004,S0
7,7.0,7.0,1.697,1.6980000000000004,1.6980000000000004,S0
8,8.0,8.0,2.697,2.6980000000000004,2.6980000000000004,S0
9,0.5839999999999996,0.5839999999999996,3.697,3.6980000000000004,0.5559999999999992,S3
10,1.5839999999999996,1.5839999999999996,4.697,4.698,1.5559999999999992,S3
11,2.5839999999999996,2.5839999999999996,5.697,5.698,2.555999999999999,S3
12,3.5839999999999996,3.5839999999999996,6.697,6.698,3.555999999999999,S3
13,4.584,4.584,7.697,0.2759999999999998,4.555999999999999,S2
14,5.584,5.584,8.697,1.2759999999999998,5.555999999999999,S2
15,6.584,6.584,0.9380000000000006,2.276,6.555999999999999,S0
16,7.584,7.584,1.9380000000000006,3.276,0.9689999999999994,S0
17,8.584,8.584,2.9380000000000006,4.276,1.9689999999999994,S0
18,9.584,9.584,3.9380000000000006,5.276,2.9689999999999994,S0
19,10.584,10.584,4.938000000000001,6.276,3.9689999999999994,S0
20,11.584,11.584,5.938000000000001,7.276,4.968999999999999,S0
21,12.584,12.584,6.938000000000001,8.276,5.968999999999999,S0
22,13.584,13.584,7.938000000000001,9.276,6.968999999999999,S0
23,14.584,14.584,8.938,10.276,7.968999999999999,S0
24,15.584,15.584,9.938,0.07499999999999929,8.969,S0
25,16.584,16.584,10.938,1.0749999999999993,9.969,S0
26,17.584,17.584,11.938,2.0749999999999993,10.969,S0
27,18.584,18.584,12.938,3.0749999999999993,0.3290000000000006,S0
28,19.584,19.584,13.938,4.074999999999999,1.3290000000000006,S0
29,20.584,20.584,0.3569999999999993,0.5189999999999984,2.3290000000000006,S0
30,21.584,21.584,1.3569999999999993,1.5189999999999984,3.3290000000000006,S0
31,22.584,22.584,2.3569999999999993,2.5189999999999984,0.23999999999999844,S0
32,23.584,23.584,3.3569999999999993,0.7590000000000003,1.2399999999999984,S0
33,24.584,24.584,4.356999999999999,1.7590000000000003,2.2399999999999984,S0
34,25.584,25.584,5.356999999999999,2.7590000000000003,3.2399999999999984,S0
35,26.584,26.584,6.356999999999999,3.7590000000000003,4.239999999999998,S0
36,27.584,27.584,7.356999999999999,4.759,0.4510000000000005,S0
37,28.584,28.584,0.722999999999999,5.759,1.4510000000000005,S0
38,29.584,29.584,1.722999999999999,6.759,2.4510000000000005,S0
39,30.584,30.584,2.722999999999999,7.759,3.4510000000000005,S0
40,31.584,31.584,3.722999999999999,8.759,4.4510000000000005,S0
41,32.584,32.584,4.722999999999999,9.759,5.4510000000000005,S0
42,33.584,33.584,5.722999999999999,10.759,6.4510000000000005,S0
43,34.584,34.584,6.722999999999999,11.759,7.4510000000000005,S0
44,35.584,35.584,7.722999999999999,0.6689999999999969,8.451,S0
45,36.584,36.584,8.722999999999999,1.668999999999997,9.451,S0
