t,B0,B1,B2,B3,B4,B5
1,4,0,0,0,0,0
2,5,0,0,0,0,0
3,5,0,1,0,0,0
4,4,0,0,1,0,1
5,5,0,0,1,0,1
6,5,0,0,0,0,1
7,5,0,0,1,0,1
8,4,0,0,1,0,1
9,5,0,0,1,1,1
10,5,0,0,1,0,2
11,5,0,0,1,0,2
12,5,0,0,1,0,3
13,4,1,0,1,0,3
14,5,0,0,0,0,3
15,5,0,0,0,0,3
16,4,1,0,0,1,3
17,5,1,0,0,1,3
18,5,1,0,0,1,3
19,5,1,0,0,1,3
20,5,0,0,0,0,4
21,5,0,0,0,0,4
22,4,1,0,0,0,4
23,5,0,1,0,0,5
24,5,0,0,1,0,5
25,5,0,0,1,0,5
26,4,1,0,0,0,5
27,5,0,0,1,0,5
28,5,0,0,1,0,6
29,4,1,0,1,0,6
30,5,1,0,1,0,6
31,4,1,0,1,0,7
32,5,1,0,0,0,7
33,5,1,0,0,0,7
34,5,1,0,1,0,7
35,5,0,0,1,0,7
36,5,0,0,1,0,7
37,4,0,1,1,0,8
38,5,0,1,0,0,8
39,4,1,0,1,0,8
40,5,1,0,1,0,9
41,5,0,1,0,0,9
42,4,1,0,1,0,9
43,5,0,1,1,0,9
44,5,0,0,2,0,10
45,5,0,0,2,0,10
46,4,0,1,1,0,10
47,5,0,0,2,0,10
48,5,0,0,2,0,10
49,5,0,0,2,0,11
50,4,1,0,3,0,11
51,5,0,0,3,0,11
52,5,0,0,2,0,11
53,5,0,0,2,0,11
54,5,0,0,2,0,11
55,4,1,0,2,0,11
56,5,0,1,1,1,11
57,5,0,1,1,0,12
58,5,0,0,1,1,12
59,5,0,1,1,0,13
60,4,0,0,2,0,13
61,5,0,0,2,0,13
62,5,0,0,2,0,13
63,5,0,0,1,0,14
64,5,0,1,1,0,14
65,5,0,1,1,0,14
66,5,0,1,0,1,14
67,5,0,1,0,1,14
68,4,0,1,0,1,14
69,5,0,1,0,0,15
70,4,0,1,1,0,15
71,5,0,1,1,0,16
72,5,0,1,0,0,16
73,4,1,0,1,0,16
74,5,1,0,1,0,16
75,4,2,0,2,0,16
76,5,2,0,1,1,16
77,5,2,0,1,1,16
78,5,2,0,0,1,17
79,5,2,0,0,1,17
80,5,2,0,0,1,17
81,4,2,0,0,1,17
82,5,2,0,0,0,18
83,5,2,0,0,1,18
84,5,1,0,0,1,18
85,5,1,0,0,0,19
86,4,2,0,0,0,19
87,5,2,0,0,1,19
88,5,1,1,0,0,20
89,4,2,1,0,0,20
90,5,2,1,0,0,20
91,5,1,1,0,0,20
92,4,2,1,0,0,21
93,5,2,1,0,0,21
94,5,2,1,0,0,21
95,4,3,1,0,0,21
96,5,2,2,0,0,21
97,4,3,1,0,0,21
98,5,3,1,0,0,21
99,4,4,1,0,0,22
100,5,4,1,0,0,22
101,5,3,2,0,0,22
102,5,3,2,0,0,22
103,4,4,2,0,0,22
104,5,3,2,0,0,23
105,5,3,2,0,0,23
106,5,3,2,0,0,23
107,5,3,2,0,0,23
108,5,3,2,0,0,23
109,4,3,3,0,0,23
110,5,3,3,0,0,24
111,5,3,2,0,0,24
112,4,4,2,0,0,24
113,5,3,2,1,0,24
114,5,3,2,1,0,24
115,5,3,2,0,0,24
116,5,3,1,1,0,24
117,4,4,1,1,0,24
118,5,3,2,1,0,24
119,5,3,2,0,0,25
120,5,3,2,0,0,25
121,4,4,2,0,0,25
122,5,4,1,1,0,25
123,4,5,1,1,0,25
124,5,5,0,2,0,25
125,5,4,1,2,0,25
126,4,5,1,2,0,26
127,5,5,1,2,0,26
128,4,5,2,2,0,26
129,5,5,2,2,0,26
130,5,5,1,3,0,26
131,5,5,1,3,0,26
132,5,4,1,4,0,26
133,5,4,1,3,0,26
134,4,5,1,3,0,26
135,5,5,1,3,0,26
136,5,4,2,2,0,27
137,5,4,2,2,0,27
138,4,5,2,2,0,27
139,5,5,1,3,0,27
140,4,5,2,3,0,27
141,5,5,2,3,0,28
142,5,5,2,2,0,28
143,5,5,1,3,0,28
144,4,5,2,3,0,28
145,5,5,2,3,0,28
146,5,5,1,4,0,29
147,4,5,2,3,0,29
148,5,5,2,3,0,29
149,5,5,2,2,1,29
150,5,5,2,2,1,29
151,5,5,2,2,0,30
152,5,5,2,2,0,30
153,4,5,3,2,0,30
154,5,5,2,3,0,31
155,5,5,2,3,0,31
156,5,5,2,3,0,31
157,5,4,3,2,0,31
158,5,4,3,2,0,31
159,5,4,3,2,0,32
