t,num_station,num_job,event_type
0,0,1,job start
0,1,1,job start
0,2,1,job start
0,3,1,job start
0,4,1,job start
3.445,3,1,job finish
3.955,2,1,job finish
3.955,3,2,job start
5.586,1,1,job finish
5.586,2,2,job start
5.814,0,1,job finish
5.814,1,2,job start
5.814,0,2,job start
5.991,4,1,job finish
5.991,4,2,job start
8.301,0,2,job finish
8.301,0,3,job start
8.407,3,2,job finish
9.477,2,2,job finish
9.477,3,3,job start
9.65,1,2,job finish
9.65,2,3,job start
9.65,1,3,job start
10.05,4,2,job finish
10.05,4,3,job start
11.549,0,3,job finish
11.549,0,4,job start
11.934,2,3,job finish
12.105,1,3,job finish
12.105,2,4,job start
12.105,1,4,job start
12.577,3,3,job finish
12.577,3,4,job start
13.809,4,3,job finish
13.809,4,4,job start
14.618,2,4,job finish
14.89,1,4,job finish
14.89,2,5,job start
14.936,3,4,job finish
14.936,3,5,job start
16.921,4,4,job finish
16.921,4,5,job start
17.985,2,5,job finish
19.565,3,5,job finish
19.565,3,6,job start
19.984,0,4,job finish
19.984,1,5,job start
19.984,0,5,job start
20.172,4,5,job finish
20.172,4,6,job start
22.157,3,6,job finish
22.292,4,6,job finish
22.292,4,7,job start
24.355,4,7,job finish
25.166,1,5,job finish
25.166,2,6,job start
26.636,0,5,job finish
26.636,1,6,job start
26.636,0,6,job start
28.49,2,6,job finish
28.49,3,7,job start
28.97,0,6,job finish
28.97,0,7,job start
29.705,1,6,job finish
29.705,2,7,job start
29.705,1,7,job start
31.228,3,7,job finish
31.228,4,8,job start
31.359,0,7,job finish
31.359,0,8,job start
32.117,1,7,job finish
32.117,1,8,job start
34.022,4,8,job finish
34.876,2,7,job finish
34.876,3,8,job start
34.876,2,8,job start
36.204,0,8,job finish
36.204,0,9,job start
37.052,2,8,job finish
37.241,3,8,job finish
37.241,4,9,job start
37.241,3,9,job start
38.685,0,9,job finish
38.685,0,10,job start
40.206,1,8,job finish
40.206,2,9,job start
40.206,1,9,job start
40.303,4,9,job finish
40.71,3,9,job finish
40.71,4,10,job start
42.729,0,10,job finish
42.729,0,11,job start
43.602,2,9,job finish
43.602,3,10,job start
43.844,4,10,job finish
45.82,1,9,job finish
45.82,2,10,job start
45.82,1,10,job start
48.501,0,11,job finish
48.501,0,12,job start
49.434,2,10,job finish
49.646,3,10,job finish
49.646,4,11,job start
49.646,3,11,job start
49.697,1,10,job finish
49.697,2,11,job start
49.697,1,11,job start
51.06,0,12,job finish
51.06,0,13,job start
51.79,2,11,job finish
53.044,4,11,job finish
54.865,3,11,job finish
54.865,4,12,job start
54.865,3,12,job start
55.832,0,13,job finish
55.832,0,14,job start
57.391,3,12,job finish
57.394,4,12,job finish
57.394,4,13,job start
58.026,0,14,job finish
58.026,0,15,job start
59.565,4,13,job finish
59.609,1,11,job finish
59.609,2,12,job start
59.609,1,12,job start
61.852,0,15,job finish
61.852,0,16,job start
62.781,1,12,job finish
62.781,1,13,job start
62.869,2,12,job finish
62.869,3,13,job start
62.869,2,13,job start
65.339,1,13,job finish
65.339,1,14,job start
65.654,3,13,job finish
65.654,4,14,job start
65.663,2,13,job finish
65.663,3,14,job start
65.663,2,14,job start
65.706,0,16,job finish
65.706,0,17,job start
68.24,3,14,job finish
68.633,2,14,job finish
68.633,3,15,job start
70.963,3,15,job finish
71.018,1,14,job finish
71.018,2,15,job start
71.018,1,15,job start
71.26,4,14,job finish
71.26,4,15,job start
74.487,4,15,job finish
74.487,4,16,job start
74.811,0,17,job finish
74.811,0,18,job start
75.375,2,15,job finish
75.375,3,16,job start
75.663,1,15,job finish
75.663,2,16,job start
75.663,1,16,job start
77.392,0,18,job finish
77.392,0,19,job start
79.353,4,16,job finish
79.532,3,16,job finish
79.532,4,17,job start
79.797,1,16,job finish
79.797,1,17,job start
81.992,2,16,job finish
81.992,3,17,job start
81.992,2,17,job start
82.075,1,17,job finish
82.075,1,18,job start
83.715,0,19,job finish
83.715,0,20,job start
84.687,2,17,job finish
84.687,2,18,job start
85.922,3,17,job finish
85.922,3,18,job start
86.156,1,18,job finish
86.156,1,19,job start
86.19,0,20,job finish
86.19,0,21,job start
