t,B0,B1,B2,B3,B4,B5
1,4,0,0,0,0,0
2,5,0,0,0,0,0
3,5,0,0,1,0,1
4,5,0,0,1,0,1
5,5,0,0,2,0,1
6,5,0,0,2,0,1
7,5,0,0,2,0,1
8,4,0,0,1,0,1
9,5,0,0,1,0,1
10,5,0,0,1,0,1
11,4,0,0,1,0,1
12,5,0,0,0,0,2
13,5,0,0,0,0,2
14,4,1,0,0,1,2
15,5,1,0,0,0,3
16,5,1,0,0,0,3
17,5,1,0,0,0,4
18,4,2,0,0,0,4
19,5,2,0,0,0,4
20,5,1,0,0,0,4
21,5,1,0,0,0,4
22,4,2,0,0,0,4
23,5,2,0,0,0,4
24,5,1,1,0,0,5
25,5,1,0,0,0,5
26,5,1,0,0,0,5
27,4,1,1,0,0,5
28,5,1,1,0,0,5
29,5,1,0,1,0,5
30,4,2,0,1,0,5
31,5,2,0,1,0,5
32,4,2,1,0,0,5
33,5,2,0,1,0,5
34,4,3,0,1,0,5
35,5,2,0,1,0,6
36,5,2,0,1,0,6
37,5,2,0,1,0,6
38,5,1,0,2,0,6
39,4,2,0,1,1,6
40,5,2,0,1,1,6
41,4,2,1,1,0,7
42,5,2,1,0,1,7
43,5,1,2,0,0,8
44,5,1,1,1,0,8
45,5,1,1,0,1,8
46,5,1,1,0,0,9
47,4,1,2,0,0,9
48,5,1,2,0,0,10
49,5,1,2,0,0,10
50,5,1,2,0,0,10
51,5,1,1,0,0,10
52,5,0,2,0,0,10
53,5,0,2,0,0,10
54,5,0,1,1,0,10
55,5,0,1,1,0,10
56,4,0,1,2,0,10
57,5,0,1,1,1,10
58,4,1,1,1,0,11
59,5,1,1,1,0,11
60,5,1,1,0,1,11
61,5,1,1,0,0,12
62,5,1,1,0,0,12
63,5,1,1,0,0,12
64,4,1,1,1,0,13
65,5,1,1,1,0,13
66,4,2,1,1,0,13
67,5,1,2,1,0,13
68,5,1,2,1,0,13
69,4,2,1,1,0,13
70,5,1,2,1,0,13
71,5,1,2,1,0,14
72,5,0,3,0,0,14
73,5,0,2,1,0,14
74,5,0,2,1,0,14
75,5,0,3,1,0,14
76,4,0,3,0,1,14
77,5,0,3,0,1,14
78,5,0,3,0,1,14
79,5,0,3,0,1,14
80,5,0,2,1,1,14
81,5,0,2,1,1,14
82,5,0,3,0,2,14
83,4,0,2,1,1,15
84,5,0,2,1,1,15
85,5,0,3,1,1,15
86,5,0,2,2,1,15
87,4,0,2,2,0,16
88,5,0,2,2,0,16
89,5,0,1,3,0,16
90,5,0,1,3,0,16
91,5,0,1,3,0,17
92,5,0,1,2,0,17
93,5,0,1,2,0,17
94,5,0,1,2,0,17
95,5,0,2,2,0,18
96,5,0,2,2,0,18
97,4,0,1,3,0,18
98,5,0,1,2,0,18
99,5,0,1,2,0,18
100,4,1,1,2,0,19
101,5,0,2,1,0,19
102,4,1,1,2,0,19
103,5,1,1,2,0,19
104,5,0,2,1,0,20
105,5,0,1,2,0,20
106,4,1,1,1,1,20
107,5,1,1,1,1,20
108,5,0,2,1,1,20
109,4,1,1,2,1,20
110,5,1,1,2,1,20
111,5,1,1,2,0,21
112,5,0,2,1,1,21
113,4,1,2,1,0,22
114,5,1,2,1,0,22
115,4,1,3,1,0,22
116,5,1,2,1,0,23
117,5,1,2,1,0,23
118,5,1,2,1,0,24
119,4,2,1,1,0,24
120,5,2,1,1,0,24
121,5,2,1,1,0,24
122,4,3,0,2,0,24
123,5,3,0,1,1,24
124,4,4,0,1,1,24
125,5,3,0,2,0,25
126,5,3,0,1,1,25
127,4,4,0,2,1,25
128,5,4,0,2,0,26
129,5,4,0,2,0,26
130,5,4,0,1,1,26
131,4,4,0,1,1,26
132,5,4,0,1,0,27
133,5,4,0,1,0,27
134,5,4,0,2,0,27
135,4,5,0,1,0,28
136,5,5,0,1,0,28
137,5,5,0,1,0,28
138,4,5,0,1,0,29
139,5,5,0,1,0,29
140,5,5,0,2,0,29
141,5,5,0,2,0,29
142,5,5,0,1,0,29
143,5,5,0,1,0,29
144,4,5,0,1,0,29
145,5,5,0,1,0,29
146,5,5,0,0,0,30
147,5,5,0,1,0,30
148,5,5,0,1,0,30
149,5,5,0,1,0,30
150,5,4,0,1,0,30
151,5,4,0,1,0,30
152,4,5,0,1,0,30
153,5,5,0,1,0,30
154,5,5,0,2,0,31
155,5,5,0,1,0,31
156,5,4,0,1,0,31
157,5,4,0,1,0,31
158,4,5,0,2,0,32
159,5,5,0,2,0,32
