,S0,S1,S2,S3,S4,bottleneck
0,0.0,0.0,0.0,0.0,0.0,S0
1,1.0,1.0,1.0,1.0,1.0,S0
2,2.0,2.0,2.0,2.0,2.0,S0
3,3.0,3.0,3.0,3.0,3.0,S0
4,0.246,4.0,4.0,4.0,4.0,S1
5,1.246,5.0,5.0,0.1589999999999998,0.13600000000000012,S1
6,2.246,6.0,6.0,1.1589999999999998,1.1360000000000001,S1
7,3.246,0.3380000000000001,0.3380000000000001,2.159,2.136,S0
8,4.246,1.338,1.338,3.159,0.39400000000000013,S0
9,5.246,2.338,2.338,4.159,1.3940000000000001,S0
10,6.246,3.338,3.338,5.159,2.394,S0
11,7.246,4.338,4.338,0.6880000000000006,3.394,S0
12,8.246,5.338,5.338,1.6880000000000006,4.394,S0
13,9.246,6.338,6.338,2.6880000000000006,5.394,S0
14,10.246,7.338,0.4339999999999993,3.6880000000000006,6.394,S0
15,11.246,8.338000000000001,1.4339999999999993,4.688000000000001,0.6110000000000007,S0
16,12.246,9.338000000000001,2.4339999999999993,5.688000000000001,1.6110000000000007,S0
17,13.246,10.338000000000001,3.4339999999999993,0.06400000000000006,2.6110000000000007,S0
18,14.246,11.338000000000001,4.433999999999999,1.064,3.6110000000000007,S0
19,15.246,12.338000000000001,5.433999999999999,2.064,4.611000000000001,S0
20,16.246,13.338000000000001,0.41300000000000026,3.064,5.611000000000001,S0
21,17.246,14.338000000000001,1.4130000000000003,4.064,6.611000000000001,S0
22,18.246,15.338000000000001,2.4130000000000003,5.064,7.611000000000001,S0
23,19.246,16.338,3.4130000000000003,0.3670000000000009,0.8909999999999982,S0
24,20.246,17.338,4.413,1.3670000000000009,1.8909999999999982,S0
25,21.246,18.338,5.413,2.367000000000001,2.8909999999999982,S0
26,22.246,19.338,6.413,3.367000000000001,3.8909999999999982,S0
27,23.246,20.338,0.9540000000000006,4.367000000000001,0.7029999999999994,S0
28,24.246,21.338,1.9540000000000006,5.367000000000001,1.7029999999999994,S0
29,25.246,22.338,2.9540000000000006,6.367000000000001,2.7029999999999994,S0
30,26.246,23.338,3.9540000000000006,0.9690000000000012,3.7029999999999994,S0
31,27.246,24.338,4.954000000000001,1.9690000000000012,4.702999999999999,S0
32,28.246,25.338,5.954000000000001,2.969000000000001,5.702999999999999,S0
33,29.246,26.338,6.954000000000001,3.969000000000001,6.702999999999999,S0
34,30.246,27.338,7.954000000000001,4.969000000000001,0.9579999999999984,S0
35,31.246,28.338,8.954,5.969000000000001,1.9579999999999984,S0
36,32.246,29.338,9.954,6.969000000000001,2.9579999999999984,S0
37,33.246,30.338,10.954,7.969000000000001,3.9579999999999984,S0
38,34.246,31.338,11.954,8.969000000000001,4.957999999999998,S0
39,35.246,32.338,12.954,9.969000000000001,5.957999999999998,S0
40,36.246,33.338,13.954,10.969000000000001,0.029000000000003467,S0
41,37.246,34.338,0.45600000000000307,11.969000000000001,1.0290000000000035,S0
42,38.246,35.338,1.456000000000003,12.969000000000001,2.0290000000000035,S0
43,39.246,36.338,2.456000000000003,13.969000000000001,3.0290000000000035,S0
44,40.246,37.338,3.456000000000003,14.969000000000001,4.0290000000000035,S0
