t,num_station,num_job,event_type
0,0,1,job start
0,1,1,job start
0,2,1,job start
0,3,1,job start
0,4,1,job start
2.311,3,1,job finish
2.313,0,1,job finish
2.313,0,2,job start
3.124,1,1,job finish
3.124,1,2,job start
4.409,4,1,job finish
4.409,4,2,job start
4.72,2,1,job finish
4.72,3,2,job start
4.72,2,2,job start
5.042,0,2,job finish
5.042,0,3,job start
6.471,4,2,job finish
6.69,1,2,job finish
6.69,1,3,job start
8.936,3,2,job finish
8.936,4,3,job start
9.906,1,3,job finish
9.935,0,3,job finish
9.935,1,4,job start
9.935,0,4,job start
11.341,4,3,job finish
12.309,2,2,job finish
12.309,3,3,job start
12.309,2,3,job start
14.413,0,4,job finish
14.413,0,5,job start
14.803,3,3,job finish
14.803,4,4,job start
16.043,1,4,job finish
16.043,1,5,job start
17.66,2,3,job finish
17.66,3,4,job start
17.66,2,4,job start
17.998,4,4,job finish
19.46,1,5,job finish
20.632,2,4,job finish
20.632,2,5,job start
21.764,3,4,job finish
21.764,4,5,job start
21.764,3,5,job start
22.779,0,5,job finish
22.779,1,6,job start
22.779,0,6,job start
22.996,2,5,job finish
22.996,2,6,job start
24.702,4,5,job finish
25.483,2,6,job finish
25.567,0,6,job finish
25.567,0,7,job start
26.16,3,5,job finish
26.16,4,6,job start
26.16,3,6,job start
26.224,1,6,job finish
26.224,2,7,job start
26.224,1,7,job start
28.226,2,7,job finish
29.306,0,7,job finish
29.306,0,8,job start
29.966,1,7,job finish
29.966,2,8,job start
29.966,1,8,job start
32.017,3,6,job finish
32.017,3,7,job start
32.28,1,8,job finish
32.764,4,6,job finish
32.764,4,7,job start
35.49,3,7,job finish
35.49,3,8,job start
36.263,0,8,job finish
36.263,1,9,job start
36.263,0,9,job start
37.113,2,8,job finish
37.113,2,9,job start
37.604,4,7,job finish
37.604,4,8,job start
38.152,3,8,job finish
38.152,3,9,job start
38.808,1,9,job finish
39.136,0,9,job finish
39.136,1,10,job start
39.136,0,10,job start
40.011,2,9,job finish
40.011,2,10,job start
41.11,4,8,job finish
41.11,4,9,job start
41.716,0,10,job finish
41.716,0,11,job start
42.04,3,9,job finish
42.04,3,10,job start
42.694,1,10,job finish
42.694,1,11,job start
43.953,4,9,job finish
43.953,4,10,job start
44.025,2,10,job finish
44.025,2,11,job start
46.231,4,10,job finish
46.934,0,11,job finish
46.934,0,12,job start
46.978,3,10,job finish
46.978,4,11,job start
46.978,3,11,job start
47.245,2,11,job finish
49.472,1,11,job finish
49.472,2,12,job start
49.472,1,12,job start
50.419,0,12,job finish
50.419,0,13,job start
50.966,3,11,job finish
50.966,3,12,job start
51.332,4,11,job finish
51.332,4,12,job start
52.716,1,12,job finish
52.716,1,13,job start
53.488,3,12,job finish
54.431,4,12,job finish
54.431,4,13,job start
54.607,2,12,job finish
54.607,3,13,job start
54.607,2,13,job start
55.482,0,13,job finish
55.482,0,14,job start
57.532,4,13,job finish
58.209,0,14,job finish
58.209,0,15,job start
58.263,3,13,job finish
58.263,4,14,job start
60.056,1,13,job finish
60.056,1,14,job start
60.315,0,15,job finish
60.315,0,16,job start
61.238,2,13,job finish
61.238,3,14,job start
61.238,2,14,job start
61.617,4,14,job finish
64.755,0,16,job finish
64.755,0,17,job start
65.26,1,14,job finish
65.26,1,15,job start
65.358,2,14,job finish
65.358,2,15,job start
67.129,3,14,job finish
67.129,4,15,job start
67.129,3,15,job start
67.289,0,17,job finish
67.289,0,18,job start
67.745,2,15,job finish
70.026,1,15,job finish
70.026,2,16,job start
70.026,1,16,job start
70.817,3,15,job finish
70.817,3,16,job start
71.332,4,15,job finish
71.332,4,16,job start
72.41,2,16,job finish
73.369,4,16,job finish
74.488,1,16,job finish
74.488,2,17,job start
74.488,1,17,job start
75.889,3,16,job finish
75.889,4,17,job start
75.889,3,17,job start
76.514,2,17,job finish
78.259,4,17,job finish
78.5,0,18,job finish
78.5,0,19,job start
79.269,3,17,job finish
79.269,4,18,job start
79.269,3,18,job start
81.558,4,18,job finish
82.058,0,19,job finish
82.058,0,20,job start
83.018,3,18,job finish
83.018,4,19,job start
83.419,1,17,job finish
83.419,2,18,job start
